cousub_fips,town_name,state,county_fips,town_margin_2024,lean,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hisp_pct,asian_pct,native_pct,pacific_pct
2502750670,Oakham town,MA,25027,-16.69,-14.93,47.2,49.8,-2.6,2.2,92.2,0.4,3.3,0.5,0.2,0.0
2502751825,Oxford town,MA,25027,-10.47,-8.71,44.4,52.5,-8.1,2.0,89.1,1.4,4.5,1.2,0.1,0.0
2502752420,Paxton town,MA,25027,7.12,8.88,36.9,60.0,-23.1,1.9,85.9,4.0,5.5,1.5,0.2,0.0
2502753120,Petersham town,MA,25027,19.08,20.84,32.1,64.9,-32.9,2.3,93.7,0.3,2.5,0.4,0.0,0.0
2502753225,Phillipston town,MA,25027,-22.82,-21.06,49.9,47.1,2.8,2.3,92.5,0.2,2.5,0.1,0.1,0.0
2502755395,Princeton town,MA,25027,19.09,20.85,32.0,65.0,-32.9,2.2,92.3,0.5,2.7,1.2,0.0,0.0
2502758580,Royalston town,MA,25027,0.13,1.89,40.3,56.7,-16.5,2.6,95.3,0.2,0.3,0.8,0.1,0.0
2502758825,Rutland town,MA,25027,-5.18,-3.42,42.3,54.7,-12.5,2.1,89.9,1.4,3.5,1.7,0.1,0.1
2502761800,Shrewsbury town,MA,25027,23.27,25.03,29.4,67.5,-38.1,0.6,67.5,2.3,3.5,22.0,0.1,0.0
2502763165,Southborough town,MA,25027,38.92,40.68,23.1,73.9,-50.8,1.3,78.1,1.0,3.1,13.6,0.0,0.1
2502763345,Southbridge Town city,MA,25027,2.5,4.27,37.0,60.0,-23.0,-1.9,61.8,1.8,31.2,2.0,0.3,0.0
2502766105,Spencer town,MA,25027,-10.94,-9.18,44.5,52.5,-8.0,1.7,87.2,1.6,6.7,0.7,0.3,0.1
2502767385,Sterling town,MA,25027,5.42,7.18,37.8,59.1,-21.3,2.2,92.6,0.9,2.8,0.8,0.0,0.0
2502768155,Sturbridge town,MA,25027,7.32,9.08,36.9,60.0,-23.1,2.0,89.6,1.2,3.5,2.1,0.2,0.2
2502768610,Sutton town,MA,25027,-6.12,-4.36,42.8,54.2,-11.4,2.3,92.4,0.8,2.1,1.0,0.1,0.0
2502769275,Templeton town,MA,25027,-15.67,-13.91,46.8,50.1,-3.3,2.3,92.4,1.0,2.5,0.6,0.1,0.1
2502771480,Upton town,MA,25027,16.94,18.7,32.8,64.2,-31.4,2.0,88.4,0.8,3.0,4.0,0.0,0.0
2502771620,Uxbridge town,MA,25027,-4.72,-2.95,42.1,54.8,-12.7,2.2,91.5,0.6,2.7,1.2,0.1,0.0
2502773090,Warren town,MA,25027,-16.93,-15.17,47.3,49.7,-2.4,2.2,92.2,0.4,3.3,0.6,0.1,0.0
2502773895,Webster town,MA,25027,-8.11,-6.35,43.0,54.0,-11.0,1.0,80.1,3.5,10.8,1.8,0.2,0.0
2502775015,Westborough town,MA,25027,41.1,42.86,21.6,75.3,-53.7,0.2,64.1,2.2,5.4,23.6,0.1,0.0
2502775155,West Boylston town,MA,25027,18.12,19.88,32.1,64.8,-32.7,1.6,84.9,3.3,6.9,1.8,0.1,0.0
2502775400,West Brookfield town,MA,25027,-1.92,-0.15,41.0,56.0,-15.0,2.3,93.0,0.3,2.4,0.6,0.0,0.0
2502777010,Westminster town,MA,25027,-0.99,0.77,40.5,56.4,-15.9,2.1,91.5,1.1,3.2,1.2,0.2,0.0
2502780405,Winchendon town,MA,25027,-15.2,-13.44,46.4,50.5,-4.1,1.9,88.4,1.2,4.5,1.3,0.1,0.0
2502782000,Worcester city,MA,25027,28.85,30.61,26.4,70.6,-44.2,-0.8,53.9,12.3,21.5,7.3,0.2,0.0
3300101060,Alton town,NH,33001,-26.01,-24.25,50.5,46.5,4.0,2.5,94.8,0.3,0.9,0.8,0.2,0.0
3300103220,Barnstead town,NH,33001,-22.09,-20.33,48.8,48.1,0.7,2.5,93.7,0.3,1.3,0.5,0.1,0.1
3300104740,Belmont town,NH,33001,-23.29,-21.52,49.3,47.7,1.6,2.4,93.4,0.3,1.5,0.9,0.1,0.0
3300110660,Center Harbor town,NH,33001,-3.58,-1.82,41.0,55.9,-14.9,2.6,96.0,0.9,0.6,0.0,0.0,0.0
3300128740,Gilford town,NH,33001,-5.32,-3.56,41.7,55.3,-13.6,2.4,94.5,0.3,1.6,0.6,0.2,0.0
3300128980,Gilmanton town,NH,33001,-21.77,-20.01,48.7,48.2,0.5,2.6,93.8,0.2,0.6,0.4,0.2,0.0
3300140180,Laconia city,NH,33001,-8.31,-6.55,42.9,54.1,-11.2,2.3,91.7,0.8,2.1,1.4,0.3,0.0
3300147140,Meredith town,NH,33001,-2.46,-0.7,40.4,56.5,-16.1,2.4,94.3,0.2,1.6,0.8,0.1,0.0
3300151540,New Hampton town,NH,33001,-9.11,-7.35,43.3,53.6,-10.3,2.5,93.5,0.3,0.9,0.5,0.1,0.0
3300167300,Sanbornton town,NH,33001,-16.5,-14.74,46.4,50.5,-4.1,2.4,94.4,0.4,1.3,0.7,0.0,0.0
3300177060,Tilton town,NH,33001,-11.25,-9.49,44.2,52.8,-8.6,2.4,92.7,0.3,1.4,1.4,0.3,0.0
3300300420,Albany town,NH,33003,13.2,14.96,33.8,63.2,-29.4,2.4,93.2,0.5,1.9,0.6,0.2,0.0
3300303700,Bartlett town,NH,33003,25.02,26.79,28.8,68.1,-39.3,2.5,95.9,0.3,1.2,0.5,0.1,0.0
3300307940,Brookfield town,NH,33003,-17.48,-15.72,46.9,50.1,-3.1,2.5,96.4,0.0,1.1,0.0,0.2,0.0
3300311780,Chatham town,NH,33003,-2.59,-0.82,40.6,56.4,-15.7,2.6,94.3,0.0,0.7,0.0,0.0,0.0
3300314660,Conway town,NH,33003,14.29,16.05,33.3,63.6,-30.3,2.3,93.2,0.3,1.7,1.3,0.4,0.0
3300323380,Eaton town,NH,33003,20.62,22.39,30.7,66.2,-35.5,2.5,95.6,0.0,0.8,0.0,0.0,0.8
3300323620,Effingham town,NH,33003,-25.27,-23.51,50.1,46.8,3.3,2.4,93.2,0.3,1.7,0.8,0.6,0.0
3300327700,Freedom town,NH,33003,-9.38,-7.62,43.5,53.5,-9.9,2.6,96.1,0.0,0.4,0.3,0.0,0.0
3300332500,Hale's location,NH,33003,-18.46,-16.7,47.4,49.6,-2.1,2.7,96.2,0.0,0.0,0.0,0.0,0.0
3300334500,Hart's Location town,NH,33003,-8.7,-6.93,43.0,54.0,-11.0,2.1,93.4,0.0,3.3,0.0,1.6,0.0
3300338260,Jackson town,NH,33003,42.18,43.94,21.6,75.4,-53.8,2.6,97.2,0.2,0.4,0.3,0.0,0.0
3300345060,Madison town,NH,33003,6.52,8.28,36.7,60.3,-23.6,2.4,95.9,0.3,1.7,0.0,0.0,0.0
3300349380,Moultonborough town,NH,33003,-12.65,-10.89,44.8,52.2,-7.4,2.4,94.0,0.2,1.5,0.8,0.2,0.0
3300358740,Ossipee town,NH,33003,-26.72,-24.96,50.8,46.1,4.7,2.5,93.2,0.5,1.1,0.7,0.2,0.0
3300367780,Sandwich town,NH,33003,27.46,29.22,27.8,69.2,-41.4,2.5,95.2,0.0,1.0,0.3,0.3,0.0
3300376100,Tamworth town,NH,33003,-0.44,1.33,39.6,57.3,-17.7,2.5,94.2,0.1,1.0,0.6,0.3,0.0
3300377620,Tuftonboro town,NH,33003,-8.63,-6.87,43.1,53.8,-10.7,2.5,96.8,0.0,1.0,0.4,0.0,0.0
3300378180,Wakefield town,NH,33003,-28.05,-26.29,51.4,45.6,5.8,2.5,94.8,0.3,1.1,0.5,0.2,0.0
3300386420,Wolfeboro town,NH,33003,0.08,1.85,39.4,57.5,-18.1,2.5,95.3,0.2,1.1,0.6,0.2,0.0
3300500820,Alstead town,NH,33005,11.87,13.63,34.4,62.6,-28.2,2.5,94.2,0.0,1.2,0.3,0.0,0.0
3300512260,Chesterfield town,NH,33005,13.67,15.43,33.6,63.4,-29.8,2.5,94.3,0.2,1.0,0.5,0.3,0.0
3300519140,Dublin town,NH,33005,23.08,24.84,29.5,67.5,-38.0,2.2,90.9,0.3,2.2,1.5,0.2,0.2
3300526500,Fitzwilliam town,NH,33005,-11.39,-9.63,44.2,52.7,-8.5,2.4,92.0,0.3,1.4,0.5,0.5,0.1
3300529220,Gilsum town,NH,33005,-4.71,-2.94,41.3,55.6,-14.3,2.3,91.5,0.6,2.5,0.2,0.5,0.0
3300534420,Harrisville town,NH,33005,39.42,41.18,22.6,74.3,-51.7,2.4,94.4,0.2,1.3,0.7,0.1,0.0
3300536660,Hinsdale town,NH,33005,2.05,3.82,38.5,58.5,-20.0,2.4,91.2,0.6,1.3,1.2,0.3,0.5
3300538500,Jaffrey town,NH,33005,-2.83,-1.07,40.5,56.5,-16.0,2.3,91.6,0.5,2.0,1.6,0.3,0.0
3300539300,Keene city,NH,33005,34.25,36.01,24.7,72.3,-47.6,2.2,90.6,1.2,2.5,2.2,0.1,0.0
3300545460,Marlborough town,NH,33005,23.6,25.36,29.4,67.5,-38.1,2.6,94.4,0.3,0.6,0.4,0.1,0.0
3300545700,Marlow town,NH,33005,4.85,6.61,37.3,59.6,-22.3,2.4,93.8,0.2,1.3,0.7,0.2,0.0
3300550580,Nelson town,NH,33005,17.62,19.38,31.9,65.1,-33.2,2.4,95.4,0.0,1.9,0.2,0.2,0.0
3300564420,Richmond town,NH,33005,-22.68,-20.92,48.9,48.0,0.9,2.2,91.9,0.0,2.8,0.4,0.2,0.0
3300564580,Rindge town,NH,33005,-25.97,-24.2,50.3,46.7,3.7,2.2,89.8,2.9,3.0,1.1,0.3,0.1
3300565700,Roxbury town,NH,33005,21.62,23.38,30.2,66.7,-36.5,2.5,95.1,1.1,1.1,0.0,0.0,0.0
3300573700,Stoddard town,NH,33005,-6.88,-5.12,42.4,54.6,-12.2,2.6,94.7,0.4,0.5,0.7,0.0,0.0
3300574900,Sullivan town,NH,33005,-7.58,-5.82,42.6,54.4,-11.7,2.4,92.5,0.7,1.2,1.2,0.0,0.0
3300575300,Surry town,NH,33005,3.16,4.92,38.0,58.9,-20.9,2.4,95.4,0.2,1.7,0.2,0.0,0.0
3300575700,Swanzey town,NH,33005,-1.27,0.49,39.9,57.1,-17.3,2.3,91.7,0.4,1.8,1.8,0.1,0.0
3300577380,Troy town,NH,33005,-17.99,-16.23,47.0,50.0,-2.9,2.4,93.7,0.9,1.4,1.4,0.2,0.0
3300578420,Walpole town,NH,33005,22.01,23.77,30.0,67.0,-37.0,2.4,92.5,0.5,2.0,0.5,0.2,0.0
3300582660,Westmoreland town,NH,33005,10.16,11.93,35.1,61.9,-26.8,2.5,94.9,0.3,1.1,0.3,0.1,0.0
3300585540,Winchester town,NH,33005,-11.43,-9.66,44.2,52.8,-8.6,2.4,92.6,0.5,1.9,0.6,0.4,0.0
3300702420,Atkinson and Gilmanton Academy grant,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300704100,Beans grant,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300704260,Beans purchase,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300705140,Berlin city,NH,33007,-3.93,-2.16,41.1,55.8,-14.7,2.2,87.1,5.0,3.7,0.7,0.4,0.0
3300708420,Cambridge township,NH,33007,0.0,1.76,39.7,57.3,-17.6,2.7,92.9,0.0,0.0,0.0,0.0,0.0
3300710100,Carroll town,NH,33007,-4.04,-2.28,41.3,55.7,-14.4,2.4,92.8,0.1,1.1,1.9,0.0,0.0
3300711220,Chandlers purchase,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300713220,Clarksville town,NH,33007,-35.75,-33.99,54.9,42.1,12.8,2.6,98.5,0.0,0.4,0.0,0.0,0.0
3300713780,Colebrook town,NH,33007,-29.07,-27.3,51.9,45.0,6.9,2.4,94.3,0.4,1.3,0.9,0.1,0.1
3300713940,Columbia town,NH,33007,-38.16,-36.4,55.9,41.1,14.8,2.6,96.6,0.0,0.5,0.2,0.2,0.0
3300716100,Crawfords purchase,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300716660,Cutts grant,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300716820,Dalton town,NH,33007,-13.63,-11.87,45.5,51.5,-6.0,2.6,93.5,0.0,0.4,0.1,0.3,0.0
3300718340,Dixs grant,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300718420,Dixville township,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300719300,Dummer town,NH,33007,-38.38,-36.62,55.8,41.1,14.7,2.3,94.4,0.0,1.9,0.4,0.8,0.0
3300725140,Errol town,NH,33007,-34.45,-32.69,54.3,42.7,11.6,2.6,98.5,0.0,0.4,0.4,0.4,0.0
3300725180,Ervings location,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300730260,Gorham town,NH,33007,5.93,7.69,37.1,59.9,-22.9,2.4,94.8,0.3,1.2,1.1,0.3,0.0
3300731780,Greens grant,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300732420,Hadleys purchase,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300738820,Jefferson town,NH,33007,-25.04,-23.28,50.3,46.7,3.6,2.5,95.2,0.0,0.8,0.6,0.0,0.0
3300739940,Kilkenny township,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300740420,Lancaster town,NH,33007,-10.08,-8.32,43.9,53.1,-9.2,2.5,95.1,0.4,1.1,0.3,0.2,0.0
3300743620,Low and Burbanks grant,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300746020,Martins location,NH,33007,0.0,1.76,39.7,57.3,-17.6,2.7,100.0,0.0,0.0,0.0,0.0,0.0
3300747860,Milan town,NH,33007,-19.7,-17.94,48.0,49.0,-1.0,2.5,96.1,0.1,1.1,0.4,0.0,0.0
3300748260,Millsfield township,NH,33007,-53.85,-52.08,62.3,34.7,27.6,2.1,95.8,0.0,4.2,0.0,0.0,0.0
3300756100,Northumberland town,NH,33007,-27.56,-25.8,51.3,45.6,5.7,2.5,94.1,0.5,0.9,0.3,0.5,0.0
3300757860,Odell township,NH,33007,0.0,1.76,37.7,59.3,-21.6,-1.3,0.0,0.0,0.0,0.0,100.0,0.0
3300761620,Pinkhams grant,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300761780,Pittsburg town,NH,33007,-47.9,-46.14,60.0,36.9,23.1,2.6,97.3,0.3,0.3,0.0,0.1,0.0
3300763860,Randolph town,NH,33007,36.69,38.45,23.9,73.1,-49.1,2.3,95.4,0.0,2.5,0.7,0.0,0.0
3300767860,Sargents purchase,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300768500,Second College grant,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300768980,Shelburne town,NH,33007,-9.54,-7.78,43.7,53.2,-9.5,2.6,97.4,0.3,0.3,0.0,0.3,0.0
3300773060,Stark town,NH,33007,-27.83,-26.07,51.4,45.5,5.9,2.5,95.3,0.0,1.2,0.2,0.2,0.0
3300773380,Stewartstown town,NH,33007,-53.67,-51.91,62.5,34.5,28.0,2.6,95.9,0.7,0.6,0.1,0.1,0.0
3300774180,Stratford town,NH,33007,-16.18,-14.42,46.5,50.4,-3.9,2.5,94.1,0.0,0.9,0.0,0.2,0.0
3300774500,Success township,NH,33007,0.0,1.76,39.7,57.3,-17.6,2.7,100.0,0.0,0.0,0.0,0.0,0.0
3300776580,Thompson and Meserves purchase,NH,33007,0.0,1.76,38.7,58.3,-19.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
3300780740,Wentworth location,NH,33007,-47.83,-46.06,60.0,36.9,23.1,2.7,100.0,0.0,0.0,0.0,0.0,0.0
3300784420,Whitefield town,NH,33007,-4.95,-3.19,41.7,55.3,-13.5,2.5,91.8,0.7,0.9,0.8,0.5,0.0
3300900580,Alexandria town,NH,33009,-20.94,-19.18,48.4,48.5,-0.1,2.4,92.0,0.1,1.0,0.8,0.6,0.0
3300902020,Ashland town,NH,33009,1.05,2.81,39.1,57.9,-18.8,2.4,92.6,0.1,1.3,0.9,0.0,0.2
3300903940,Bath town,NH,33009,-25.62,-23.85,50.5,46.5,4.0,2.5,93.8,0.6,0.9,0.2,0.5,0.0
3300905060,Benton town,NH,33009,-33.91,-32.15,54.0,43.0,11.0,2.5,94.6,0.0,0.9,0.0,0.6,0.0
3300905460,Bethlehem town,NH,33009,23.76,25.52,29.4,67.6,-38.2,2.3,91.9,0.1,1.8,1.2,0.3,0.0
3300907540,Bridgewater town,NH,33009,-8.26,-6.5,43.1,53.9,-10.8,2.5,95.1,0.3,1.4,0.2,0.0,0.0
3300907700,Bristol town,NH,33009,-4.59,-2.82,41.5,55.5,-14.1,2.4,92.2,0.6,1.6,1.1,0.4,0.0
3300908660,Campton town,NH,33009,2.53,4.29,38.4,58.5,-20.1,2.4,92.5,0.4,1.7,0.5,0.1,0.0
3300908980,Canaan town,NH,33009,10.13,11.9,35.2,61.7,-26.5,2.4,91.6,0.4,1.3,1.2,0.2,0.0
3300918740,Dorchester town,NH,33009,-17.01,-15.25,46.8,50.1,-3.3,2.5,94.3,0.0,0.7,0.4,0.0,0.0
3300922020,Easton town,NH,33009,37.5,39.26,23.6,73.3,-49.7,2.5,93.3,0.8,0.8,0.4,1.2,0.0
3300923860,Ellsworth town,NH,33009,1.37,3.13,39.0,58.0,-19.1,2.4,89.6,0.0,0.0,2.6,1.3,0.0
3300924340,Enfield town,NH,33009,24.55,26.32,29.0,67.9,-38.9,2.3,93.1,0.3,1.9,1.1,0.2,0.1
3300927300,Franconia town,NH,33009,33.99,35.75,25.1,71.9,-46.8,2.4,94.6,0.3,1.1,1.4,0.2,0.0
3300930820,Grafton town,NH,33009,-17.4,-15.64,46.9,50.0,-3.1,2.4,93.3,0.4,1.5,0.5,0.2,0.1
3300932180,Groton town,NH,33009,-31.25,-29.49,52.9,44.0,8.9,2.7,96.0,0.2,0.0,0.2,0.0,0.0
3300933860,Hanover town,NH,33009,71.75,73.51,8.5,88.5,-80.0,1.3,80.0,1.8,5.4,8.2,0.4,0.0
3300934820,Haverhill town,NH,33009,-21.85,-20.09,48.8,48.1,0.7,2.5,94.5,0.4,1.2,0.7,0.1,0.0
3300935220,Hebron town,NH,33009,0.0,1.76,39.6,57.3,-17.7,2.6,97.5,0.2,0.2,0.5,0.0,0.0
3300936900,Holderness town,NH,33009,19.04,20.8,31.5,65.5,-34.0,2.5,94.2,0.3,1.2,0.6,0.2,0.1
3300940660,Landaff town,NH,33009,-14.58,-12.81,45.7,51.2,-5.5,2.4,94.1,0.0,1.3,0.3,0.5,0.3
3300941300,Lebanon city,NH,33009,50.83,52.59,17.5,79.5,-61.9,1.6,81.2,1.9,3.6,8.3,0.2,0.0
3300941860,Lincoln town,NH,33009,9.43,11.19,35.4,61.6,-26.2,2.1,91.0,0.4,2.1,3.6,0.1,0.0
3300942020,Lisbon town,NH,33009,-12.77,-11.0,44.9,52.1,-7.2,2.3,92.9,0.2,2.6,0.3,0.2,0.0
3300942580,Littleton town,NH,33009,-3.33,-1.57,40.8,56.1,-15.3,2.2,92.0,0.2,2.7,1.0,0.2,0.0
3300942820,Livermore town,NH,33009,0.0,1.76,40.7,56.3,-15.6,4.7,0.0,100.0,0.0,0.0,0.0,0.0
3300944100,Lyman town,NH,33009,-12.63,-10.87,45.0,51.9,-6.9,2.6,95.4,0.0,0.0,0.4,0.0,0.0
3300944260,Lyme town,NH,33009,71.71,73.47,9.0,88.0,-79.0,2.3,91.5,0.5,1.6,2.2,0.0,0.1
3300948980,Monroe town,NH,33009,-19.48,-17.71,47.9,49.0,-1.1,2.7,95.8,1.2,0.1,0.0,0.0,0.0
3300958340,Orange town,NH,33009,-4.57,-2.81,41.4,55.6,-14.1,2.3,93.6,0.4,2.1,1.3,0.0,0.0
3300958500,Orford town,NH,33009,24.03,25.79,29.4,67.5,-38.1,2.6,94.4,0.3,0.5,0.0,0.0,0.0
3300961060,Piermont town,NH,33009,2.77,4.53,38.4,58.5,-20.1,2.6,95.4,0.5,0.5,0.6,0.0,0.0
3300962660,Plymouth town,NH,33009,19.89,21.66,30.9,66.1,-35.2,2.0,88.4,1.0,3.5,2.4,0.3,0.0
3300965940,Rumney town,NH,33009,-12.28,-10.52,44.8,52.2,-7.3,2.5,93.5,0.0,0.8,0.2,0.2,0.0
3300974740,Sugar Hill town,NH,33009,32.92,34.68,25.5,71.5,-46.0,2.3,94.0,0.0,2.6,0.2,0.0,0.0
3300976740,Thornton town,NH,33009,8.5,10.26,35.9,61.0,-25.1,2.4,94.3,0.0,1.2,0.8,0.2,0.1
3300978740,Warren town,NH,33009,-27.56,-25.8,51.3,45.6,5.7,2.6,94.6,0.6,0.6,0.4,0.3,0.0
3300979380,Waterville Valley town,NH,33009,22.01,23.77,30.1,66.9,-36.8,2.3,93.7,0.7,2.2,1.6,0.0,0.0
3300980500,Wentworth town,NH,33009,-31.83,-30.06,53.1,43.9,9.2,2.5,94.3,0.0,1.3,0.1,0.0,0.0
3300987060,Woodstock town,NH,33009,4.75,6.51,37.5,59.4,-21.9,2.5,94.3,0.2,0.8,1.4,0.0,0.0
3301101300,Amherst town,NH,33011,16.54,18.31,32.5,64.5,-32.0,2.2,92.0,0.5,2.5,1.7,0.0,0.0
3301101700,Antrim town,NH,33011,-5.12,-3.36,41.8,55.1,-13.3,2.4,92.6,0.3,1.4,0.5,0.1,0.0
3301104500,Bedford town,NH,33011,3.34,5.1,38.0,59.0,-21.0,2.0,88.5,0.7,2.5,5.2,0.1,0.0
3301104900,Bennington town,NH,33011,-11.77,-10.01,44.6,52.3,-7.7,2.4,93.2,0.3,1.5,0.3,0.4,0.0
3301108100,Brookline town,NH,33011,3.48,5.24,38.1,58.9,-20.8,2.3,91.2,0.5,1.9,1.8,0.1,0.1
3301117780,Deering town,NH,33011,-22.96,-21.19,49.4,47.6,1.8,2.4,93.0,0.3,1.4,0.8,0.4,0.0
3301127140,Francestown town,NH,33011,-1.25,0.51,40.2,56.8,-16.6,2.4,94.2,0.2,1.3,0.5,0.2,0.0
3301129860,Goffstown town,NH,33011,-2.96,-1.2,40.8,56.2,-15.4,2.2,91.6,1.1,2.8,1.2,0.2,0.0
3301131540,Greenfield town,NH,33011,-0.84,0.92,40.0,57.0,-17.0,2.4,93.8,0.7,1.7,0.6,0.0,0.1
3301131940,Greenville town,NH,33011,-12.56,-10.8,44.9,52.1,-7.2,2.2,91.3,0.3,2.5,0.7,0.4,0.0
3301133700,Hancock town,NH,33011,33.28,35.04,25.6,71.4,-45.8,2.6,94.4,0.3,0.5,0.3,0.0,0.0
3301136180,Hillsborough town,NH,33011,-13.7,-11.93,45.4,51.6,-6.2,2.3,91.9,0.5,2.2,0.5,0.3,0.0
3301137140,Hollis town,NH,33011,12.25,14.01,34.2,62.7,-28.5,2.1,90.3,0.5,2.3,4.0,0.0,0.0
3301137940,Hudson town,NH,33011,-11.01,-9.25,44.1,52.9,-8.8,1.9,88.8,1.2,3.9,2.7,0.1,0.0
3301142260,Litchfield town,NH,33011,-10.76,-9.0,44.1,52.8,-8.7,2.3,93.1,0.6,2.4,0.9,0.2,0.0
3301144580,Lyndeborough town,NH,33011,-3.97,-2.2,41.3,55.7,-14.4,2.4,92.6,0.0,1.7,0.4,0.4,0.0
3301145140,Manchester city,NH,33011,7.74,9.5,35.7,61.3,-25.6,1.1,78.0,4.2,9.6,4.1,0.2,0.0
3301146260,Mason town,NH,33011,-21.22,-19.46,48.6,48.4,0.3,2.3,93.1,0.0,2.1,0.4,0.0,0.0
3301147540,Merrimack town,NH,33011,2.29,4.05,38.5,58.5,-20.0,2.1,89.9,1.0,2.9,2.2,0.1,0.0
3301148020,Milford town,NH,33011,5.49,7.25,37.2,59.8,-22.6,2.1,89.4,1.4,3.0,1.7,0.1,0.0
3301149140,Mont Vernon town,NH,33011,10.83,12.6,34.9,62.0,-27.1,2.2,91.4,0.6,2.5,1.1,0.2,0.0
3301150260,Nashua city,NH,33011,12.88,14.64,33.2,63.8,-30.6,0.5,74.1,2.5,11.6,7.3,0.1,0.0
3301150740,New Boston town,NH,33011,-3.1,-1.34,41.0,56.0,-15.1,2.4,93.4,0.7,1.5,0.4,0.2,0.0
3301151940,New Ipswich town,NH,33011,-42.8,-41.04,57.8,39.2,18.6,2.3,93.1,0.5,2.4,0.5,0.0,0.0
3301159940,Pelham town,NH,33011,-25.44,-23.68,50.3,46.7,3.6,2.1,90.9,0.7,2.9,2.5,0.1,0.0
3301160580,Peterborough town,NH,33011,39.02,40.78,22.9,74.1,-51.2,2.1,91.6,0.5,3.6,1.0,0.1,0.1
3301168820,Sharon town,NH,33011,6.85,8.61,36.7,60.3,-23.6,2.4,94.8,0.0,1.7,1.0,0.0,0.0
3301176260,Temple town,NH,33011,-2.03,-0.27,40.5,56.5,-16.0,2.4,93.7,0.3,1.8,0.4,0.1,0.2
3301179780,Weare town,NH,33011,-22.14,-20.38,49.0,47.9,1.1,2.4,93.8,0.3,1.7,0.4,0.2,0.0
3301185220,Wilton town,NH,33011,2.08,3.84,38.7,58.3,-19.6,2.3,93.2,0.1,2.3,0.2,0.0,0.1
3301185940,Windsor town,NH,33011,-54.55,-52.78,62.7,34.2,28.5,2.3,89.2,1.5,2.0,2.0,0.0,0.0
3301300660,Allenstown town,NH,33013,-12.1,-10.34,44.6,52.3,-7.7,2.4,92.1,0.5,1.7,1.0,0.3,0.0
3301301460,Andover town,NH,33013,0.82,2.58,39.2,57.7,-18.5,2.5,94.2,0.1,0.8,0.4,0.1,0.1
3301306260,Boscawen town,NH,33013,-12.94,-11.18,45.0,52.0,-7.0,2.4,93.5,1.0,1.9,0.6,0.0,0.1
3301306500,Bow town,NH,33013,15.86,17.63,32.7,64.2,-31.5,2.3,93.2,0.2,1.8,1.4,0.0,0.0
3301306980,Bradford town,NH,33013,4.58,6.34,37.6,59.4,-21.8,2.5,95.9,0.1,1.4,0.0,0.1,0.0
3301309860,Canterbury town,NH,33013,10.21,11.97,35.1,61.9,-26.8,2.3,92.1,0.7,2.5,0.4,0.1,0.0
3301312420,Chichester town,NH,33013,-18.48,-16.72,47.4,49.5,-2.1,2.6,94.7,0.2,0.7,0.1,0.3,0.0
3301314200,Concord city,NH,33013,27.41,29.17,27.7,69.3,-41.6,2.1,86.4,3.2,2.8,3.8,0.3,0.0
3301316980,Danbury town,NH,33013,-27.21,-25.44,51.1,45.8,5.3,2.5,92.8,0.2,1.0,0.0,0.3,0.0
3301319460,Dunbarton town,NH,33013,-13.22,-11.46,45.1,51.8,-6.7,2.4,93.9,0.1,1.5,0.7,0.1,0.0
3301324900,Epsom town,NH,33013,-23.57,-21.81,49.5,47.4,2.1,2.5,94.2,0.4,1.3,0.5,0.0,0.0
3301327380,Franklin city,NH,33013,-16.29,-14.53,46.4,50.6,-4.2,2.4,92.0,0.5,1.9,0.5,0.2,0.0
3301335540,Henniker town,NH,33013,7.8,9.56,36.0,60.9,-24.9,2.1,85.9,4.2,3.4,1.6,0.5,0.3
