race_code,race_type,state,group_type,group,electorate_share,votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct
FL-GOV,governor,FL,race,Hispanic,24.8,1898675,1007361,891314,0,0,53.1,46.9,0.0,0.0
FL-GOV,governor,FL,race,Asian,3.65,279305,153774,125531,0,0,55.1,44.9,0.0,0.0
FL-GOV,governor,FL,race,Native,1.69,129021,62002,67019,0,0,48.1,51.9,0.0,0.0
FL-GOV,governor,FL,race,Pacific Islander,0.18,13967,6712,7255,0,0,48.1,51.9,0.0,0.0
FL-GOV,governor,FL,age,20-29,15.76,1206027,662049,543978,0,0,54.9,45.1,0.0,0.0
FL-GOV,governor,FL,age,30-39,16.29,1246786,647020,599766,0,0,51.9,48.1,0.0,0.0
FL-GOV,governor,FL,age,40-49,15.65,1198055,561828,636226,0,0,46.9,53.1,0.0,0.0
FL-GOV,governor,FL,age,50-59,16.99,1300544,570874,729669,0,0,43.9,56.1,0.0,0.0
FL-GOV,governor,FL,age,60-69,16.38,1253999,550443,703555,0,0,43.9,56.1,0.0,0.0
FL-GOV,governor,FL,age,70-79,12.15,929707,417392,512314,0,0,44.9,55.1,0.0,0.0
FL-GOV,governor,FL,age,80+,6.79,519709,233324,286385,0,0,44.9,55.1,0.0,0.0
FL-GOV,governor,FL,education,No HS,10.72,820947,392044,428903,0,0,47.8,52.2,0.0,0.0
FL-GOV,governor,FL,education,HS grad,27.71,2120967,906821,1214146,0,0,42.8,57.2,0.0,0.0
FL-GOV,governor,FL,education,Some college,19.18,1467933,656975,810958,0,0,44.8,55.2,0.0,0.0
FL-GOV,governor,FL,education,Associate,10.06,769927,352281,417646,0,0,45.8,54.2,0.0,0.0
FL-GOV,governor,FL,education,Bachelor,20.25,1549769,802084,747685,0,0,51.8,48.2,0.0,0.0
FL-GOV,governor,FL,education,Master,8.4,642938,371329,271608,0,0,57.8,42.2,0.0,0.0
FL-GOV,governor,FL,education,Professional,2.39,182937,101997,80940,0,0,55.8,44.2,0.0,0.0
FL-GOV,governor,FL,education,Doctorate,1.3,99409,59402,40007,0,0,59.8,40.2,0.0,0.0
FL-GOV,governor,FL,income,<$10k,5.18,396519,208401,188118,0,0,52.6,47.4,0.0,0.0
FL-GOV,governor,FL,income,$10-15k,3.71,284102,146476,137626,0,0,51.6,48.4,0.0,0.0
FL-GOV,governor,FL,income,$15-20k,3.6,275720,142154,133565,0,0,51.6,48.4,0.0,0.0
FL-GOV,governor,FL,income,$20-25k,4.04,309469,156460,153009,0,0,50.6,49.4,0.0,0.0
FL-GOV,governor,FL,income,$25-30k,4.19,320672,158917,161755,0,0,49.6,50.4,0.0,0.0
FL-GOV,governor,FL,income,$30-35k,4.15,317973,154400,163573,0,0,48.6,51.4,0.0,0.0
FL-GOV,governor,FL,income,$35-40k,4.03,308252,146597,161655,0,0,47.6,52.4,0.0,0.0
FL-GOV,governor,FL,income,$40-45k,3.97,304040,141554,162486,0,0,46.6,53.4,0.0,0.0
FL-GOV,governor,FL,income,$45-50k,4.09,313213,145824,167388,0,0,46.6,53.4,0.0,0.0
FL-GOV,governor,FL,income,$50-60k,7.69,588667,268183,320485,0,0,45.6,54.4,0.0,0.0
FL-GOV,governor,FL,income,$60-75k,9.9,758124,345383,412741,0,0,45.6,54.4,0.0,0.0
FL-GOV,governor,FL,income,$75-100k,13.16,1007327,458914,548413,0,0,45.6,54.4,0.0,0.0
FL-GOV,governor,FL,income,$100-125k,9.51,728108,338990,389119,0,0,46.6,53.4,0.0,0.0
FL-GOV,governor,FL,income,$125-150k,6.44,493166,229606,263560,0,0,46.6,53.4,0.0,0.0
FL-GOV,governor,FL,income,$150-200k,7.37,564222,268330,295891,0,0,47.6,52.4,0.0,0.0
FL-GOV,governor,FL,income,$200k+,8.95,685252,332742,352510,0,0,48.6,51.4,0.0,0.0
GA-GOV,governor,GA,race,White,52.44,1927227,672852,1254375,0,0,34.9,65.1,0.0,0.0
GA-GOV,governor,GA,race,Black,31.5,1157484,936554,220930,0,0,80.9,19.1,0.0,0.0
GA-GOV,governor,GA,race,Hispanic,8.97,329724,174467,155257,0,0,52.9,47.1,0.0,0.0
GA-GOV,governor,GA,race,Asian,5.03,184890,101528,83361,0,0,54.9,45.1,0.0,0.0
GA-GOV,governor,GA,race,Native,1.91,70073,33574,36499,0,0,47.9,52.1,0.0,0.0
GA-GOV,governor,GA,race,Pacific Islander,0.15,5649,2707,2942,0,0,47.9,52.1,0.0,0.0
GA-GOV,governor,GA,age,20-29,18.81,691103,408386,282717,0,0,59.1,40.9,0.0,0.0
GA-GOV,governor,GA,age,30-39,18.36,674678,378440,296238,0,0,56.1,43.9,0.0,0.0
GA-GOV,governor,GA,age,40-49,17.75,652456,333352,319104,0,0,51.1,48.9,0.0,0.0
GA-GOV,governor,GA,age,50-59,17.59,646579,310952,335627,0,0,48.1,51.9,0.0,0.0
GA-GOV,governor,GA,age,60-69,14.67,539019,259224,279794,0,0,48.1,51.9,0.0,0.0
GA-GOV,governor,GA,age,70-79,8.8,323292,158710,164582,0,0,49.1,50.9,0.0,0.0
GA-GOV,governor,GA,age,80+,4.02,147920,72617,75303,0,0,49.1,50.9,0.0,0.0
GA-GOV,governor,GA,education,No HS,11.3,415134,217040,198094,0,0,52.3,47.7,0.0,0.0
GA-GOV,governor,GA,education,HS grad,27.15,997637,471702,525935,0,0,47.3,52.7,0.0,0.0
GA-GOV,governor,GA,education,Some college,19.62,720950,355298,365652,0,0,49.3,50.7,0.0,0.0
GA-GOV,governor,GA,education,Associate,8.31,305272,153497,151775,0,0,50.3,49.7,0.0,0.0
GA-GOV,governor,GA,education,Bachelor,20.46,751881,423173,328708,0,0,56.3,43.7,0.0,0.0
GA-GOV,governor,GA,education,Master,9.35,343603,214003,129600,0,0,62.3,37.7,0.0,0.0
GA-GOV,governor,GA,education,Professional,2.31,84775,51104,33671,0,0,60.3,39.7,0.0,0.0
GA-GOV,governor,GA,education,Doctorate,1.52,55793,35865,19928,0,0,64.3,35.7,0.0,0.0
GA-GOV,governor,GA,income,<$10k,5.35,196666,112547,84119,0,0,57.2,42.8,0.0,0.0
GA-GOV,governor,GA,income,$10-15k,3.76,138227,77722,60505,0,0,56.2,43.8,0.0,0.0
GA-GOV,governor,GA,income,$15-20k,3.61,132681,74603,58078,0,0,56.2,43.8,0.0,0.0
GA-GOV,governor,GA,income,$20-25k,3.85,141529,78163,63366,0,0,55.2,44.8,0.0,0.0
GA-GOV,governor,GA,income,$25-30k,3.96,145604,78957,66646,0,0,54.2,45.8,0.0,0.0
GA-GOV,governor,GA,income,$30-35k,3.91,143869,76578,67291,0,0,53.2,46.8,0.0,0.0
GA-GOV,governor,GA,income,$35-40k,3.74,137370,71745,65625,0,0,52.2,47.8,0.0,0.0
GA-GOV,governor,GA,income,$40-45k,3.69,135532,69430,66102,0,0,51.2,48.8,0.0,0.0
GA-GOV,governor,GA,income,$45-50k,3.72,136874,70118,66757,0,0,51.2,48.8,0.0,0.0
GA-GOV,governor,GA,income,$50-60k,7.15,262938,132068,130870,0,0,50.2,49.8,0.0,0.0
GA-GOV,governor,GA,income,$60-75k,9.42,346231,173904,172327,0,0,50.2,49.8,0.0,0.0
GA-GOV,governor,GA,income,$75-100k,13.11,481783,241988,239795,0,0,50.2,49.8,0.0,0.0
GA-GOV,governor,GA,income,$100-125k,9.63,353941,181316,172625,0,0,51.2,48.8,0.0,0.0
GA-GOV,governor,GA,income,$125-150k,6.97,256293,131293,125000,0,0,51.2,48.8,0.0,0.0
GA-GOV,governor,GA,income,$150-200k,8.12,298520,155910,142610,0,0,52.2,47.8,0.0,0.0
GA-GOV,governor,GA,income,$200k+,9.99,366988,195339,171649,0,0,53.2,46.8,0.0,0.0
HI-GOV,governor,HI,race,White,20.57,74404,38155,36249,0,0,51.3,48.7,0.0,0.0
HI-GOV,governor,HI,race,Black,2.39,8634,8399,235,0,0,97.3,2.7,0.0,0.0
HI-GOV,governor,HI,race,Hispanic,6.95,25134,17413,7721,0,0,69.3,30.7,0.0,0.0
HI-GOV,governor,HI,race,Asian,48.26,174537,124412,50125,0,0,71.3,28.7,0.0,0.0
HI-GOV,governor,HI,race,Native,2.1,7593,4881,2712,0,0,64.3,35.7,0.0,0.0
HI-GOV,governor,HI,race,Pacific Islander,19.74,71388,45889,25499,0,0,64.3,35.7,0.0,0.0
HI-GOV,governor,HI,age,20-29,17.08,61790,45207,16583,0,0,73.2,26.8,0.0,0.0
HI-GOV,governor,HI,age,30-39,17.95,64907,45540,19367,0,0,70.2,29.8,0.0,0.0
HI-GOV,governor,HI,age,40-49,15.68,56728,36965,19763,0,0,65.2,34.8,0.0,0.0
HI-GOV,governor,HI,age,50-59,15.8,57164,35535,21630,0,0,62.2,37.8,0.0,0.0
HI-GOV,governor,HI,age,60-69,16.26,58818,36563,22255,0,0,62.2,37.8,0.0,0.0
HI-GOV,governor,HI,age,70-79,10.79,39010,24640,14370,0,0,63.2,36.8,0.0,0.0
HI-GOV,governor,HI,age,80+,6.43,23273,14700,8573,0,0,63.2,36.8,0.0,0.0
HI-GOV,governor,HI,education,No HS,7.29,26385,17457,8928,0,0,66.2,33.8,0.0,0.0
HI-GOV,governor,HI,education,HS grad,26.68,96505,59025,37480,0,0,61.2,38.8,0.0,0.0
HI-GOV,governor,HI,education,Some college,20.25,73244,46263,26981,0,0,63.2,36.8,0.0,0.0
HI-GOV,governor,HI,education,Associate,11.06,39992,25660,14332,0,0,64.2,35.8,0.0,0.0
HI-GOV,governor,HI,education,Bachelor,22.22,80381,56397,23983,0,0,70.2,29.8,0.0,0.0
HI-GOV,governor,HI,education,Master,8.41,30414,23164,7250,0,0,76.2,23.8,0.0,0.0
HI-GOV,governor,HI,education,Professional,2.5,9034,6700,2334,0,0,74.2,25.8,0.0,0.0
HI-GOV,governor,HI,education,Doctorate,1.59,5736,4484,1253,0,0,78.2,21.8,0.0,0.0
HI-GOV,governor,HI,income,<$10k,4.25,15357,10934,4423,0,0,71.2,28.8,0.0,0.0
HI-GOV,governor,HI,income,$10-15k,2.6,9420,6613,2807,0,0,70.2,29.8,0.0,0.0
HI-GOV,governor,HI,income,$15-20k,2.15,7791,5469,2322,0,0,70.2,29.8,0.0,0.0
HI-GOV,governor,HI,income,$20-25k,2.74,9910,6858,3053,0,0,69.2,30.8,0.0,0.0
HI-GOV,governor,HI,income,$25-30k,2.47,8941,6097,2843,0,0,68.2,31.8,0.0,0.0
HI-GOV,governor,HI,income,$30-35k,2.71,9800,6586,3215,0,0,67.2,32.8,0.0,0.0
HI-GOV,governor,HI,income,$35-40k,2.7,9768,6466,3302,0,0,66.2,33.8,0.0,0.0
HI-GOV,governor,HI,income,$40-45k,2.88,10429,6800,3630,0,0,65.2,34.8,0.0,0.0
HI-GOV,governor,HI,income,$45-50k,2.93,10582,6899,3683,0,0,65.2,34.8,0.0,0.0
HI-GOV,governor,HI,income,$50-60k,5.72,20706,13293,7413,0,0,64.2,35.8,0.0,0.0
HI-GOV,governor,HI,income,$60-75k,8.36,30226,19404,10821,0,0,64.2,35.8,0.0,0.0
HI-GOV,governor,HI,income,$75-100k,12.98,46934,30131,16803,0,0,64.2,35.8,0.0,0.0
HI-GOV,governor,HI,income,$100-125k,11.13,40269,26255,14014,0,0,65.2,34.8,0.0,0.0
HI-GOV,governor,HI,income,$125-150k,8.76,31670,20648,11022,0,0,65.2,34.8,0.0,0.0
HI-GOV,governor,HI,income,$150-200k,11.73,42422,28083,14340,0,0,66.2,33.8,0.0,0.0
HI-GOV,governor,HI,income,$200k+,15.89,57464,38615,18849,0,0,67.2,32.8,0.0,0.0
IA-GOV,governor,IA,race,White,85.62,997053,479852,517201,0,0,48.1,51.9,0.0,0.0
IA-GOV,governor,IA,race,Black,4.26,49590,46677,2912,0,0,94.1,5.9,0.0,0.0
IA-GOV,governor,IA,race,Hispanic,5.48,63860,42229,21631,0,0,66.1,33.9,0.0,0.0
IA-GOV,governor,IA,race,Asian,2.78,32358,22044,10313,0,0,68.1,31.9,0.0,0.0
IA-GOV,governor,IA,race,Native,1.58,18437,11270,7167,0,0,61.1,38.9,0.0,0.0
IA-GOV,governor,IA,race,Pacific Islander,0.27,3156,1929,1227,0,0,61.1,38.9,0.0,0.0
IA-GOV,governor,IA,age,20-29,18.26,212631,125174,87457,0,0,58.9,41.1,0.0,0.0
IA-GOV,governor,IA,age,30-39,17.07,198821,111080,87742,0,0,55.9,44.1,0.0,0.0
IA-GOV,governor,IA,age,40-49,15.52,180752,91947,88805,0,0,50.9,49.1,0.0,0.0
IA-GOV,governor,IA,age,50-59,16.48,191922,91871,100051,0,0,47.9,52.1,0.0,0.0
IA-GOV,governor,IA,age,60-69,16.58,193111,92440,100671,0,0,47.9,52.1,0.0,0.0
IA-GOV,governor,IA,age,70-79,10.0,116431,56899,59532,0,0,48.9,51.1,0.0,0.0
IA-GOV,governor,IA,age,80+,6.08,70784,34592,36193,0,0,48.9,51.1,0.0,0.0
IA-GOV,governor,IA,education,No HS,6.97,81217,42595,38623,0,0,52.4,47.6,0.0,0.0
IA-GOV,governor,IA,education,HS grad,30.63,356675,169225,187450,0,0,47.4,52.6,0.0,0.0
IA-GOV,governor,IA,education,Some college,20.14,234538,115968,118570,0,0,49.4,50.6,0.0,0.0
IA-GOV,governor,IA,education,Associate,11.97,139427,70334,69093,0,0,50.4,49.6,0.0,0.0
IA-GOV,governor,IA,education,Bachelor,20.34,236792,133658,103134,0,0,56.4,43.6,0.0,0.0
IA-GOV,governor,IA,education,Master,6.96,81023,50595,30428,0,0,62.4,37.6,0.0,0.0
IA-GOV,governor,IA,education,Professional,1.69,19687,11900,7787,0,0,60.4,39.6,0.0,0.0
IA-GOV,governor,IA,education,Doctorate,1.3,15096,9729,5367,0,0,64.4,35.6,0.0,0.0
IA-GOV,governor,IA,income,<$10k,4.15,48328,27535,20793,0,0,57.0,43.0,0.0,0.0
IA-GOV,governor,IA,income,$10-15k,3.63,42289,23671,18618,0,0,56.0,44.0,0.0,0.0
IA-GOV,governor,IA,income,$15-20k,3.69,43016,24078,18938,0,0,56.0,44.0,0.0,0.0
IA-GOV,governor,IA,income,$20-25k,3.75,43678,24012,19666,0,0,55.0,45.0,0.0,0.0
IA-GOV,governor,IA,income,$25-30k,3.77,43957,23726,20232,0,0,54.0,46.0,0.0,0.0
IA-GOV,governor,IA,income,$30-35k,4.03,46977,24886,22091,0,0,53.0,47.0,0.0,0.0
IA-GOV,governor,IA,income,$35-40k,3.9,45457,23626,21831,0,0,52.0,48.0,0.0,0.0
IA-GOV,governor,IA,income,$40-45k,3.86,44929,22902,22026,0,0,51.0,49.0,0.0,0.0
IA-GOV,governor,IA,income,$45-50k,4.1,47731,24331,23400,0,0,51.0,49.0,0.0,0.0
IA-GOV,governor,IA,income,$50-60k,7.73,89984,44969,45014,0,0,50.0,50.0,0.0,0.0
IA-GOV,governor,IA,income,$60-75k,10.19,118639,59289,59349,0,0,50.0,50.0,0.0,0.0
IA-GOV,governor,IA,income,$75-100k,14.26,166000,82958,83042,0,0,50.0,50.0,0.0,0.0
IA-GOV,governor,IA,income,$100-125k,10.85,126401,64433,61968,0,0,51.0,49.0,0.0,0.0
IA-GOV,governor,IA,income,$125-150k,7.33,85335,43500,41836,0,0,51.0,49.0,0.0,0.0
IA-GOV,governor,IA,income,$150-200k,7.64,88920,46216,42704,0,0,52.0,48.0,0.0,0.0
IA-GOV,governor,IA,income,$200k+,7.11,82814,43870,38943,0,0,53.0,47.0,0.0,0.0
ID-GOV,governor,ID,race,White,81.69,517543,127297,390246,0,0,24.6,75.4,0.0,0.0
ID-GOV,governor,ID,race,Black,1.17,7406,5228,2177,0,0,70.6,29.4,0.0,0.0
ID-GOV,governor,ID,race,Hispanic,11.05,70008,29821,40187,0,0,42.6,57.4,0.0,0.0
ID-GOV,governor,ID,race,Asian,2.36,14935,6660,8274,0,0,44.6,55.4,0.0,0.0
ID-GOV,governor,ID,race,Native,3.32,21009,7899,13111,0,0,37.6,62.4,0.0,0.0
ID-GOV,governor,ID,race,Pacific Islander,0.42,2642,993,1649,0,0,37.6,62.4,0.0,0.0
ID-GOV,governor,ID,age,20-29,18.42,116670,40802,75868,0,0,35.0,65.0,0.0,0.0
ID-GOV,governor,ID,age,30-39,17.85,113099,36160,76939,0,0,32.0,68.0,0.0,0.0
ID-GOV,governor,ID,age,40-49,16.8,106446,28711,77735,0,0,27.0,73.0,0.0,0.0
ID-GOV,governor,ID,age,50-59,15.94,100985,24208,76777,0,0,24.0,76.0,0.0,0.0
ID-GOV,governor,ID,age,60-69,15.99,101318,24288,77030,0,0,24.0,76.0,0.0,0.0
ID-GOV,governor,ID,age,70-79,10.3,65254,16295,48959,0,0,25.0,75.0,0.0,0.0
ID-GOV,governor,ID,age,80+,4.7,29771,7434,22336,0,0,25.0,75.0,0.0,0.0
ID-GOV,governor,ID,education,No HS,8.56,54204,15471,38733,0,0,28.5,71.5,0.0,0.0
ID-GOV,governor,ID,education,HS grad,26.33,166802,39269,127533,0,0,23.5,76.5,0.0,0.0
ID-GOV,governor,ID,education,Some college,25.04,158642,40521,118121,0,0,25.5,74.5,0.0,0.0
ID-GOV,governor,ID,education,Associate,9.87,62508,16591,45917,0,0,26.5,73.5,0.0,0.0
ID-GOV,governor,ID,education,Bachelor,20.16,127708,41559,86149,0,0,32.5,67.5,0.0,0.0
ID-GOV,governor,ID,education,Master,7.07,44818,17274,27544,0,0,38.5,61.5,0.0,0.0
ID-GOV,governor,ID,education,Professional,1.71,10809,3950,6859,0,0,36.5,63.5,0.0,0.0
ID-GOV,governor,ID,education,Doctorate,1.27,8052,3264,4787,0,0,40.5,59.5,0.0,0.0
ID-GOV,governor,ID,income,<$10k,3.68,23322,7757,15565,0,0,33.3,66.7,0.0,0.0
ID-GOV,governor,ID,income,$10-15k,3.35,21207,6841,14366,0,0,32.3,67.7,0.0,0.0
ID-GOV,governor,ID,income,$15-20k,3.37,21327,6880,14447,0,0,32.3,67.7,0.0,0.0
ID-GOV,governor,ID,income,$20-25k,3.88,24579,7683,16896,0,0,31.3,68.7,0.0,0.0
ID-GOV,governor,ID,income,$25-30k,3.82,24181,7317,16864,0,0,30.3,69.7,0.0,0.0
ID-GOV,governor,ID,income,$30-35k,4.05,25677,7513,18164,0,0,29.3,70.7,0.0,0.0
ID-GOV,governor,ID,income,$35-40k,3.88,24573,6944,17629,0,0,28.3,71.7,0.0,0.0
ID-GOV,governor,ID,income,$40-45k,3.93,24909,6790,18119,0,0,27.3,72.7,0.0,0.0
ID-GOV,governor,ID,income,$45-50k,4.18,26469,7215,19254,0,0,27.3,72.7,0.0,0.0
ID-GOV,governor,ID,income,$50-60k,8.24,52202,13708,38495,0,0,26.3,73.7,0.0,0.0
ID-GOV,governor,ID,income,$60-75k,10.92,69190,18168,51022,0,0,26.3,73.7,0.0,0.0
ID-GOV,governor,ID,income,$75-100k,14.91,94476,24808,69668,0,0,26.3,73.7,0.0,0.0
ID-GOV,governor,ID,income,$100-125k,10.19,64543,17593,46949,0,0,27.3,72.7,0.0,0.0
ID-GOV,governor,ID,income,$125-150k,7.24,45899,12511,33388,0,0,27.3,72.7,0.0,0.0
ID-GOV,governor,ID,income,$150-200k,7.11,45045,12729,32316,0,0,28.3,71.7,0.0,0.0
ID-GOV,governor,ID,income,$200k+,7.25,45942,13442,32500,0,0,29.3,70.7,0.0,0.0
IL-GOV,governor,IL,race,White,60.68,2399788,1153689,1246099,0,0,48.1,51.9,0.0,0.0
IL-GOV,governor,IL,race,Black,14.55,575451,541353,34098,0,0,94.1,5.9,0.0,0.0
IL-GOV,governor,IL,race,Hispanic,16.06,634992,419569,215424,0,0,66.1,33.9,0.0,0.0
IL-GOV,governor,IL,race,Asian,6.56,259509,176659,82849,0,0,68.1,31.9,0.0,0.0
IL-GOV,governor,IL,race,Native,2.03,80314,49052,31263,0,0,61.1,38.9,0.0,0.0
IL-GOV,governor,IL,race,Pacific Islander,0.12,4683,2860,1823,0,0,61.1,38.9,0.0,0.0
IL-GOV,governor,IL,age,20-29,17.91,708453,468949,239504,0,0,66.2,33.8,0.0,0.0
IL-GOV,governor,IL,age,30-39,17.97,710651,449084,261566,0,0,63.2,36.8,0.0,0.0
IL-GOV,governor,IL,age,40-49,16.78,663536,386134,277402,0,0,58.2,41.8,0.0,0.0
IL-GOV,governor,IL,age,50-59,17.31,684542,377822,306720,0,0,55.2,44.8,0.0,0.0
IL-GOV,governor,IL,age,60-69,15.52,613581,338656,274925,0,0,55.2,44.8,0.0,0.0
IL-GOV,governor,IL,age,70-79,9.33,369096,207408,161688,0,0,56.2,43.8,0.0,0.0
IL-GOV,governor,IL,age,80+,5.18,204878,115128,89750,0,0,56.2,43.8,0.0,0.0
IL-GOV,governor,IL,education,No HS,9.86,390091,229956,160135,0,0,58.9,41.1,0.0,0.0
IL-GOV,governor,IL,education,HS grad,25.34,1001933,540537,461397,0,0,53.9,46.1,0.0,0.0
IL-GOV,governor,IL,education,Some college,19.81,783288,438245,345043,0,0,55.9,44.1,0.0,0.0
IL-GOV,governor,IL,education,Associate,8.32,329160,187455,141706,0,0,56.9,43.1,0.0,0.0
IL-GOV,governor,IL,education,Bachelor,22.0,870100,547722,322378,0,0,62.9,37.1,0.0,0.0
IL-GOV,governor,IL,education,Master,10.73,424165,292459,131706,0,0,68.9,31.1,0.0,0.0
IL-GOV,governor,IL,education,Professional,2.45,96813,64816,31997,0,0,66.9,33.1,0.0,0.0
IL-GOV,governor,IL,education,Doctorate,1.5,59187,41993,17194,0,0,70.9,29.1,0.0,0.0
IL-GOV,governor,IL,income,<$10k,5.27,208518,133861,74657,0,0,64.2,35.8,0.0,0.0
IL-GOV,governor,IL,income,$10-15k,3.49,138196,87335,50861,0,0,63.2,36.8,0.0,0.0
IL-GOV,governor,IL,income,$15-20k,3.12,123227,77875,45352,0,0,63.2,36.8,0.0,0.0
IL-GOV,governor,IL,income,$20-25k,3.57,141340,87908,53431,0,0,62.2,37.8,0.0,0.0
IL-GOV,governor,IL,income,$25-30k,3.63,143478,87803,55675,0,0,61.2,38.8,0.0,0.0
IL-GOV,governor,IL,income,$30-35k,3.44,135863,81784,54078,0,0,60.2,39.8,0.0,0.0
IL-GOV,governor,IL,income,$35-40k,3.37,133356,78942,54414,0,0,59.2,40.8,0.0,0.0
IL-GOV,governor,IL,income,$40-45k,3.28,129880,75585,54294,0,0,58.2,41.8,0.0,0.0
IL-GOV,governor,IL,income,$45-50k,3.42,135361,78775,56586,0,0,58.2,41.8,0.0,0.0
IL-GOV,governor,IL,income,$50-60k,6.59,260489,148990,111499,0,0,57.2,42.8,0.0,0.0
IL-GOV,governor,IL,income,$60-75k,8.84,349720,200027,149693,0,0,57.2,42.8,0.0,0.0
IL-GOV,governor,IL,income,$75-100k,12.86,508630,290918,217712,0,0,57.2,42.8,0.0,0.0
IL-GOV,governor,IL,income,$100-125k,10.12,400367,232999,167368,0,0,58.2,41.8,0.0,0.0
IL-GOV,governor,IL,income,$125-150k,7.51,297062,172879,124183,0,0,58.2,41.8,0.0,0.0
IL-GOV,governor,IL,income,$150-200k,9.41,371944,220177,151767,0,0,59.2,40.8,0.0,0.0
IL-GOV,governor,IL,income,$200k+,12.07,477309,287323,189986,0,0,60.2,39.8,0.0,0.0
KS-GOV,governor,KS,race,White,75.33,700031,266837,433194,0,0,38.1,61.9,0.0,0.0
KS-GOV,governor,KS,race,Black,6.63,61596,51813,9783,0,0,84.1,15.9,0.0,0.0
KS-GOV,governor,KS,race,Hispanic,10.81,100427,56358,44070,0,0,56.1,43.9,0.0,0.0
KS-GOV,governor,KS,race,Asian,3.53,32813,19070,13743,0,0,58.1,41.9,0.0,0.0
KS-GOV,governor,KS,race,Native,3.48,32382,16553,15829,0,0,51.1,48.9,0.0,0.0
KS-GOV,governor,KS,race,Pacific Islander,0.22,2065,1056,1010,0,0,51.1,48.9,0.0,0.0
KS-GOV,governor,KS,age,20-29,19.05,177013,90544,86469,0,0,51.2,48.8,0.0,0.0
KS-GOV,governor,KS,age,30-39,17.89,166279,80065,86214,0,0,48.2,51.8,0.0,0.0
KS-GOV,governor,KS,age,40-49,15.77,146555,63240,83315,0,0,43.2,56.8,0.0,0.0
KS-GOV,governor,KS,age,50-59,16.27,151161,60693,90468,0,0,40.2,59.8,0.0,0.0
KS-GOV,governor,KS,age,60-69,16.1,149589,60062,89528,0,0,40.2,59.8,0.0,0.0
KS-GOV,governor,KS,age,70-79,9.4,87373,35955,51418,0,0,41.2,58.8,0.0,0.0
KS-GOV,governor,KS,age,80+,5.52,51344,21128,30215,0,0,41.2,58.8,0.0,0.0
KS-GOV,governor,KS,education,No HS,8.22,76394,33827,42567,0,0,44.3,55.7,0.0,0.0
KS-GOV,governor,KS,education,HS grad,25.68,238649,93739,144910,0,0,39.3,60.7,0.0,0.0
KS-GOV,governor,KS,education,Some college,22.5,209106,86317,122789,0,0,41.3,58.7,0.0,0.0
KS-GOV,governor,KS,education,Associate,8.91,82808,35010,47797,0,0,42.3,57.7,0.0,0.0
KS-GOV,governor,KS,education,Bachelor,21.66,201279,97176,104103,0,0,48.3,51.7,0.0,0.0
KS-GOV,governor,KS,education,Master,9.62,89391,48521,40870,0,0,54.3,45.7,0.0,0.0
KS-GOV,governor,KS,education,Professional,1.98,18411,9625,8786,0,0,52.3,47.7,0.0,0.0
KS-GOV,governor,KS,education,Doctorate,1.43,13276,7472,5804,0,0,56.3,43.7,0.0,0.0
KS-GOV,governor,KS,income,<$10k,4.46,41477,20472,21005,0,0,49.4,50.6,0.0,0.0
KS-GOV,governor,KS,income,$10-15k,3.58,33313,16109,17204,0,0,48.4,51.6,0.0,0.0
KS-GOV,governor,KS,income,$15-20k,3.46,32171,15557,16614,0,0,48.4,51.6,0.0,0.0
KS-GOV,governor,KS,income,$20-25k,3.79,35201,16670,18531,0,0,47.4,52.6,0.0,0.0
KS-GOV,governor,KS,income,$25-30k,4.41,40958,18987,21971,0,0,46.4,53.6,0.0,0.0
KS-GOV,governor,KS,income,$30-35k,3.82,35468,16087,19380,0,0,45.4,54.6,0.0,0.0
KS-GOV,governor,KS,income,$35-40k,3.86,35877,15914,19963,0,0,44.4,55.6,0.0,0.0
KS-GOV,governor,KS,income,$40-45k,3.86,35904,15567,20337,0,0,43.4,56.6,0.0,0.0
KS-GOV,governor,KS,income,$45-50k,4.19,38933,16880,22052,0,0,43.4,56.6,0.0,0.0
KS-GOV,governor,KS,income,$50-60k,7.96,73938,31318,42619,0,0,42.4,57.6,0.0,0.0
KS-GOV,governor,KS,income,$60-75k,10.02,93090,39430,53659,0,0,42.4,57.6,0.0,0.0
KS-GOV,governor,KS,income,$75-100k,13.55,125908,53332,72577,0,0,42.4,57.6,0.0,0.0
KS-GOV,governor,KS,income,$100-125k,10.26,95381,41355,54026,0,0,43.4,56.6,0.0,0.0
KS-GOV,governor,KS,income,$125-150k,6.86,63792,27659,36133,0,0,43.4,56.6,0.0,0.0
KS-GOV,governor,KS,income,$150-200k,7.93,73739,32709,41030,0,0,44.4,55.6,0.0,0.0
KS-GOV,governor,KS,income,$200k+,7.98,74164,33639,40525,0,0,45.4,54.6,0.0,0.0
MA-GOV,governor,MA,race,White,70.94,1725075,1005512,719563,0,0,58.3,41.7,0.0,0.0
MA-GOV,governor,MA,race,Black,8.65,210311,206105,4206,0,0,98.0,2.0,0.0,0.0
MA-GOV,governor,MA,race,Hispanic,11.05,268777,205045,63732,0,0,76.3,23.7,0.0,0.0
MA-GOV,governor,MA,race,Asian,7.97,193794,151717,42076,0,0,78.3,21.7,0.0,0.0
MA-GOV,governor,MA,race,Native,1.24,30244,21561,8684,0,0,71.3,28.7,0.0,0.0
