date,state,chamber,dem_control_prob,proj_dem_mean,proj_control
2026-02-25,NV,Senate,0.9123,12.7,D
2026-02-25,NY,Assembly,0.9672,105.4,D
2026-02-25,NY,Senate,0.9369,42.4,D
2026-02-25,OH,House,0.1299,39.0,R
2026-02-25,OH,Senate,0.0119,11.0,R
2026-02-25,OK,House,0.005,19.8,R
2026-02-25,OK,Senate,0.0,8.5,R
2026-02-25,OR,House,0.9066,38.0,D
2026-02-25,OR,Senate,0.9291,18.9,D
2026-02-25,PA,House,0.6464,106.9,D
2026-02-25,PA,Senate,0.2077,23.3,R
2026-02-25,RI,House,0.9446,59.1,D
2026-02-25,RI,Senate,0.9511,30.5,D
2026-02-25,SC,House,0.0651,42.1,R
2026-02-25,SD,House,0.0069,6.4,R
2026-02-25,SD,Senate,0.0061,4.2,R
2026-02-25,TN,House,0.0077,25.7,R
2026-02-25,TN,Senate,0.0009,6.6,R
2026-02-25,TX,House,0.259,68.8,R
2026-02-25,TX,Senate,0.0539,12.2,R
2026-02-25,UT,House,0.0143,17.9,R
2026-02-25,UT,Senate,0.0004,6.7,R
2026-02-25,VT,House,0.9648,120.0,D
2026-02-25,VT,Senate,0.9923,26.8,D
2026-02-25,WA,House,0.9402,63.0,D
2026-02-25,WA,Senate,0.9808,29.8,D
2026-02-25,WI,Assembly,0.4862,49.6,R
2026-02-25,WI,Senate,0.7914,18.2,D
2026-02-25,WV,House of Delegates,0.0012,12.7,R
2026-02-25,WV,Senate,0.0,2.1,R
2026-02-25,WY,House,0.0038,7.6,R
2026-02-25,WY,Senate,0.0,2.5,R
2026-02-26,AK,House,0.0676,16.2,Coalition
2026-02-26,AK,Senate,0.0292,8.8,Coalition
2026-02-26,AL,House,0.0138,30.0,R
2026-02-26,AL,Senate,0.0062,8.9,R
2026-02-26,AR,House,0.0096,23.3,R
2026-02-26,AR,Senate,0.0004,6.6,R
2026-02-26,AZ,House,0.3974,29.8,R
2026-02-26,AZ,Senate,0.4695,15.5,R
2026-02-26,CA,Assembly,0.987,61.1,D
2026-02-26,CA,Senate,0.9984,30.8,D
2026-02-26,CO,House,0.9542,45.4,D
2026-02-26,CO,Senate,0.9763,23.3,D
2026-02-26,CT,House,0.9375,115.8,D
2026-02-26,CT,Senate,0.8899,27.0,D
2026-02-26,DE,House,0.961,30.6,D
2026-02-26,DE,Senate,0.9925,15.4,D
2026-02-26,FL,House,0.1831,47.5,R
2026-02-26,FL,Senate,0.0227,13.5,R
2026-02-26,GA,House,0.3218,86.9,R
2026-02-26,GA,Senate,0.1762,25.0,R
2026-02-26,HI,House,0.9955,44.0,D
2026-02-26,HI,Senate,0.9999,21.9,D
2026-02-26,IA,House,0.186,40.8,R
2026-02-26,IA,Senate,0.013,19.0,R
2026-02-26,ID,House,0.0015,11.0,R
2026-02-26,ID,Senate,0.0007,6.0,R
2026-02-26,IL,House,0.9687,80.1,D
2026-02-26,IL,Senate,0.9949,42.0,D
2026-02-26,IN,House,0.0347,32.9,R
2026-02-26,IN,Senate,0.003,11.7,R
2026-02-26,KS,House,0.0725,45.1,R
2026-02-26,KY,House,0.0101,21.8,R
2026-02-26,KY,Senate,0.0006,6.9,R
2026-02-26,MA,House,0.9952,136.9,D
2026-02-26,MA,Senate,0.9935,34.3,D
2026-02-26,MD,House of Delegates,0.9956,104.4,D
2026-02-26,MD,Senate,0.9926,35.2,D
2026-02-26,ME,House,0.6317,81.9,D
2026-02-26,ME,Senate,0.8036,21.4,D
2026-02-26,MI,House,0.522,57.2,D
2026-02-26,MI,Senate,0.5595,20.6,D
2026-02-26,MN,House,0.6676,73.5,D
2026-02-26,MN,Senate,0.6783,36.8,D
2026-02-26,MO,House,0.0428,58.4,R
2026-02-26,MO,Senate,0.0012,11.3,R
2026-02-26,MT,House,0.1035,39.5,R
2026-02-26,MT,Senate,0.0179,18.9,R
2026-02-26,NC,House,0.308,56.4,R
2026-02-26,NC,Senate,0.2326,22.7,R
2026-02-26,ND,House,0.0,10.1,R
2026-02-26,ND,Senate,0.0,6.1,R
2026-02-26,NE,Legislature,0.0057,17.5,R
2026-02-26,NH,House,0.5654,209.4,D
2026-02-26,NH,Senate,0.3025,10.8,R
2026-02-26,NM,House,0.9281,44.8,D
2026-02-26,NV,Assembly,0.8456,26.9,D
2026-02-26,NV,Senate,0.9122,12.7,D
2026-02-26,NY,Assembly,0.9674,105.4,D
2026-02-26,NY,Senate,0.9371,42.4,D
2026-02-26,OH,House,0.1292,39.0,R
2026-02-26,OH,Senate,0.0118,11.0,R
2026-02-26,OK,House,0.005,19.8,R
2026-02-26,OK,Senate,0.0,8.4,R
2026-02-26,OR,House,0.9065,38.0,D
2026-02-26,OR,Senate,0.9291,18.9,D
2026-02-26,PA,House,0.6462,106.9,D
2026-02-26,PA,Senate,0.2072,23.3,R
2026-02-26,RI,House,0.9446,59.0,D
2026-02-26,RI,Senate,0.9512,30.5,D
2026-02-26,SC,House,0.0644,42.1,R
2026-02-26,SD,House,0.0069,6.4,R
2026-02-26,SD,Senate,0.0061,4.2,R
2026-02-26,TN,House,0.0077,25.7,R
2026-02-26,TN,Senate,0.0009,6.6,R
2026-02-26,TX,House,0.2575,68.7,R
2026-02-26,TX,Senate,0.0534,12.2,R
2026-02-26,UT,House,0.0142,17.9,R
2026-02-26,UT,Senate,0.0004,6.7,R
2026-02-26,VT,House,0.9647,120.0,D
2026-02-26,VT,Senate,0.9923,26.8,D
2026-02-26,WA,House,0.9402,62.9,D
2026-02-26,WA,Senate,0.9809,29.8,D
2026-02-26,WI,Assembly,0.4856,49.5,R
2026-02-26,WI,Senate,0.7912,18.2,D
2026-02-26,WV,House of Delegates,0.0012,12.7,R
2026-02-26,WV,Senate,0.0,2.1,R
2026-02-26,WY,House,0.0038,7.6,R
2026-02-26,WY,Senate,0.0,2.5,R
2026-02-27,AK,House,0.068,16.3,Coalition
2026-02-27,AK,Senate,0.0296,8.9,Coalition
2026-02-27,AL,House,0.0137,30.0,R
2026-02-27,AL,Senate,0.0062,8.9,R
2026-02-27,AR,House,0.0096,23.3,R
2026-02-27,AR,Senate,0.0004,6.6,R
2026-02-27,AZ,House,0.3972,29.8,R
2026-02-27,AZ,Senate,0.4694,15.5,R
2026-02-27,CA,Assembly,0.987,61.1,D
2026-02-27,CA,Senate,0.9984,30.8,D
2026-02-27,CO,House,0.9545,45.4,D
2026-02-27,CO,Senate,0.9764,23.3,D
2026-02-27,CT,House,0.9376,115.9,D
2026-02-27,CT,Senate,0.8905,27.0,D
2026-02-27,DE,House,0.9614,30.6,D
2026-02-27,DE,Senate,0.9926,15.4,D
2026-02-27,FL,House,0.1829,47.5,R
2026-02-27,FL,Senate,0.0225,13.5,R
2026-02-27,GA,House,0.3212,86.9,R
2026-02-27,GA,Senate,0.1756,25.0,R
2026-02-27,HI,House,0.9955,44.0,D
2026-02-27,HI,Senate,0.9999,21.9,D
2026-02-27,IA,House,0.1858,40.8,R
2026-02-27,IA,Senate,0.0129,19.0,R
2026-02-27,ID,House,0.0015,11.0,R
2026-02-27,ID,Senate,0.0007,6.0,R
2026-02-27,IL,House,0.9688,80.1,D
2026-02-27,IL,Senate,0.9949,42.0,D
2026-02-27,IN,House,0.0342,32.9,R
2026-02-27,IN,Senate,0.003,11.7,R
2026-02-27,KS,House,0.0725,45.1,R
2026-02-27,KY,House,0.0101,21.8,R
2026-02-27,KY,Senate,0.0006,6.9,R
2026-02-27,MA,House,0.9952,136.9,D
2026-02-27,MA,Senate,0.9935,34.3,D
2026-02-27,MD,House of Delegates,0.9956,104.4,D
2026-02-27,MD,Senate,0.9926,35.2,D
2026-02-27,ME,House,0.63,81.8,D
2026-02-27,ME,Senate,0.8029,21.3,D
2026-02-27,MI,House,0.5217,57.2,D
2026-02-27,MI,Senate,0.5598,20.6,D
2026-02-27,MN,House,0.6681,73.5,D
2026-02-27,MN,Senate,0.6786,36.8,D
2026-02-27,MO,House,0.0425,58.4,R
2026-02-27,MO,Senate,0.0012,11.3,R
2026-02-27,MT,House,0.1028,39.5,R
2026-02-27,MT,Senate,0.0177,18.9,R
2026-02-27,NC,House,0.3076,56.4,R
2026-02-27,NC,Senate,0.2322,22.7,R
2026-02-27,ND,House,0.0,10.1,R
2026-02-27,ND,Senate,0.0,6.1,R
2026-02-27,NE,Legislature,0.0056,17.5,R
2026-02-27,NH,House,0.5654,209.4,D
2026-02-27,NH,Senate,0.3022,10.8,R
2026-02-27,NM,House,0.9286,44.8,D
2026-02-27,NV,Assembly,0.8461,26.9,D
2026-02-27,NV,Senate,0.9125,12.7,D
2026-02-27,NY,Assembly,0.9674,105.4,D
2026-02-27,NY,Senate,0.9373,42.4,D
2026-02-27,OH,House,0.1288,39.0,R
2026-02-27,OH,Senate,0.0118,11.0,R
2026-02-27,OK,House,0.005,19.8,R
2026-02-27,OK,Senate,0.0,8.4,R
2026-02-27,OR,House,0.907,38.0,D
2026-02-27,OR,Senate,0.9297,18.9,D
2026-02-27,PA,House,0.6462,106.9,D
2026-02-27,PA,Senate,0.2068,23.3,R
2026-02-27,RI,House,0.9449,59.1,D
2026-02-27,RI,Senate,0.9512,30.5,D
2026-02-27,SC,House,0.0643,42.1,R
2026-02-27,SD,House,0.0069,6.4,R
2026-02-27,SD,Senate,0.0061,4.2,R
2026-02-27,TN,House,0.0076,25.7,R
2026-02-27,TN,Senate,0.0009,6.6,R
2026-02-27,TX,House,0.2572,68.7,R
2026-02-27,TX,Senate,0.0533,12.2,R
2026-02-27,UT,House,0.0142,17.9,R
2026-02-27,UT,Senate,0.0004,6.7,R
2026-02-27,VT,House,0.9648,120.0,D
2026-02-27,VT,Senate,0.9923,26.8,D
2026-02-27,WA,House,0.9404,62.9,D
2026-02-27,WA,Senate,0.9809,29.8,D
2026-02-27,WI,Assembly,0.4855,49.5,R
2026-02-27,WI,Senate,0.7913,18.2,D
2026-02-27,WV,House of Delegates,0.0012,12.7,R
2026-02-27,WV,Senate,0.0,2.1,R
2026-02-27,WY,House,0.0038,7.6,R
2026-02-27,WY,Senate,0.0,2.5,R
2026-02-28,AK,House,0.0667,16.2,Coalition
2026-02-28,AK,Senate,0.0291,8.8,Coalition
2026-02-28,AL,House,0.0136,30.0,R
2026-02-28,AL,Senate,0.0061,8.9,R
2026-02-28,AR,House,0.0095,23.3,R
2026-02-28,AR,Senate,0.0004,6.6,R
2026-02-28,AZ,House,0.397,29.8,R
2026-02-28,AZ,Senate,0.4695,15.5,R
2026-02-28,CA,Assembly,0.9871,61.1,D
2026-02-28,CA,Senate,0.9984,30.8,D
2026-02-28,CO,House,0.9545,45.4,D
2026-02-28,CO,Senate,0.9765,23.3,D
2026-02-28,CT,House,0.9381,115.9,D
2026-02-28,CT,Senate,0.8905,27.0,D
2026-02-28,DE,House,0.9616,30.6,D
2026-02-28,DE,Senate,0.9926,15.4,D
2026-02-28,FL,House,0.1822,47.5,R
2026-02-28,FL,Senate,0.0222,13.5,R
2026-02-28,GA,House,0.3209,86.9,R
2026-02-28,GA,Senate,0.1752,25.0,R
2026-02-28,HI,House,0.9955,44.0,D
2026-02-28,HI,Senate,0.9999,21.9,D
2026-02-28,IA,House,0.1853,40.8,R
2026-02-28,IA,Senate,0.0128,19.0,R
2026-02-28,ID,House,0.0015,11.0,R
2026-02-28,ID,Senate,0.0007,6.0,R
2026-02-28,IL,House,0.9688,80.1,D
2026-02-28,IL,Senate,0.9949,42.0,D
2026-02-28,IN,House,0.0341,32.9,R
2026-02-28,IN,Senate,0.003,11.7,R
2026-02-28,KS,House,0.0722,45.1,R
2026-02-28,KY,House,0.0101,21.8,R
2026-02-28,KY,Senate,0.0006,6.9,R
2026-02-28,MA,House,0.9953,136.9,D
2026-02-28,MA,Senate,0.9936,34.3,D
2026-02-28,MD,House of Delegates,0.9956,104.4,D
2026-02-28,MD,Senate,0.9926,35.2,D
2026-02-28,ME,House,0.6333,82.0,D
2026-02-28,ME,Senate,0.8056,21.4,D
2026-02-28,MI,House,0.5215,57.2,D
2026-02-28,MI,Senate,0.5595,20.6,D
2026-02-28,MN,House,0.6684,73.5,D
2026-02-28,MN,Senate,0.6792,36.8,D
2026-02-28,MO,House,0.0424,58.4,R
2026-02-28,MO,Senate,0.001,11.3,R
2026-02-28,MT,House,0.1014,39.5,R
2026-02-28,MT,Senate,0.0175,18.9,R
2026-02-28,NC,House,0.3067,56.3,R
2026-02-28,NC,Senate,0.2321,22.7,R
2026-02-28,ND,House,0.0,10.1,R
2026-02-28,ND,Senate,0.0,6.1,R
2026-02-28,NE,Legislature,0.0056,17.5,R
2026-02-28,NH,House,0.5652,209.4,D
2026-02-28,NH,Senate,0.3019,10.8,R
2026-02-28,NM,House,0.9289,44.8,D
2026-02-28,NV,Assembly,0.8467,26.9,D
2026-02-28,NV,Senate,0.9127,12.7,D
2026-02-28,NY,Assembly,0.9675,105.4,D
2026-02-28,NY,Senate,0.9376,42.4,D
2026-02-28,OH,House,0.1283,39.0,R
2026-02-28,OH,Senate,0.0116,11.0,R
2026-02-28,OK,House,0.005,19.8,R
2026-02-28,OK,Senate,0.0,8.4,R
2026-02-28,OR,House,0.9072,38.0,D
2026-02-28,OR,Senate,0.9297,18.9,D
2026-02-28,PA,House,0.6463,106.9,D
2026-02-28,PA,Senate,0.2064,23.3,R
2026-02-28,RI,House,0.945,59.1,D
2026-02-28,RI,Senate,0.9514,30.5,D
2026-02-28,SC,House,0.0641,42.1,R
2026-02-28,SD,House,0.0069,6.3,R
2026-02-28,SD,Senate,0.0061,4.2,R
2026-02-28,TN,House,0.0076,25.7,R
2026-02-28,TN,Senate,0.0009,6.6,R
2026-02-28,TX,House,0.2566,68.7,R
2026-02-28,TX,Senate,0.0528,12.2,R
2026-02-28,UT,House,0.0142,17.9,R
2026-02-28,UT,Senate,0.0004,6.7,R
2026-02-28,VT,House,0.9648,120.0,D
2026-02-28,VT,Senate,0.9923,26.8,D
2026-02-28,WA,House,0.9405,62.9,D
2026-02-28,WA,Senate,0.9809,29.8,D
2026-02-28,WI,Assembly,0.4856,49.5,R
2026-02-28,WI,Senate,0.7913,18.2,D
2026-02-28,WV,House of Delegates,0.0011,12.7,R
2026-02-28,WV,Senate,0.0,2.1,R
2026-02-28,WY,House,0.0038,7.6,R
2026-02-28,WY,Senate,0.0,2.5,R
2026-03-01,AK,House,0.0672,16.2,Coalition
2026-03-01,AK,Senate,0.0292,8.8,Coalition
2026-03-01,AL,House,0.0136,30.0,R
2026-03-01,AL,Senate,0.0061,8.9,R
2026-03-01,AR,House,0.0095,23.3,R
2026-03-01,AR,Senate,0.0004,6.6,R
2026-03-01,AZ,House,0.3966,29.8,R
2026-03-01,AZ,Senate,0.4698,15.5,R
2026-03-01,CA,Assembly,0.9871,61.2,D
2026-03-01,CA,Senate,0.9984,30.8,D
2026-03-01,CO,House,0.9546,45.4,D
2026-03-01,CO,Senate,0.9771,23.3,D
2026-03-01,CT,House,0.9382,115.9,D
2026-03-01,CT,Senate,0.8914,27.0,D
2026-03-01,DE,House,0.9623,30.7,D
2026-03-01,DE,Senate,0.9928,15.4,D
2026-03-01,FL,House,0.1824,47.5,R
2026-03-01,FL,Senate,0.0222,13.5,R
2026-03-01,GA,House,0.3208,86.9,R
2026-03-01,GA,Senate,0.175,25.0,R
2026-03-01,HI,House,0.9955,44.0,D
2026-03-01,HI,Senate,0.9999,21.9,D
2026-03-01,IA,House,0.1854,40.8,R
2026-03-01,IA,Senate,0.0128,19.0,R
2026-03-01,ID,House,0.0015,11.0,R
2026-03-01,ID,Senate,0.0007,6.0,R
2026-03-01,IL,House,0.969,80.1,D
2026-03-01,IL,Senate,0.9949,42.0,D
2026-03-01,IN,House,0.0337,32.9,R
2026-03-01,IN,Senate,0.0029,11.7,R
2026-03-01,KS,House,0.072,45.1,R
2026-03-01,KY,House,0.0101,21.8,R
2026-03-01,KY,Senate,0.0006,6.9,R
2026-03-01,MA,House,0.9953,136.9,D
2026-03-01,MA,Senate,0.9936,34.3,D
2026-03-01,MD,House of Delegates,0.9957,104.4,D
2026-03-01,MD,Senate,0.9926,35.2,D
2026-03-01,ME,House,0.6303,81.8,D
2026-03-01,ME,Senate,0.8034,21.3,D
2026-03-01,MI,House,0.5218,57.2,D
2026-03-01,MI,Senate,0.5597,20.6,D
2026-03-01,MN,House,0.6687,73.5,D
2026-03-01,MN,Senate,0.68,36.8,D
2026-03-01,MO,House,0.0422,58.4,R
2026-03-01,MO,Senate,0.001,11.3,R
2026-03-01,MT,House,0.1009,39.4,R
2026-03-01,MT,Senate,0.0174,18.9,R
2026-03-01,NC,House,0.3066,56.3,R
2026-03-01,NC,Senate,0.2321,22.7,R
2026-03-01,ND,House,0.0,10.1,R
2026-03-01,ND,Senate,0.0,6.1,R
2026-03-01,NE,Legislature,0.0055,17.5,R
2026-03-01,NH,House,0.5656,209.4,D
2026-03-01,NH,Senate,0.3019,10.8,R
2026-03-01,NM,House,0.929,44.8,D
2026-03-01,NV,Assembly,0.847,26.9,D
2026-03-01,NV,Senate,0.9129,12.7,D
2026-03-01,NY,Assembly,0.9676,105.4,D
2026-03-01,NY,Senate,0.9382,42.4,D
2026-03-01,OH,House,0.1282,39.0,R
2026-03-01,OH,Senate,0.0116,11.0,R
2026-03-01,OK,House,0.005,19.8,R
2026-03-01,OK,Senate,0.0,8.4,R
2026-03-01,OR,House,0.9075,38.0,D
2026-03-01,OR,Senate,0.9301,18.9,D
2026-03-01,PA,House,0.6467,106.9,D
2026-03-01,PA,Senate,0.2061,23.3,R
2026-03-01,RI,House,0.9453,59.1,D
2026-03-01,RI,Senate,0.9516,30.5,D
2026-03-01,SC,House,0.064,42.0,R
2026-03-01,SD,House,0.0069,6.3,R
2026-03-01,SD,Senate,0.0061,4.2,R
2026-03-01,TN,House,0.0075,25.7,R
2026-03-01,TN,Senate,0.0009,6.6,R
2026-03-01,TX,House,0.2565,68.7,R
2026-03-01,TX,Senate,0.0529,12.2,R
2026-03-01,UT,House,0.0141,17.9,R
2026-03-01,UT,Senate,0.0004,6.7,R
2026-03-01,VT,House,0.9651,120.0,D
2026-03-01,VT,Senate,0.9923,26.8,D
2026-03-01,WA,House,0.9409,62.9,D
2026-03-01,WA,Senate,0.9809,29.8,D
2026-03-01,WI,Assembly,0.4865,49.5,R
2026-03-01,WI,Senate,0.7916,18.2,D
2026-03-01,WV,House of Delegates,0.0011,12.7,R
2026-03-01,WV,Senate,0.0,2.1,R
2026-03-01,WY,House,0.0037,7.6,R
2026-03-01,WY,Senate,0.0,2.5,R
2026-03-02,AK,House,0.0674,16.2,Coalition
2026-03-02,AK,Senate,0.0292,8.9,Coalition
2026-03-02,AL,House,0.0136,30.0,R
2026-03-02,AL,Senate,0.0061,8.9,R
2026-03-02,AR,House,0.0095,23.3,R
2026-03-02,AR,Senate,0.0004,6.6,R
2026-03-02,AZ,House,0.3966,29.8,R
2026-03-02,AZ,Senate,0.47,15.5,R
2026-03-02,CA,Assembly,0.9872,61.2,D
2026-03-02,CA,Senate,0.9984,30.8,D
2026-03-02,CO,House,0.9549,45.4,D
2026-03-02,CO,Senate,0.9774,23.3,D
2026-03-02,CT,House,0.9387,116.0,D
2026-03-02,CT,Senate,0.8924,27.0,D
2026-03-02,DE,House,0.9624,30.7,D
2026-03-02,DE,Senate,0.993,15.4,D
2026-03-02,FL,House,0.1809,47.4,R
2026-03-02,FL,Senate,0.022,13.5,R
2026-03-02,GA,House,0.321,86.9,R
2026-03-02,GA,Senate,0.1757,25.0,R
2026-03-02,HI,House,0.9955,44.0,D
2026-03-02,HI,Senate,0.9999,21.9,D
2026-03-02,IA,House,0.1856,40.8,R
2026-03-02,IA,Senate,0.0128,19.0,R
2026-03-02,ID,House,0.0015,11.0,R
2026-03-02,ID,Senate,0.0007,6.0,R
2026-03-02,IL,House,0.9694,80.2,D
2026-03-02,IL,Senate,0.9949,42.0,D
2026-03-02,IN,House,0.0337,32.9,R
2026-03-02,IN,Senate,0.0029,11.7,R
2026-03-02,KS,House,0.0719,45.1,R
2026-03-02,KY,House,0.0101,21.8,R
2026-03-02,KY,Senate,0.0006,6.9,R
2026-03-02,MA,House,0.9953,136.9,D
2026-03-02,MA,Senate,0.9936,34.3,D
2026-03-02,MD,House of Delegates,0.9957,104.4,D
2026-03-02,MD,Senate,0.9926,35.2,D
2026-03-02,ME,House,0.6302,81.8,D
2026-03-02,ME,Senate,0.8035,21.3,D
2026-03-02,MI,House,0.5225,57.2,D
2026-03-02,MI,Senate,0.5604,20.6,D
2026-03-02,MN,House,0.6697,73.5,D
2026-03-02,MN,Senate,0.6811,36.8,D
2026-03-02,MO,House,0.0423,58.4,R
2026-03-02,MO,Senate,0.001,11.3,R
2026-03-02,MT,House,0.1014,39.5,R
2026-03-02,MT,Senate,0.0174,18.9,R
2026-03-02,NC,House,0.3067,56.4,R
2026-03-02,NC,Senate,0.232,22.7,R
2026-03-02,ND,House,0.0,10.1,R
2026-03-02,ND,Senate,0.0,6.1,R
2026-03-02,NE,Legislature,0.0056,17.5,R
2026-03-02,NH,House,0.5666,209.5,D
2026-03-02,NH,Senate,0.3022,10.8,R
2026-03-02,NM,House,0.9293,44.8,D
2026-03-02,NV,Assembly,0.8481,27.0,D
2026-03-02,NV,Senate,0.9131,12.7,D
2026-03-02,NY,Assembly,0.9677,105.4,D
2026-03-02,NY,Senate,0.9385,42.5,D
2026-03-02,OH,House,0.1285,39.0,R
2026-03-02,OH,Senate,0.0116,11.0,R
2026-03-02,OK,House,0.005,19.8,R
2026-03-02,OK,Senate,0.0,8.4,R
2026-03-02,OR,House,0.9078,38.0,D
2026-03-02,OR,Senate,0.9304,18.9,D
2026-03-02,PA,House,0.647,106.9,D
2026-03-02,PA,Senate,0.2061,23.3,R
2026-03-02,RI,House,0.9457,59.1,D
2026-03-02,RI,Senate,0.9521,30.6,D
2026-03-02,SC,House,0.0639,42.1,R
2026-03-02,SD,House,0.0069,6.4,R
2026-03-02,SD,Senate,0.0061,4.2,R
2026-03-02,TN,House,0.0075,25.7,R
2026-03-02,TN,Senate,0.0009,6.6,R
2026-03-02,TX,House,0.2567,68.7,R
2026-03-02,TX,Senate,0.0529,12.2,R
2026-03-02,UT,House,0.0141,17.9,R
2026-03-02,UT,Senate,0.0004,6.7,R
2026-03-02,VT,House,0.9654,120.1,D
2026-03-02,VT,Senate,0.9924,26.8,D
2026-03-02,WA,House,0.9413,63.0,D
2026-03-02,WA,Senate,0.9809,29.8,D
2026-03-02,WI,Assembly,0.4875,49.6,R
2026-03-02,WI,Senate,0.7921,18.2,D
2026-03-02,WV,House of Delegates,0.0011,12.7,R
2026-03-02,WV,Senate,0.0,2.1,R
2026-03-02,WY,House,0.0037,7.6,R
2026-03-02,WY,Senate,0.0,2.5,R
2026-03-03,AK,House,0.0677,16.3,Coalition
2026-03-03,AK,Senate,0.0292,8.9,Coalition
2026-03-03,AL,House,0.0135,30.0,R
2026-03-03,AL,Senate,0.006,8.9,R
2026-03-03,AR,House,0.0095,23.3,R
2026-03-03,AR,Senate,0.0004,6.6,R
2026-03-03,AZ,House,0.3965,29.8,R
2026-03-03,AZ,Senate,0.47,15.5,R
2026-03-03,CA,Assembly,0.9872,61.2,D
2026-03-03,CA,Senate,0.9984,30.8,D
2026-03-03,CO,House,0.9552,45.4,D
2026-03-03,CO,Senate,0.9775,23.3,D
2026-03-03,CT,House,0.939,116.0,D
2026-03-03,CT,Senate,0.8926,27.1,D
2026-03-03,DE,House,0.9626,30.7,D
2026-03-03,DE,Senate,0.993,15.4,D
2026-03-03,FL,House,0.181,47.4,R
2026-03-03,FL,Senate,0.0218,13.5,R
2026-03-03,GA,House,0.3211,86.9,R
2026-03-03,GA,Senate,0.1752,25.0,R
2026-03-03,HI,House,0.9955,44.0,D
2026-03-03,HI,Senate,0.9999,21.9,D
2026-03-03,IA,House,0.1855,40.8,R
2026-03-03,IA,Senate,0.0128,19.0,R
2026-03-03,ID,House,0.0015,11.0,R
2026-03-03,ID,Senate,0.0007,6.0,R
2026-03-03,IL,House,0.9696,80.2,D
2026-03-03,IL,Senate,0.9949,42.0,D
2026-03-03,IN,House,0.0336,32.9,R
2026-03-03,IN,Senate,0.0029,11.7,R
2026-03-03,KS,House,0.0717,45.1,R
2026-03-03,KY,House,0.0101,21.8,R
2026-03-03,KY,Senate,0.0006,6.9,R
2026-03-03,MA,House,0.9953,136.9,D
2026-03-03,MA,Senate,0.9936,34.3,D
2026-03-03,MD,House of Delegates,0.9957,104.4,D
2026-03-03,MD,Senate,0.9926,35.2,D
2026-03-03,ME,House,0.632,81.9,D
2026-03-03,ME,Senate,0.8054,21.4,D
2026-03-03,MI,House,0.5227,57.2,D
2026-03-03,MI,Senate,0.5608,20.6,D
2026-03-03,MN,House,0.6701,73.5,D
2026-03-03,MN,Senate,0.6822,36.8,D
2026-03-03,MO,House,0.0421,58.4,R
2026-03-03,MO,Senate,0.001,11.3,R
2026-03-03,MT,House,0.1023,39.5,R
2026-03-03,MT,Senate,0.0175,18.9,R
2026-03-03,NC,House,0.3067,56.4,R
2026-03-03,NC,Senate,0.2317,22.7,R
2026-03-03,ND,House,0.0,10.1,R
2026-03-03,ND,Senate,0.0,6.1,R
2026-03-03,NE,Legislature,0.0054,17.5,R
2026-03-03,NH,House,0.5666,209.5,D
2026-03-03,NH,Senate,0.3023,10.8,R
2026-03-03,NM,House,0.9296,44.8,D
2026-03-03,NV,Assembly,0.8483,27.0,D
2026-03-03,NV,Senate,0.9134,12.7,D
2026-03-03,NY,Assembly,0.9679,105.4,D
2026-03-03,NY,Senate,0.9386,42.5,D
2026-03-03,OH,House,0.1285,39.0,R
2026-03-03,OH,Senate,0.0116,11.0,R
2026-03-03,OK,House,0.005,19.8,R
2026-03-03,OK,Senate,0.0,8.4,R
2026-03-03,OR,House,0.908,38.0,D
2026-03-03,OR,Senate,0.9304,18.9,D
2026-03-03,PA,House,0.6472,106.9,D
2026-03-03,PA,Senate,0.2059,23.3,R
2026-03-03,RI,House,0.9461,59.1,D
2026-03-03,RI,Senate,0.9522,30.6,D
2026-03-03,SC,House,0.0639,42.1,R
2026-03-03,SD,House,0.0069,6.3,R
2026-03-03,SD,Senate,0.0061,4.2,R
2026-03-03,TN,House,0.0074,25.7,R
2026-03-03,TN,Senate,0.0009,6.6,R
2026-03-03,TX,House,0.2567,68.7,R
2026-03-03,TX,Senate,0.0527,12.2,R
2026-03-03,UT,House,0.0138,17.9,R
2026-03-03,UT,Senate,0.0004,6.7,R
2026-03-03,VT,House,0.9655,120.1,D
2026-03-03,VT,Senate,0.9924,26.8,D
2026-03-03,WA,House,0.9415,63.0,D
2026-03-03,WA,Senate,0.9811,29.8,D
2026-03-03,WI,Assembly,0.4881,49.6,R
2026-03-03,WI,Senate,0.7925,18.2,D
2026-03-03,WV,House of Delegates,0.0011,12.7,R
2026-03-03,WV,Senate,0.0,2.1,R
2026-03-03,WY,House,0.0037,7.6,R
2026-03-03,WY,Senate,0.0,2.5,R
2026-03-04,AK,House,0.0674,16.2,Coalition
2026-03-04,AK,Senate,0.0292,8.9,Coalition
2026-03-04,AL,House,0.0137,30.0,R
2026-03-04,AL,Senate,0.0061,8.9,R
2026-03-04,AR,House,0.0096,23.3,R
2026-03-04,AR,Senate,0.0004,6.6,R
2026-03-04,AZ,House,0.3994,29.8,R
2026-03-04,AZ,Senate,0.4719,15.6,R
2026-03-04,CA,Assembly,0.9877,61.2,D
2026-03-04,CA,Senate,0.9985,30.8,D
2026-03-04,CO,House,0.9558,45.5,D
2026-03-04,CO,Senate,0.9783,23.4,D
2026-03-04,CT,House,0.9401,116.2,D
2026-03-04,CT,Senate,0.8936,27.1,D
2026-03-04,DE,House,0.9632,30.7,D
2026-03-04,DE,Senate,0.9931,15.4,D
2026-03-04,FL,House,0.1826,47.5,R
