race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_party,ind_party_label,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
NC-06,house,NC,06,Cyril Jefferson,Addison McDowell,DEM,REP,REP,REP,-11.95,11.1,88.9,Likely R,-14.68,5.95,-11.95,-1.22,-1.67,-0.33,-17.36,5.41,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,199881,1226408,0,13898,381728,0,0,0,185984,852003,0,37641,16395,0,7400,515505,0,0,0,0,0,28602,0,44.03,55.97,0.0,120713,153470,0,0,274184
NC-07,house,NC,07,Kimberly Hardy,David Rouzer,DEM,REP,REP,REP,-9.45,16.7,83.3,Likely R,-10.69,5.95,-9.98,-1.34,-3.43,-0.47,-14.02,4.56,False,False,LIB,0,,0.0,Maad Abu-Ghazalah,LIB,Libertarian,1.5,0.0,,,0.0,confirmed,confirmed,41.0,47.0,1,-9.0,0.227,293818,1990423,7341,65017,2301487,450,0,0,228801,1124461,6890,99168,6705,200,9411,1209699,1740,0,0,2433,0,0,2000,44.59,53.91,0.0,138348,167240,0,4654,310241
NC-08,house,NC,08,Colby Watson,Mark Harris,DEM,REP,REP,REP,-16.47,4.9,95.1,Safe R,-16.73,5.95,-16.03,-1.86,-2.87,-0.52,-19.62,3.15,False,False,GRN,0,,0.0,Bo Whitehead,GRN,Green,1.76,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,39569,1019134,0,2343,517853,0,0,13442,37232,608814,0,7059,74493,0,3700,200500,0,25460,0,0,0,0,0,41.03,57.21,0.0,117667,164081,0,5048,286796
NC-09,house,NC,09,Richard Ojeda,Richard Hudson,DEM,REP,REP,REP,-10.53,14.1,85.9,Likely R,-13.02,5.95,-10.53,-0.22,-3.02,-0.21,-16.03,5.5,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2237508,3215341,0,163673,1335132,0,405280,0,2073836,2511943,0,1666772,214005,0,18842,1605397,0,0,0,0,0,0,0,44.74,55.26,0.0,119836,148038,0,0,267874
NC-10,house,NC,10,Ashley Bell,Pat Harrigan,DEM,REP,REP,REP,-14.58,7.0,93.0,Likely R,-14.85,5.95,-15.44,-1.58,-4.63,-0.34,-17.89,3.31,False,False,LIB,0,,0.0,Steven Feldman,LIB,Libertarian,1.74,0.0,,,0.0,confirmed,confirmed,37.0,52.0,1,-12.0,0.15,84024,1081821,36857,26174,451275,1342,11080,485,57805,683387,52776,30263,81411,50,3050,359925,0,14948,0,36307,8486,0,0,41.97,56.29,0.0,122314,164062,0,5071,291447
NC-11,house,NC,11,Jamie Ager,Jennifer Balkcom,DEM,REP,,REP,-2.39,39.7,60.3,Lean R,-7.67,5.95,-2.44,0.0,0.0,-0.72,-9.61,7.23,False,False,LIB,0,,0.0,Travis Groo,LIB,Libertarian,2.03,0.0,,,0.0,confirmed,confirmed,46.5,47.0,1,-3.5,0.335,3052354,0,0,2184778,0,0,499480,492010,867576,0,0,556269,0,0,231570,0,0,0,0,0,0,0,0,47.82,50.15,0.0,147685,154911,0,6270,308866
NC-12,house,NC,12,Alma Adams,Jack Codiga,DEM,REP,DEM,DEM,60.73,100.0,0.0,Safe D,50.58,5.95,60.73,1.26,2.65,0.29,47.04,13.7,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,370506,28704,0,456594,3,0,0,0,487322,28701,0,12384,1857,0,274275,0,0,0,3053,0,0,3000,0,80.37,19.63,0.0,200084,48879,0,0,248963
NC-13,house,NC,13,Paul Barringer,Brad Knott,DEM,REP,REP,REP,-11.72,11.6,88.4,Likely R,-14.39,5.95,-12.09,-0.19,-3.23,-0.22,-16.71,4.99,False,False,LIB,0,,0.0,Steven Swinton,LIB,Libertarian,1.85,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1022610,1339161,0,514555,707795,0,0,0,508054,648627,0,76837,28235,0,8100,657718,0,461846,0,0,320000,760483,0,43.32,54.83,0.0,129083,163351,0,5512,297946
NC-14,house,NC,14,LaKesha Womack,Tim Moore,DEM,REP,REP,REP,-12.13,10.8,89.2,Likely R,-13.19,5.95,-13.39,-2.3,-3.38,-0.46,-15.22,3.09,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,40.0,48.0,1,-5.0,0.15,24888,1538952,0,-376,1581992,0,0,80948,26124,880526,0,11823,22782,0,2200,435700,0,0,0,0,0,0,0,43.94,56.06,0.0,125806,160531,0,0,286337
ND-01,house,ND,01,Trygve Hammer,Julie Fedorchak,DEM,REP,REP,REP,-35.19,0.0,100.0,Safe R,-36.86,5.95,-35.0,-1.5,-1.67,-0.92,-37.39,2.2,False,False,IND,0,,0.0,Charles Tuttle,IND,Independent,3.77,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,190064,1730663,0,67391,1055571,0,0,0,122672,1004420,0,98864,7624,0,2900,962475,0,15,0,0,0,0,0,31.18,65.05,0.0,80360,167633,0,9716,257708
NE-01,house,NE,01,Christopher Backemeyer,Mike Flood,DEM,REP,REP,REP,-8.84,18.3,81.7,Likely R,-11.63,5.95,-12.18,-0.99,-4.96,-0.54,-13.23,4.39,False,False,IND,0,,0.0,Nik Sandman,LIB,Libertarian,2.41,0.0,,,0.0,confirmed,confirmed,45.67,43.56,2,-0.77,0.261,592233,2368910,0,290611,1560751,0,0,0,301622,1028941,0,98457,36065,0,25000,1127179,0,104319,0,0,100000,6046,0,43.38,51.8,2.41,96663,115408,5369,5370,222811
NE-02,house,NE,02,Denise Powell,Brinker Harding,DEM,REP,,REP,9.83,84.3,15.7,Likely D,6.23,5.95,12.28,0.46,0.0,-0.36,4.68,5.14,False,False,LIB,0,,0.0,Eric Michael Foreman,LIB,Libertarian,2.16,0.0,,,0.0,confirmed,confirmed,46.0,42.0,1,4.0,0.348,2668287,2034386,0,997390,1070769,0,3589151,100001,1670897,963618,0,493969,52231,0,310406,255800,0,65033,3500,0,75000,0,0,53.73,44.11,0.0,119107,97790,0,4788,221685
NE-03,house,NE,03,Becky Stille,Adrian Smith,DEM,REP,REP,REP,-54.92,0.0,100.0,Safe R,-52.58,5.95,-54.72,-2.18,-5.38,-0.53,-54.43,-0.49,False,False,IND,0,,0.0,Mark Cohen,IND,Independent,1.98,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55101,1777414,33064,14834,1023354,5975,0,282975,40268,1682292,30617,11451,3630,10894,50,1298250,0,36731,0,0,36731,0,0,21.65,74.39,1.98,47304,162559,4326,4327,218516
NH-01,house,NH,01,Stefany Shaheen,Anthony DiLorenzo,DEM,REP,,DEM,5.98,73.1,26.9,Lean D,0.69,5.95,5.98,0.18,0.0,-0.85,2.02,3.96,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2432372,2500778,0,604203,189086,0,3636551,1011408,1828170,2311692,0,426835,81153,0,99355,20500,0,7000,1750000,0,0,1750000,0,52.99,47.01,0.0,153538,136220,0,0,289758
NH-02,house,NH,02,Maggie Goodlander,Lily Williams,DEM,REP,DEM,DEM,15.6,94.2,5.8,Likely D,2.74,5.95,15.68,0.92,6.93,-0.86,3.63,11.97,False,False,IND,0,,0.0,Robbie Mahrou,IND,Independent,2.37,0.0,,,0.0,confirmed,confirmed,49.97,34.15,7,15.82,0.229,4155360,1199750,0,2701065,627779,0,150000,8016,1512294,701451,0,275917,645406,0,325303,1500,0,0,120000,0,0,120000,0,56.43,41.2,0.0,162836,118899,0,6839,288574
NJ-01,house,NJ,01,Donald Norcross,Damon Galdo,DEM,REP,DEM,DEM,34.53,100.0,0.0,Safe D,24.11,5.95,34.53,2.5,2.11,-0.14,19.0,15.53,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1657743,11125,0,2365599,5056,0,0,0,999633,6138,0,11139,6233,0,791232,500,0,0,100,0,0,100,0,67.26,32.74,0.0,177664,86466,0,0,264130
NJ-02,house,NJ,02,Zack Mullock,Jeff Van Drew,DEM,REP,REP,REP,-8.61,18.9,81.1,Likely R,-7.7,5.95,-7.73,-1.01,-4.87,-0.1,-13.29,4.67,False,False,IND,0,,0.0,Ramon Mora Jr.,IND,Independent,1.85,0.0,,,0.0,confirmed,confirmed,36.0,46.0,1,-13.0,0.15,462863,1930058,0,120210,1538041,0,0,0,342653,1154447,0,76814,219043,0,6000,327471,0,110000,0,0,110000,11668,0,44.85,53.3,0.0,118238,140530,0,4877,263645
NJ-03,house,NJ,03,Herb Conaway,Michael McGuire,DEM,REP,DEM,DEM,23.41,99.0,1.0,Safe D,12.89,5.95,23.9,1.52,3.88,-0.34,7.92,15.49,False,False,GRN,0,,0.0,Steven Welzer,GRN,Green,1.98,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,934660,79190,0,439329,807,0,0,0,532745,78383,0,54194,5115,0,500874,0,0,0,21000,0,0,94594,0,60.48,37.54,0.0,163146,101258,0,5341,269745
NJ-04,house,NJ,04,Rachel Peace,Chris Smith,DEM,REP,REP,REP,-27.67,0.3,99.7,Safe R,-25.7,5.95,-27.67,-1.52,-5.89,-0.51,-31.01,3.34,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,34352,592016,0,5363,488316,0,0,0,28989,467765,0,14725,85452,0,0,216783,0,6712,0,0,25692,0,0,36.16,63.84,0.0,102187,180382,0,0,282569
NJ-05,house,NJ,05,Josh Gottheimer,Sean Kirrane,DEM,REP,DEM,DEM,23.05,98.9,1.1,Safe D,7.47,5.95,23.15,2.86,7.03,-0.17,1.29,21.76,False,False,IND,0,,0.0,Adam Rueda,IND,Independent,1.97,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4765145,55656,0,12773075,8034,0,0,0,12704564,47622,0,20739,3603,0,882050,0,0,0,25054,0,0,24325,0,60.31,37.72,0.0,165979,103796,0,5421,275197
NJ-06,house,NJ,06,Frank Pallone,Hillary Herzig,DEM,REP,DEM,DEM,29.12,99.8,0.2,Safe D,13.35,5.95,29.12,2.75,6.79,0.28,6.23,22.88,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2214837,7645,0,3066966,1866,0,0,0,2219781,5779,0,7797,1190,0,1455707,0,0,0,2786,0,0,4351,0,64.56,35.44,0.0,143478,78770,0,0,222248
NJ-07,house,NJ,07,Rebecca Bennett,Tom Kean Jr.,DEM,REP,REP,REP,5.94,73.0,27.0,Lean D,2.49,5.95,6.36,-0.02,-1.67,-0.4,-1.9,7.83,False,False,IND,0,,0.0,Seamus Patrick O'Toole,IND,Independent,0.97,0.0,,,0.0,confirmed,confirmed,47.0,42.03,2,4.9,0.255,4272034,4892807,0,1445694,3634205,0,2235497,792137,2826340,1306888,0,632513,220555,0,272746,1194427,0,0,0,0,0,0,0,52.45,46.58,0.0,161184,143120,0,2981,307284
NJ-08,house,NJ,08,Rob Menendez,(no Republican filed),DEM,REP,DEM,DEM,47.4,100.0,0.0,Safe D,37.45,5.95,46.73,0.0,1.67,1.66,28.85,18.55,False,False,IND,0,,0.0,Aristotle Eliopoulos,IND,Independent,2.44,0.0,,,0.0,confirmed,,,,0,,0.0,1958766,0,0,679737,0,0,1539515,0,1555715,0,0,13337,0,0,734489,0,0,0,0,0,0,0,0,70.1,25.02,2.44,106509,38010,3707,3707,151934
NJ-09,house,NJ,09,Nelida Pou,Rosemary Pino,DEM,REP,DEM,DEM,22.22,98.7,1.3,Safe D,7.95,5.95,22.34,1.29,6.01,1.14,-1.3,23.52,False,False,IND,0,,0.0,Terrisa Bukovinac,IND,Independent,2.39,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2661928,437829,0,1793359,39624,0,0,0,1021043,398205,0,231971,251372,0,1024879,0,0,0,0,0,0,157218,0,59.65,37.96,0.0,114284,72725,0,4579,191587
NJ-10,house,NJ,10,LaMonica McIver,Carmen Bucco,DEM,REP,DEM,DEM,67.31,100.0,0.0,Safe D,56.29,5.95,67.31,2.8,1.49,0.77,48.73,18.58,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2136938,2270,0,814120,1018,0,0,0,1486031,1252,0,1072110,360,0,553383,0,0,0,910,0,0,0,0,83.65,16.35,0.0,148794,29076,0,0,177870
NJ-11,house,NJ,11,Analilia Mejia,Joe Hathaway,DEM,REP,DEM,DEM,21.65,98.4,1.6,Safe D,13.47,5.95,21.76,0.81,1.67,-0.14,7.93,13.72,False,False,IND,0,,0.0,Alan B. Bond,IND,Independent,2.16,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1823436,657711,0,27475,5036,0,648446,0,1795960,652675,0,633740,71416,0,336506,40500,0,7000,0,0,111426,11452,0,59.51,38.33,0.0,164377,105874,0,5966,276216
NJ-12,house,NJ,12,Adam Hamawy,Gregg Mele,DEM,REP,,DEM,37.54,100.0,0.0,Safe D,29.92,5.95,38.2,2.13,0.0,0.2,23.58,13.96,False,False,GRN,0,,0.0,Andres Jinete,GRN,Green,2.64,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1533852,79425,0,91930,3084,0,1900174,0,1441921,76341,0,263767,16648,0,61806,0,0,0,53746,0,0,98552,0,66.95,30.41,0.0,154836,70320,0,6105,231262
NM-01,house,NM,01,Melanie Stansbury,Ndidiamaka Okpareke,DEM,REP,DEM,DEM,27.67,99.7,0.3,Safe D,16.84,5.95,27.67,1.68,2.33,0.87,13.0,14.68,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1353564,100340,0,416711,42741,0,0,0,1082562,57599,0,467355,15340,0,202335,1900,0,0,0,0,0,0,0,63.84,36.16,0.0,158044,89531,0,0,247575
NM-02,house,NM,02,Gabriel Vasquez,Greg Cunningham,DEM,REP,DEM,DEM,16.13,94.8,5.2,Likely D,3.99,5.95,18.09,0.68,5.64,1.83,-1.84,17.97,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,43.0,41.0,1,5.0,0.15,3784102,1510080,0,2378703,794187,0,32522,0,1444484,715893,0,385490,142850,0,990919,158100,0,0,0,0,0,0,0,58.06,41.94,0.0,110443,79771,0,0,190214
NM-03,house,NM,03,Teresa Leger Fernandez,Martin Zamora,DEM,REP,DEM,DEM,24.69,99.3,0.7,Safe D,10.6,5.95,24.69,0.73,6.72,0.69,5.32,19.37,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1249949,440623,0,666975,242569,0,0,0,990899,198054,0,114676,23608,0,212450,14200,0,0,0,0,0,0,0,62.34,37.66,0.0,130043,78546,0,0,208588
NV-01,house,NV,01,Dina Titus,Carrie Buck,DEM,REP,DEM,DEM,17.6,96.1,3.9,Safe D,6.11,5.95,17.72,-0.16,5.03,0.79,2.3,15.29,False,False,IND,0,,0.0,"Afzal ""Bobby"" Khan",IND,Independent,2.48,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1537358,1915058,85873,1337525,653588,2972,0,0,355197,1261470,82901,50604,526707,4528,766723,138100,0,0,3732,0,4000,24440,7166,57.34,40.18,0.0,134556,94289,0,5820,234665
NV-02,house,NV,02,Teresa Benitez-Thompson,David Flippo,DEM,REP,,REP,-2.63,38.8,61.2,Lean R,-11.71,5.95,-7.12,-1.34,0.0,-0.02,-14.26,11.64,False,False,OTH,0,,0.0,Lynn Chapman,OTH,Independent American,9.23,0.0,,,0.0,confirmed,confirmed,41.17,40.89,3,-2.05,0.295,257087,2275392,0,140607,117883,0,399937,919862,116479,2172225,0,57268,16480,0,23100,66500,0,20000,1675000,0,27163,1614965,0,44.19,46.58,0.0,130217,137239,0,27196,294652
NV-03,house,NV,03,Susie Lee,Marty O'Donnell,DEM,REP,DEM,DEM,13.94,92.1,7.9,Likely D,3.22,5.95,13.19,0.06,3.88,0.08,-0.75,14.69,False,False,OTH,0,,0.0,Jon Kamerath,OTH,Independent American,2.31,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4401421,4055410,0,3689228,2409434,0,0,0,1178847,1645976,0,246965,189257,0,1306593,271905,0,0,3007000,0,0,3000000,0,55.66,42.03,0.0,150044,113323,0,6228,269595
NV-04,house,NV,04,Steven Horsford,Cody Whipple,DEM,REP,DEM,DEM,19.8,97.6,2.4,Safe D,6.15,5.95,18.98,0.97,5.12,0.79,2.37,17.43,False,False,OTH,0,,0.0,Russell Best,OTH,Independent American,2.54,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3350563,884687,0,1496222,285221,0,0,0,1860631,599467,0,209416,204906,0,1788353,7000,0,0,320119,0,22500,430235,0,58.38,39.08,0.0,140204,93851,0,6100,240155
NY-01,house,NY,01,Christopher Gallant,Nick LaLota,DEM,REP,REP,REP,-3.59,35.3,64.7,Lean R,-8.32,5.95,-3.16,-1.28,0.78,-0.29,-10.19,6.61,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,38.0,41.0,1,-6.0,0.15,647598,3795307,0,172217,3329857,0,0,0,475381,1141528,0,100617,108697,0,11100,941305,0,3500,0,0,0,0,0,48.21,51.79,0.0,144922,155702,0,0,300624
NY-02,house,NY,02,Patrick Halpin,Andrew Garbarino,DEM,REP,REP,REP,-10.51,14.1,85.9,Likely R,-11.18,5.95,-10.51,-1.46,-4.23,0.4,-14.08,3.57,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,461848,3513016,0,89408,3458915,0,0,0,372440,1599708,0,50667,5584,0,9950,1805000,0,7000,0,0,0,0,0,44.75,55.25,0.0,113428,140068,0,0,253496
NY-03,house,NY,03,Tom Suozzi,Mike LiPetri,DEM,REP,DEM,DEM,15.81,94.4,5.6,Likely D,-0.21,5.95,15.81,0.87,9.48,-0.28,-4.35,20.16,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5456698,1666542,0,5679950,710120,0,0,0,1811089,957956,0,203262,199352,0,1584043,209500,0,0,0,0,0,56746,0,57.9,42.1,0.0,153334,111470,0,0,264804
NY-04,house,NY,04,Laura Gillen,Jeanine Driscoll,DEM,REP,DEM,DEM,15.43,94.0,6.0,Likely D,4.88,5.95,17.43,2.1,4.21,0.3,1.29,14.14,False,False,LIB,0,,0.0,Blay Tarnoff,LIB,Libertarian,1.58,0.0,,,0.0,confirmed,confirmed,46.0,41.0,1,2.0,0.15,5097222,264824,24500,3843824,226274,0,0,0,1276602,38550,24500,325671,13709,0,1032059,66250,0,0,0,0,0,0,0,56.81,41.61,0.0,154538,113213,0,4298,272049
NY-05,house,NY,05,Gregory Meeks,George Marsh,DEM,REP,DEM,DEM,59.3,100.0,0.0,Safe D,48.8,5.95,59.3,0.0,3.89,0.65,42.8,16.5,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1744888,0,0,2010350,0,0,0,0,1963090,0,0,1965,0,0,928255,0,0,0,0,0,0,0,0,79.65,20.35,0.0,134924,34476,0,0,169400
NY-06,house,NY,06,Grace Meng,Joseph Chou,DEM,REP,DEM,DEM,34.24,100.0,0.0,Safe D,13.58,5.95,34.24,2.76,11.74,0.22,6.53,27.72,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2033045,2578,0,1034068,4149,0,0,0,1967862,550,0,22020,78,0,574800,0,0,0,0,0,0,6192,0,67.12,32.88,0.0,98363,48180,0,0,146543
NY-07,house,NY,07,Claire Valdez,Melvin Rivera,DEM,REP,,DEM,58.11,100.0,0.0,Safe D,52.04,5.95,58.93,0.0,0.0,0.94,47.19,10.92,False,False,OTH,0,,0.0,Priscilla Ghaznavi,OTH,Our Future,2.51,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1693312,0,0,206842,0,0,956361,0,1486470,0,0,620052,0,0,44750,0,0,0,0,0,0,0,0,77.07,20.42,0.0,126792,33588,0,4129,164509
NY-08,house,NY,08,Hakeem Jeffries,Lewis Mizrahi,DEM,REP,DEM,DEM,61.53,100.0,0.0,Safe D,48.51,5.95,61.53,0.0,6.67,0.4,44.77,16.75,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,14899981,0,0,5000460,0,0,0,32101,14854086,0,0,7235721,0,0,2079150,0,0,0,0,0,0,0,0,80.76,19.24,0.0,135333,32233,0,0,167566
NY-09,house,NY,09,Yvette Clarke,Joel Anabilah-Azumah,DEM,REP,DEM,DEM,60.25,100.0,0.0,Safe D,45.26,5.95,60.25,0.0,8.81,0.23,41.39,18.86,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1013953,0,0,30978,0,0,289695,0,1093030,0,0,27671,0,0,581951,0,0,0,0,0,95704,0,0,80.13,19.87,0.0,140450,34836,0,0,175286
NY-10,house,NY,10,Brad Lander,Jennifer Moore,DEM,REP,,DEM,71.06,100.0,0.0,Safe D,65.1,5.95,71.06,0.0,0.0,0.01,61.89,9.16,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2455130,0,0,55336,0,0,432138,219039,2399794,0,0,659707,0,0,49000,0,0,0,0,0,0,0,0,85.53,14.47,0.0,165819,28057,0,0,193876
NY-11,house,NY,11,Michael DeCillis,Nicole Malliotakis,DEM,REP,REP,REP,-19.52,2.6,97.4,Safe R,-20.18,5.95,-19.52,-2.38,-2.82,-0.1,-24.83,5.3,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,67616,2750505,0,35290,2767340,0,0,0,32326,1329411,0,17835,210566,0,0,1072300,0,0,0,0,0,0,0,40.24,59.76,0.0,76818,114089,0,0,190908
NY-12,house,NY,12,Micah Lasher,Caroline Shinkle,DEM,REP,,DEM,73.89,100.0,0.0,Safe D,67.2,5.95,74.11,1.35,0.0,-0.39,64.9,9.0,False,False,IND,0,,0.0,Karen Ortiz,OTH,Karen Ortiz,2.18,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3315975,155145,46268,1088073,83847,23469,11999039,3017410,2232656,71298,22799,90223,23887,4494,22000,1995,0,500000,26379,25362,500000,35527,25362,83.16,12.48,2.18,197361,29628,5174,5174,237337
NY-13,house,NY,13,Darializa Avila Chevalier,Jomo Williams,DEM,REP,,DEM,73.67,100.0,0.0,Safe D,65.88,5.95,73.67,0.0,0.0,1.84,60.27,13.4,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1354602,0,0,222087,0,0,1887856,1542818,1132514,0,0,416612,0,0,26603,0,0,0,0,0,0,0,0,86.84,13.16,0.0,145607,22071,0,0,167678
NY-14,house,NY,14,Alexandria Ocasio-Cortez,Diamant Hysenaj,DEM,REP,DEM,DEM,52.02,100.0,0.0,Safe D,39.48,5.95,52.02,3.32,1.55,1.73,32.37,19.65,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,32607754,342896,0,15960932,31041,0,0,0,20381469,311855,0,21547856,217527,0,28050,850,0,0,8889,0,0,27913,0,76.01,23.99,0.0,108075,34111,0,0,142186
NY-15,house,NY,15,Ritchie Torres,Stylo Sapaskis,DEM,REP,DEM,DEM,69.88,100.0,0.0,Safe D,55.7,5.95,70.13,0.0,6.49,1.99,48.81,21.07,False,False,IND,0,,0.0,Jose Vega,OTH,Speak The Truth,3.5,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,6908655,0,290837,13986721,0,11849,3857427,0,4345916,0,280261,129722,0,67398,700550,0,1500,0,0,0,0,0,0,80.69,14.31,1.5,105537,18712,1961,4578,130788
NY-16,house,NY,16,George Latimer,Joseph Cinquemani,DEM,REP,DEM,DEM,50.84,100.0,0.0,Safe D,36.67,5.95,50.84,0.0,7.51,0.71,33.31,17.53,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,513967,0,0,100662,0,0,0,0,605959,0,0,47572,0,0,189650,0,0,0,0,0,0,0,0,75.42,24.58,0.0,172266,56143,0,0,228409
NY-17,house,NY,17,Cait Conley,Mike Lawler,DEM,REP,REP,REP,3.91,65.9,34.1,Lean D,3.23,5.95,4.72,-0.44,-4.09,0.06,0.56,3.35,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,47.37,48.02,2,-0.02,0.172,4317457,8172046,0,1319156,4841306,0,1749553,1862272,2998301,3500108,0,707036,425903,0,422990,1926075,0,7000,0,0,0,0,0,51.95,48.05,0.0,141591,130949,0,0,272540
NY-18,house,NY,18,Pat Ryan,Jackie Auringer,DEM,REP,DEM,DEM,20.27,97.8,2.2,Safe D,4.65,5.95,21.96,2.65,8.76,-0.04,3.35,16.91,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,53.0,39.0,1,11.0,0.155,4723627,89698,0,3116479,61255,0,0,0,1774339,28443,0,245625,10915,0,526547,8800,0,0,0,0,0,0,0,60.13,39.87,0.0,156345,103648,0,0,259993
NY-19,house,NY,19,Josh Riley,Peter Oberacker,DEM,REP,DEM,DEM,14.14,92.4,7.6,Likely D,2.4,5.95,14.14,1.0,5.47,-0.68,1.8,12.34,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4825666,1237179,0,3190954,392868,0,60445,0,1703032,844311,0,437652,240815,0,743543,259000,0,0,130000,0,0,100000,0,57.07,42.93,0.0,153767,115665,0,0,269432
NY-20,house,NY,20,Paul Tonko,Ralph Ambrosio,DEM,REP,DEM,DEM,30.12,99.9,0.1,Safe D,15.52,5.95,30.12,1.91,7.34,-0.6,14.32,15.79,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,957587,29026,0,404327,8119,0,0,0,1152761,20907,0,97613,7657,0,616955,1335,0,0,0,0,0,0,0,65.06,34.94,0.0,170292,91462,0,0,261754
NY-21,house,NY,21,Blake Gendebien,Anthony Constantino,DEM,REP,,REP,-11.19,12.6,87.4,Likely R,-19.47,5.95,-14.79,-0.4,0.0,-0.87,-20.76,9.57,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,42.36,45.36,5,-3.95,0.332,5461528,9460254,0,2622585,3036386,0,131749,40000,3091285,8730755,0,2589744,0,0,60400,7000,0,125,9400000,0,0,12000000,0,44.4,55.6,0.0,110995,138966,0,0,249961
NY-22,house,NY,22,John Mannion,Kailee Buller,DEM,REP,DEM,DEM,23.89,99.1,0.9,Safe D,8.66,5.95,23.89,1.62,8.35,-0.69,7.69,16.2,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2694739,267339,0,1842997,186587,0,71377,0,979983,80751,0,301510,13944,0,831621,27350,0,0,22000,0,0,22000,0,61.95,38.05,0.0,157199,96565,0,0,253764
