state,county_fips,cd_code,votes_dem,votes_rep,votes_total,pres16_dem,pres16_rep,pres20_dem,pres20_rep,pop_tot,vap_tot,vap_white,vap_black,vap_hisp,vap_asian,vap_native,vap_pacific
MS,28049,MS-02,57161,18465,76598,62697,20367,67165,20089,203434,157734,37388,112805,2736,1434,221,35
MS,28049,MS-03,5679,4351,10232,4897,4908,6385,5052,24308,19691,12222,6153,497,327,36,4
MS,28051,MS-02,5420,1243,6730,6689,1309,6588,1369,17000,12981,2123,10533,81,11,23,0
MS,28053,MS-02,2443,990,3468,3071,1151,3016,1118,7785,5872,1229,4421,67,10,4,0
MS,28055,MS-02,287,296,622,395,298,355,308,1338,1157,390,637,119,2,1,0
MS,28057,MS-01,1027,9523,10621,1117,8470,1249,9438,23863,18529,16554,1259,252,44,38,0
MS,28059,MS-04,15469,36376,52410,14657,33629,17375,36295,143252,109676,73770,22011,6563,2552,449,75
MS,28061,MS-03,3724,4125,7899,4368,4038,4341,4302,16367,12708,6136,6230,110,8,18,0
MS,28063,MS-02,2727,541,3299,3337,490,3327,531,7260,5578,796,4633,45,14,9,5
MS,28065,MS-03,3041,2302,5378,3720,2466,3599,2534,11321,8964,3595,5107,65,18,8,0
MS,28067,MS-03,911,3040,3978,941,3440,1029,3409,10879,8041,5257,1963,461,50,147,0
MS,28067,MS-04,6359,17218,23768,6850,16693,7488,17817,56367,42735,27939,11680,1990,162,107,20
MS,28069,MS-03,2381,1691,4086,2827,1778,2887,1787,8988,7169,2446,4261,53,6,298,1
MS,28071,MS-01,8956,14050,23409,7969,10872,10070,12949,55813,45658,32491,8820,1532,1432,53,22
MS,28073,MS-04,7038,20775,28171,5190,18751,7340,20704,64222,47683,33889,9933,1452,812,74,27
MS,28075,MS-03,10677,16487,27407,11269,17741,12960,17967,72984,55594,29510,23158,1146,445,85,18
MS,28077,MS-03,1899,4113,6053,2195,4091,2260,4285,12016,9042,5989,2701,132,30,17,4
MS,28079,MS-02,3182,5143,8380,3584,4782,3897,5228,21275,15843,8100,5948,689,64,790,5
MS,28081,MS-01,10616,24339,35338,10029,22220,12189,24207,83343,63696,42348,17338,1704,693,78,15
MS,28083,MS-02,6459,2833,9382,7787,3212,7648,3129,28339,20986,4981,14883,557,166,15,0
MS,28085,MS-03,4262,11432,15802,4458,10550,5040,11596,34907,26514,17825,7736,252,125,50,5
MS,28087,MS-01,11096,13087,24426,11819,13271,13087,13800,58879,45651,23748,19365,925,427,89,16
MS,28089,MS-02,7746,2738,10584,9331,2540,9285,2769,25157,19177,4134,13821,744,76,53,1
MS,28089,MS-03,14954,29595,45126,11012,25725,15155,28322,83988,63784,43331,14738,1884,2262,72,12
MS,28091,MS-03,3215,7874,11188,3677,7836,3787,8273,24441,18669,12302,5674,245,50,42,0
MS,28093,MS-01,6888,7977,14983,8023,6587,8057,7566,33752,27156,13560,11870,977,61,55,18
MS,28095,MS-01,5090,10861,16069,5524,10167,5874,11177,34180,26628,17847,7848,301,56,35,0
MS,28097,MS-02,1737,2658,4424,2115,2818,2121,2917,9822,7741,4214,3291,68,19,9,0
MS,28099,MS-03,2622,8154,10861,2715,7679,3260,8320,29087,21219,12878,4491,285,93,3080,0
MS,28101,MS-03,2603,6641,9323,2756,6548,3075,6997,21291,16144,10121,4785,225,57,685,0
MS,28103,MS-03,3269,1151,4449,4347,1200,4040,1240,10285,7805,2103,5403,103,7,12,0
MS,28105,MS-01,324,1060,1393,390,998,393,1046,2911,2304,1588,648,29,6,4,1
MS,28105,MS-03,8527,7841,16658,8469,7578,9906,7958,48877,40482,23705,13413,981,1214,79,6
MS,28107,MS-02,6061,8202,14422,7431,7449,7403,8060,33208,25135,12702,11462,411,49,35,2
MS,28109,MS-04,3982,20438,24671,3604,17782,4148,19595,56145,43337,34677,5014,1522,220,219,0
MS,28111,MS-04,1078,4425,5539,1220,4135,1362,4500,11511,9011,7026,1647,96,23,38,0
MS,28113,MS-03,7402,7943,15485,8043,8009,8646,8479,40324,30676,13689,15553,424,187,87,0
MS,28115,MS-01,2214,11740,14068,2386,10336,2614,11550,31184,23286,18328,3148,1163,47,45,1
MS,28117,MS-01,1727,8581,10381,2067,7648,2153,8370,25008,19426,15858,2757,280,57,54,4
MS,28119,MS-02,1725,902,2677,2312,1001,2150,1026,6176,4885,1299,3489,4,12,0,3
MS,28121,MS-03,18060,50896,69678,14110,47178,18847,50895,157031,120310,87901,24134,3259,1755,184,57
MS,28123,MS-03,3729,6098,9891,4268,6122,4330,6285,27990,20301,10351,7090,2430,84,59,0
MS,28125,MS-02,1201,551,1766,1479,692,1465,688,3800,2919,826,1965,46,10,0,3
MS,28127,MS-03,3479,7552,11094,3874,7393,4037,7635,25949,19729,12462,6449,254,63,31,0
MS,28129,MS-03,1486,6146,7676,1617,5928,1791,6458,14209,11025,8409,2274,131,15,20,0
MS,28131,MS-04,1620,6214,7919,1573,5306,1802,5964,18333,14294,10891,2498,341,74,60,9
MS,28133,MS-02,5312,2515,7876,6725,2794,6781,2799,25971,20456,5821,13758,501,60,19,0
MS,28135,MS-02,2647,2354,5051,3337,2462,3105,2488,12715,10163,4060,5584,402,10,4,3
MS,28137,MS-01,3555,9185,12861,3926,7495,4183,8707,28064,21712,14417,6149,494,54,42,1
MS,28139,MS-01,1547,7984,9591,1842,7240,1937,8054,21815,16724,13058,2638,687,19,17,0
MS,28141,MS-01,921,8064,9050,999,7166,1059,7933,18850,14902,13675,361,341,36,35,0
MS,28143,MS-02,1836,799,2667,2667,853,2580,926,9782,7095,1582,5206,137,26,13,0
MS,28145,MS-01,1807,10559,12478,2012,9235,2160,10373,27777,21120,16768,2971,795,64,26,0
MS,28147,MS-03,2355,4114,6529,2790,4056,2835,4220,13884,10801,6130,4286,136,34,39,5
MS,28149,MS-02,8683,9407,18298,9284,9767,10442,10365,44722,34312,17084,15430,604,297,59,0
MS,28151,MS-02,9735,4649,14540,11380,5244,12503,5300,44922,34277,9355,23606,393,243,42,5
MS,28153,MS-04,3028,6013,9119,3524,5990,3624,6307,19779,15032,8927,5601,221,34,26,2
MS,28155,MS-01,872,4195,5095,1019,3976,1043,4291,9926,7621,6015,1355,86,12,8,0
MS,28157,MS-02,1817,1075,2931,2857,1318,2749,1324,8587,6879,2171,4481,59,5,16,0
MS,28159,MS-03,3392,4922,8384,3850,4910,4040,5112,17714,13650,7263,5903,143,28,113,1
MS,28161,MS-02,2289,3518,5878,2582,3376,2785,3671,12481,9980,6139,3490,123,17,23,2
MS,28163,MS-02,4342,4558,8971,5369,4598,5496,4832,26743,21129,7747,11918,1000,101,44,0
MT,30001,MT-01,1543,4058,5794,1143,3353,1608,3923,9371,7524,6824,11,303,20,72,3
MT,30003,MT-02,2112,2188,4470,2094,1853,2491,2207,13124,8747,2837,7,329,36,5179,3
MT,30005,MT-02,1348,1526,3019,1202,1268,1589,1469,7044,4965,2332,9,96,7,2320,0
MT,30007,MT-02,885,3770,4810,573,2348,835,3173,6774,5309,4894,12,125,5,38,0
MT,30009,MT-02,2353,4719,7297,1828,3748,2421,4468,10473,8506,7895,13,167,18,69,0
MT,30011,MT-02,75,760,854,70,678,74,775,1415,1088,1034,0,10,0,7,0
MT,30013,MT-02,14021,22419,37583,12175,19632,15456,23315,84414,65587,54974,858,2650,764,2649,91
MT,30015,MT-02,940,1885,2934,732,1679,991,1891,5895,4346,3319,5,97,14,796,0
MT,30017,MT-02,1385,4208,5797,1176,3657,1514,4205,11867,9247,8453,51,238,44,140,7
MT,30019,MT-02,154,778,951,168,730,195,799,1661,1311,1186,0,26,13,17,0
MT,30021,MT-02,894,3627,4638,787,3320,962,3758,8940,6974,6315,34,152,51,135,0
MT,30023,MT-01,2376,2329,4870,2058,1763,2562,2186,9421,7851,7159,23,157,27,199,2
MT,30025,MT-02,163,1303,1507,154,1279,172,1375,3049,2209,2107,4,28,4,18,2
MT,30027,MT-02,1522,4965,6712,1202,4269,1496,4869,11446,9076,8478,3,137,30,93,0
MT,30029,MT-01,20062,41390,63140,13293,30240,20274,38321,104357,81505,74094,178,2146,561,729,52
MT,30031,MT-01,34938,32695,69897,24246,23802,37044,31696,118960,95459,84703,384,4143,1174,679,68
MT,30033,MT-02,39,756,800,34,653,41,764,1173,897,858,0,9,0,9,0
MT,30035,MT-01,2933,1939,5078,3121,1620,3610,1884,13778,9448,2775,11,169,39,5923,9
MT,30037,MT-02,67,440,515,71,365,78,414,823,661,602,5,18,0,0,0
MT,30039,MT-01,579,1537,2176,472,1192,638,1419,3309,2706,2518,0,56,3,24,0
MT,30041,MT-02,2634,3871,6804,2371,3478,2981,3957,16309,11997,8716,36,304,69,2300,8
MT,30043,MT-02,2516,5544,8291,1998,4177,2625,5345,12085,9566,8779,11,170,42,120,0
MT,30045,MT-02,265,1051,1353,235,872,275,1040,2023,1647,1538,7,32,3,1,2
MT,30047,MT-01,6510,9880,16910,4776,7530,6916,9322,31134,23912,16845,50,760,116,4385,21
MT,30049,MT-02,19085,21479,42023,14478,16895,19743,21409,70973,55685,49622,199,1663,444,924,43
MT,30051,MT-02,214,752,988,206,698,249,821,1959,1492,1431,2,6,6,10,0
MT,30053,MT-01,2615,8909,11789,2041,6729,2835,8672,19677,16037,14636,21,372,81,167,13
MT,30055,MT-02,129,931,1082,154,862,155,956,1729,1353,1276,1,17,8,14,0
MT,30057,MT-01,1689,4615,6461,1180,3297,1771,4191,8623,7231,6697,11,183,23,30,6
MT,30059,MT-02,256,888,1172,193,729,258,833,1927,1591,1488,8,36,0,0,0
MT,30061,MT-01,689,2049,2833,519,1330,686,1828,4535,3719,3350,5,88,21,59,5
MT,30063,MT-01,42903,27306,72773,31543,22250,43357,26347,117922,95035,82054,500,4610,1159,2164,95
MT,30065,MT-02,396,2550,3012,332,1967,413,2423,4730,3820,3506,4,103,17,54,5
MT,30067,MT-02,5224,6128,11717,3595,4980,5280,6025,17191,14273,13123,54,344,70,96,0
MT,30069,MT-02,37,284,324,30,278,39,298,496,413,390,0,4,0,0,0
MT,30071,MT-02,385,1753,2189,318,1723,416,1936,4217,3235,2775,5,68,14,215,0
MT,30073,MT-01,286,580,887,339,482,389,526,2372,1681,1077,0,16,10,526,5
MT,30073,MT-02,496,1392,1965,399,1317,514,1505,3526,2778,2573,2,36,11,36,4
MT,30075,MT-02,131,963,1106,127,884,154,970,1694,1379,1286,1,23,0,23,0
MT,30077,MT-01,710,2466,3282,551,2029,752,2355,6946,5921,5167,62,102,19,384,0
MT,30079,MT-02,122,546,688,100,556,126,603,1088,883,819,2,19,7,9,0
MT,30081,MT-01,8485,20617,29904,6223,14810,8763,19114,44174,35657,32527,69,1024,205,245,20
MT,30083,MT-02,778,4387,5309,671,3908,875,4800,11491,8679,7638,46,376,87,117,5
MT,30085,MT-02,1680,2055,3914,1560,1797,1910,1996,10794,7460,2884,15,147,42,3910,0
MT,30087,MT-02,1095,2466,3693,987,2253,1199,2486,8329,6076,3854,7,130,26,1831,0
MT,30089,MT-01,1705,6150,8069,1218,4286,1820,5660,12400,10214,8991,22,227,41,348,3
MT,30091,MT-02,509,1321,1912,477,1241,574,1403,3539,2786,2569,9,61,10,37,0
MT,30093,MT-01,9386,8110,18226,8619,6376,10392,7745,35133,28121,25297,95,1080,182,398,15
MT,30095,MT-02,1056,4699,5906,908,3661,1156,4462,8963,7095,6530,6,177,22,54,0
MT,30097,MT-02,525,1789,2381,402,1595,549,1840,3678,2923,2688,6,64,13,13,1
MT,30099,MT-02,927,2533,3568,808,2170,1007,2608,6226,4768,4388,11,50,15,81,3
MT,30101,MT-02,415,1571,2046,402,1497,467,1596,4971,3971,3360,30,119,28,308,0
MT,30103,MT-02,57,367,442,59,351,78,373,762,581,536,1,25,3,7,0
MT,30105,MT-02,935,3019,4079,886,2698,1030,3135,7578,5821,5042,13,108,18,425,0
MT,30107,MT-02,209,843,1086,179,702,225,823,2069,1610,1487,1,22,3,4,0
MT,30109,MT-02,71,463,546,55,463,77,516,937,730,683,2,18,0,5,2
MT,30111,MT-02,28392,50460,81391,22171,40920,30679,50772,164731,126567,108574,859,6268,1041,4321,149
NC,37001,NC-09,40627,47939,89835,29877,38847,38827,46058,171415,133969,85337,25844,15630,2211,489,64
NC,37003,NC-05,4060,16404,20677,3767,13891,4145,15888,36444,29273,25239,1644,1163,283,102,1
NC,37005,NC-05,1531,4891,6489,1303,3805,1483,4518,10888,8942,7771,89,865,15,22,3
NC,37007,NC-08,5253,5525,10875,5857,4501,5789,5321,22055,17845,8907,7847,454,169,77,4
NC,37009,NC-05,4431,11629,16253,3501,9411,4173,11504,26577,21984,20220,95,1007,79,47,0
NC,37011,NC-11,2219,7179,9486,1688,6297,2191,7172,17806,15104,13302,647,687,41,47,1
NC,37013,NC-01,9049,17296,26578,8764,14543,9633,16437,44652,36005,24917,7948,2110,142,72,8
NC,37015,NC-01,5243,3823,9144,5778,3456,5939,3817,17934,14896,5389,8765,261,53,57,0
NC,37017,NC-07,6108,9531,15742,7027,8546,7326,9676,29606,23426,13057,7597,1558,47,553,6
NC,37019,NC-07,40557,67658,109378,23267,42701,33310,55850,136693,116606,97625,9141,4812,755,610,48
NC,37021,NC-11,98662,59016,160510,75471,55754,96515,62412,269452,219874,181124,11753,14579,2686,605,303
NC,37023,NC-14,13272,32130,45847,11244,26194,13118,31019,87570,70018,56880,3978,4464,2253,202,41
NC,37025,NC-06,24913,23924,49659,17314,19952,24016,23536,101311,74351,42075,15836,8879,4729,195,45
NC,37025,NC-08,29583,39822,70546,18211,33852,28140,39695,124493,93188,63951,14317,8020,3185,273,43
NC,37027,NC-05,10136,32970,43501,8427,26626,10245,32119,80652,64436,55761,3002,3113,395,153,15
NC,37029,NC-01,1522,4716,6307,1274,3546,1537,4312,10355,7887,6335,865,199,98,32,1
NC,37031,NC-01,12813,32508,45817,9939,26569,12093,30028,67686,56213,48847,2655,2033,468,224,61
NC,37033,NC-13,4493,7445,12040,4797,6028,4860,7089,22736,18596,11570,5753,664,43,53,4
NC,37035,NC-10,26569,59577,87109,21277,48538,25689,56588,160610,126566,96287,9887,11061,4793,309,53
NC,37037,NC-04,20850,10516,31886,14031,7562,18601,9693,40670,32841,25744,2727,2178,974,74,14
NC,37037,NC-09,8164,11991,20415,7031,9539,8186,11493,35615,27947,18789,3601,4313,356,68,5
NC,37039,NC-11,3686,13883,17824,2860,10844,3583,12628,28774,24051,21542,275,586,119,362,0
NC,37041,NC-01,2895,4587,7552,2992,4014,3247,4471,13708,11114,6976,3429,337,39,30,1
NC,37043,NC-11,1899,5761,7728,1368,4439,1699,5112,11089,9234,8526,50,287,25,39,1
NC,37045,NC-14,16603,34654,51706,14959,28475,16955,33798,99519,78032,56909,15196,2595,732,185,18
NC,37047,NC-07,8648,17592,26402,9095,14279,9446,16832,50623,40316,24679,11492,1650,130,1283,9
NC,37049,NC-01,22011,33477,56173,17628,27727,21148,31032,100720,79783,53910,15452,4747,2179,282,110
NC,37051,NC-07,45936,44801,91966,39886,38274,47800,44975,192011,144565,70544,48303,11552,3565,2694,325
NC,37051,NC-09,32695,15039,48547,31742,13016,36669,15057,142717,109916,37851,45523,15189,3859,965,629
NC,37053,NC-01,4604,13235,18053,2913,9163,4195,11657,28100,22004,18824,1093,763,211,78,18
NC,37055,NC-01,10074,14791,25210,7222,11460,9936,13938,36915,30445,27005,551,1635,219,84,8
NC,37057,NC-06,24150,67959,93471,18119,54325,22636,64658,168930,132179,105049,12052,8599,1870,565,33
NC,37059,NC-06,6989,19398,26855,5266,15586,6713,18228,42712,33784,28419,1920,2096,212,76,4
NC,37061,NC-03,8057,14675,22896,8276,12192,8767,13792,48715,37043,20349,9037,6701,123,115,4
NC,37063,NC-04,144179,32822,180628,121315,28390,144688,32459,324833,259565,115139,86849,33066,14600,570,58
NC,37065,NC-01,14900,9355,24467,16224,8261,16089,9206,48900,38189,14494,20925,1720,87,111,3
NC,37067,NC-06,27205,33842,61945,18991,28981,25450,33012,107911,83577,57002,13272,8573,1717,263,14
NC,37067,NC-10,86940,53450,142781,75470,46989,87583,52052,274679,213811,116342,58841,25490,5390,538,134
NC,37069,NC-13,18167,23938,42667,12874,16368,15879,20901,68573,53144,34183,12310,4357,364,224,10
NC,37071,NC-14,44062,73828,119256,31179,61793,40959,73033,227943,177846,125821,29379,13041,2723,650,50
NC,37073,NC-01,2268,3538,5868,2385,2874,2546,3367,10478,8343,5371,2504,117,19,53,10
NC,37075,NC-11,839,3883,4779,768,3283,905,3710,8030,6370,5650,32,133,18,363,0
NC,37077,NC-01,3631,2010,5692,3744,1721,3695,1903,10803,8515,3553,4301,388,58,19,4
NC,37077,NC-13,10734,15373,26412,9165,11870,10870,14744,50189,39680,24085,10465,3552,237,148,11
NC,37079,NC-03,3437,4965,8450,3602,4370,3832,4874,20451,16566,8200,6001,1896,32,95,0
NC,37081,NC-05,91022,44271,137663,84077,40371,92433,43788,263231,206215,93928,78192,16500,9640,689,66
NC,37081,NC-06,52341,30222,84257,46796,28166,54982,30053,178265,139863,68263,43259,13096,9733,521,73
NC,37081,NC-09,27738,34564,63221,18369,29516,25671,33454,99803,77685,52655,15824,4442,1864,332,27
NC,37083,NC-01,13608,9597,23391,15726,9028,15545,10080,48622,38975,16077,19481,938,222,1273,10
NC,37085,NC-13,23472,39440,63757,16739,27615,22101,35185,133568,98069,60895,19711,11334,1116,737,163
NC,37087,NC-11,13913,23393,37884,10473,18929,13144,22834,62089,51091,46615,547,1861,282,227,1
NC,37089,NC-11,29361,39497,69993,19809,35773,27211,40032,116281,94428,77480,2594,10076,1042,230,161
NC,37091,NC-01,6191,3561,9843,6910,3099,7097,3479,21552,17639,5797,9677,1403,87,161,3
NC,37093,NC-09,11896,10547,22767,9716,7742,11804,9453,52082,37472,14981,12266,4696,571,2872,120
NC,37095,NC-01,931,1465,2426,965,1288,1046,1418,4589,3785,2440,1016,223,7,7,2
NC,37097,NC-10,36739,72801,110875,24736,54766,33888,67010,186693,143795,109252,15855,10160,3408,340,53
NC,37099,NC-11,9746,11796,21942,7709,9863,9591,11356,43109,35790,28400,683,2279,406,2675,7
NC,37101,NC-13,48101,74873,124669,28378,54395,41256,68350,215999,160099,106884,24601,21098,1437,680,53
NC,37103,NC-03,2007,3409,5463,2068,2986,2197,3280,9172,7481,4807,2145,254,32,36,0
NC,37105,NC-13,12245,17489,30081,10469,13712,12143,16469,63285,48392,29802,8231,8128,525,199,29
NC,37107,NC-03,12700,14564,27503,12630,13599,13605,14590,55122,42923,22091,16804,2663,249,109,22
NC,37109,NC-10,14842,40183,55582,9845,28643,13274,36341,86810,68416,57748,3539,4261,538,187,13
NC,37111,NC-11,5911,17520,23655,4668,14573,5832,16883,44578,35805,31032,1442,1844,304,111,0
NC,37113,NC-11,6675,14981,21934,4879,12132,6230,14211,37014,30345,26599,199,2237,200,123,6
NC,37115,NC-11,5090,8275,13621,3926,6783,4901,7979,21193,17481,15952,192,536,73,51,1
NC,37117,NC-01,5326,6576,11981,5846,5897,5911,6532,22031,17615,9578,6982,546,74,41,1
NC,37119,NC-08,36974,34889,73451,25870,30901,35792,34732,117016,88931,65229,7628,6459,6332,225,33
NC,37119,NC-12,254910,91822,355610,213345,73872,262553,85330,745602,580254,229036,208112,87943,32974,1583,297
NC,37119,NC-14,84580,61065,148510,55328,50734,79762,59149,252864,190840,117880,31522,19577,14639,343,69
NC,37121,NC-11,1915,6843,8842,1596,6282,1867,7090,14903,12246,11302,40,447,44,29,0
NC,37123,NC-08,4055,9044,13206,4152,7134,4327,8411,25751,20177,13765,3332,2342,294,63,2
NC,37125,NC-09,21433,39615,61791,16327,30486,20779,36764,99727,78212,61222,8251,4573,975,522,41
NC,37127,NC-01,25508,26431,52471,23235,23319,25947,25827,94970,74574,38509,28262,4680,701,480,26
NC,37129,NC-07,68624,67805,138402,50998,55379,66138,63331,225702,184113,141292,20996,11565,2832,576,123
NC,37131,NC-01,5222,3896,9196,6144,3582,6069,3989,17471,14372,5973,7753,215,23,43,4
NC,37133,NC-01,803,2113,2950,530,1576,729,1890,4845,3794,3242,131,195,53,11,1
NC,37133,NC-03,24881,52847,78731,16986,35561,23537,44188,199731,153673,100224,20282,19484,3873,821,637
NC,37135,NC-04,65436,20802,87828,59903,18519,63592,20174,148696,119527,80827,12656,10627,10220,291,33
NC,37137,NC-01,2676,5229,7976,2448,4258,2713,4849,12276,10478,7917,1789,353,47,47,5
NC,37139,NC-01,9549,10537,20343,8615,8180,9832,9770,40568,31964,17670,11245,1447,384,122,28
NC,37141,NC-07,12460,26042,38909,9350,17623,11723,21956,60203,46608,35367,6183,2998,232,164,20
NC,37143,NC-01,2246,5193,7562,2319,4177,2492,4903,13005,10592,7780,2171,191,33,35,6
NC,37145,NC-13,8295,13509,22036,7833,11185,8465,13184,39097,30963,20619,7716,1406,95,195,8
NC,37147,NC-03,45486,40336,86952,41826,35695,47252,38982,170243,132273,71739,44658,8546,2467,383,75
NC,37149,NC-11,1144,2726,3907,849,2126,1093,2526,5770,4719,4244,76,185,2,12,1
NC,37149,NC-14,3683,5381,9161,2886,4646,3425,5163,13558,11485,10091,478,473,45,31,6
NC,37151,NC-09,15951,59357,76008,13196,49446,15618,56894,144171,112315,88326,6687,11931,1549,574,8
NC,37153,NC-08,7787,11931,19873,8506,10393,8754,11830,42946,33238,19368,9674,1868,284,757,7
NC,37155,NC-07,4774,10731,15633,4706,7673,5093,9954,38244,28532,11490,5359,4013,50,6748,22
NC,37155,NC-08,11954,18916,31137,14295,13078,13927,17852,78286,59923,13175,14829,3210,699,25952,29
NC,37157,NC-05,15676,33447,49595,14226,26821,15992,31301,91096,72783,52981,13360,3752,391,236,28
NC,37159,NC-06,23788,50807,75394,19418,42841,23120,49303,146875,114968,82242,17499,9860,1209,361,44
NC,37161,NC-14,8914,25456,34670,7511,21861,9135,24891,64444,51419,42715,4627,2033,270,130,19
NC,37163,NC-03,8515,12606,21294,9380,10399,9619,12112,46127,35152,17236,9960,6309,153,621,14
NC,37163,NC-07,1282,5572,6907,1178,4460,1348,5302,12909,9784,7067,1056,1229,20,151,1
NC,37165,NC-08,6754,7767,14626,7315,6247,7186,7473,34174,26845,12060,10014,832,249,2710,5
NC,37167,NC-08,8816,27429,36579,7093,21962,8129,25458,62504,49264,39439,5419,1934,800,178,9
NC,37169,NC-05,5375,21543,27165,4665,17118,5286,20146,44520,36049,32430,1364,953,134,121,11
NC,37171,NC-05,8608,28537,37483,7491,23702,8721,27536,71359,56438,47346,1934,5314,284,119,11
NC,37173,NC-11,2643,4311,7052,2196,3565,2780,4161,14117,10975,7167,89,371,44,2819,4
NC,37175,NC-11,8972,11492,20780,6558,10520,8444,11636,32986,27299,24191,787,1124,138,82,14
NC,37177,NC-01,680,1057,1757,720,975,758,1044,3245,2574,1575,760,150,39,2,0
NC,37179,NC-08,51168,86271,139373,34339,66712,48725,80382,238267,173864,122560,19599,18891,6421,485,63
NC,37181,NC-01,11292,8614,20092,12229,7332,12431,8391,42578,32871,13661,15923,2284,203,80,9
NC,37183,NC-02,271604,132581,412859,221463,116538,274281,129295,745499,583894,332545,129091,64148,34850,1531,255
NC,37183,NC-04,81984,51347,136634,51680,38561,76477,47646,231576,162779,98972,13609,10486,33645,317,59
NC,37183,NC-13,49396,52808,104105,29476,40909,42570,49248,152335,113406,84494,12738,9563,2492,275,41
NC,37185,NC-01,5872,3976,10013,6435,3217,6400,3752,18642,15292,6362,7244,465,51,753,1
NC,37187,NC-01,3138,2768,5951,3510,2564,3396,2781,11003,8850,4271,4137,209,29,15,3
NC,37189,NC-05,17226,15253,33094,14136,13694,17122,14451,54086,46590,38944,1942,2870,832,72,11
NC,37191,NC-03,22618,31582,54764,21775,27551,24215,30710,117333,90502,49330,27156,9317,1288,268,63
NC,37193,NC-05,7172,28743,36241,6638,23730,7505,27548,65969,52651,46129,2089,2855,260,68,2
NC,37195,NC-03,19909,19750,40045,19663,17531,20754,19581,78784,61055,29960,22917,5632,674,181,10
NC,37197,NC-10,3707,16286,20211,3160,13882,3763,15933,37214,29484,24987,856,2708,126,48,0
NC,37199,NC-11,3635,7509,11283,3196,6385,3688,7516,18470,15105,13856,86,599,40,48,1
ND,38001,ND-01,215,962,1201,216,909,258,981,2200,1767,1650,8,25,23,12,0
ND,38003,ND-01,1661,3531,5339,1597,3160,1820,3568,10853,8740,8117,148,123,62,75,2
ND,38005,ND-01,795,1163,2002,842,929,822,1094,5964,3926,2055,2,52,7,1740,0
ND,38007,ND-01,93,543,647,59,495,72,541,945,737,711,3,13,6,0,0
ND,38009,ND-01,735,2628,3447,736,2494,821,2575,6379,4981,4537,30,80,29,143,1
ND,38011,ND-01,207,1384,1618,227,1446,228,1395,2993,2292,2154,0,67,16,18,0
ND,38013,ND-01,130,909,1056,119,895,137,994,2201,1641,1547,12,29,12,10,0
ND,38015,ND-01,14215,36595,52263,10881,32532,14348,34744,98458,75621,66496,1561,2055,825,2655,210
ND,38017,ND-01,40304,47873,90851,31361,39816,40505,42793,184525,142934,119823,8080,4149,4584,1702,63
ND,38019,ND-01,491,1461,1987,476,1357,474,1499,3704,2885,2759,1,35,11,19,0
ND,38021,ND-01,557,1829,2453,554,1667,608,1742,4999,3774,3491,18,123,24,17,0
ND,38023,ND-01,253,914,1201,245,867,265,904,2195,1691,1585,11,32,10,11,0
ND,38025,ND-01,332,1877,2242,358,1771,342,1951,4095,3056,2506,23,68,25,291,0
ND,38027,ND-01,316,862,1205,355,791,383,854,2347,1824,1689,4,39,0,40,0
