code,state,chamber,district,vap_total,vap_white_pct,vap_black_pct,vap_hisp_pct,vap_asian_pct,vap_native_pct,vap_pac_pct,vap_minor_pct
WA-S-17,WA,upper,17,121479.0,76.16,2.53,8.54,8.18,3.28,1.17,23.84
WA-S-18,WA,upper,18,118630.0,78.0,2.82,8.5,6.24,3.26,1.23,22.0
WA-S-19,WA,upper,19,124264.0,81.46,1.62,7.65,2.52,5.53,0.83,18.54
WA-S-20,WA,upper,20,121038.0,84.55,1.06,6.94,2.29,3.9,0.49,15.45
WA-S-21,WA,upper,21,125294.0,59.31,6.54,10.86,19.94,2.64,1.26,40.69
WA-S-22,WA,upper,22,125190.0,72.91,4.89,7.97,9.31,3.85,1.69,27.09
WA-S-23,WA,upper,23,126162.0,74.67,3.99,7.45,8.89,4.08,1.62,25.33
WA-S-24,WA,upper,24,131820.0,82.82,1.3,5.2,2.57,7.03,0.5,17.18
WA-S-25,WA,upper,25,120553.0,69.38,6.56,9.68,9.15,3.88,2.22,30.62
WA-S-26,WA,upper,26,125759.0,78.42,3.63,6.74,6.13,3.59,1.52,21.58
WA-S-27,WA,upper,27,127513.0,64.09,11.59,9.34,10.57,3.76,2.2,35.91
WA-S-28,WA,upper,28,121097.0,56.8,14.07,12.64,12.31,3.29,3.27,43.2
WA-S-29,WA,upper,29,116460.0,48.98,15.02,14.99,14.64,4.85,4.37,51.02
WI-H-94,WI,lower,94,45014.0,90.67,1.22,1.72,4.61,1.18,0.08,9.33
WI-H-96,WI,lower,96,46374.0,92.14,1.85,1.75,2.37,1.25,0.07,7.86
WI-H-97,WI,lower,97,46771.0,93.67,0.5,2.7,1.19,1.22,0.05,6.33
WI-H-10,WI,lower,10,45223.0,43.58,47.19,5.05,3.61,1.46,0.13,56.42
WI-H-98,WI,lower,98,46116.0,92.66,1.09,2.67,1.83,0.99,0.09,7.34
WI-H-99,WI,lower,99,45665.0,93.5,0.79,2.4,1.45,1.09,0.1,6.5
WI-H-11,WI,lower,11,41183.0,14.48,73.28,4.46,7.77,1.39,0.14,85.52
WI-H-12,WI,lower,12,42597.0,29.7,57.0,5.24,7.67,1.46,0.14,70.3
WI-H-13,WI,lower,13,46398.0,84.87,4.84,3.31,5.49,1.07,0.11,15.13
WI-H-14,WI,lower,14,47819.0,76.77,6.71,10.81,3.37,2.72,0.12,23.23
WI-H-95,WI,lower,95,48121.0,89.23,2.22,3.79,2.74,1.5,0.13,10.77
WI-H-15,WI,lower,15,46761.0,83.65,2.11,4.06,8.62,0.96,0.08,16.35
WI-H-16,WI,lower,16,45691.0,32.12,54.04,7.08,6.24,1.66,0.16,67.88
WI-H-17,WI,lower,17,43732.0,29.09,61.82,4.45,4.25,1.48,0.14,70.91
WI-H-18,WI,lower,18,43954.0,36.06,52.57,6.33,4.41,1.85,0.14,63.94
WI-H-19,WI,lower,19,55435.0,78.25,7.22,6.78,5.51,1.41,0.18,21.75
WI-H-20,WI,lower,20,48159.0,80.59,4.04,10.82,2.12,2.52,0.1,19.41
WI-H-21,WI,lower,21,46415.0,76.0,4.36,11.35,6.4,2.04,0.11,24.0
WI-H-22,WI,lower,22,45930.0,91.84,1.65,2.19,2.6,1.14,0.1,8.16
WI-H-23,WI,lower,23,45735.0,79.08,10.28,3.44,5.56,0.85,0.11,20.92
WI-H-24,WI,lower,24,46816.0,86.28,3.99,2.57,5.5,1.19,0.1,13.72
WI-H-25,WI,lower,25,47405.0,88.02,1.8,4.16,3.53,1.94,0.07,11.98
WI-H-26,WI,lower,26,45443.0,77.37,2.94,8.85,8.83,1.84,0.16,22.63
WI-H-27,WI,lower,27,47805.0,92.8,1.74,2.65,1.22,1.1,0.06,7.2
WI-H-28,WI,lower,28,44607.0,93.28,0.99,2.06,1.11,1.54,0.08,6.72
WI-H-29,WI,lower,29,46147.0,91.25,0.58,5.66,0.56,1.69,0.09,8.75
WI-H-30,WI,lower,30,46139.0,91.48,1.58,2.68,1.71,1.74,0.14,8.52
WI-H-31,WI,lower,31,46604.0,84.59,1.13,11.03,1.2,1.69,0.07,15.41
WI-H-32,WI,lower,32,45794.0,88.82,1.25,5.74,1.36,1.92,0.11,11.18
WI-H-33,WI,lower,33,47534.0,90.26,1.18,5.47,1.03,1.51,0.07,9.74
WI-H-34,WI,lower,34,49742.0,91.96,0.62,1.25,0.68,4.86,0.07,8.04
WI-H-35,WI,lower,35,48386.0,94.73,0.51,1.52,0.78,1.75,0.07,5.27
WI-H-36,WI,lower,36,48971.0,92.79,0.59,1.74,0.58,3.54,0.13,7.21
WI-H-37,WI,lower,37,47575.0,86.47,5.31,5.35,0.87,1.62,0.05,13.53
WI-H-38,WI,lower,38,46373.0,89.64,1.17,5.92,0.98,1.42,0.07,10.36
WI-H-39,WI,lower,39,47563.0,91.45,1.9,3.84,0.74,1.67,0.13,8.55
WI-H-40,WI,lower,40,47066.0,90.56,2.1,3.83,0.94,1.74,0.08,9.44
WI-H-41,WI,lower,41,46456.0,90.65,1.14,4.38,0.74,2.35,0.1,9.35
WI-H-42,WI,lower,42,45725.0,87.82,2.88,4.34,2.94,1.64,0.16,12.18
WI-H-43,WI,lower,43,47469.0,88.13,2.31,5.9,1.77,1.34,0.12,11.87
WI-H-44,WI,lower,44,46602.0,87.04,3.41,5.3,1.78,1.97,0.13,12.96
WI-H-45,WI,lower,45,45388.0,72.85,10.52,12.48,1.71,2.5,0.1,27.15
WI-H-46,WI,lower,46,45684.0,89.74,1.59,5.39,1.37,1.44,0.09,10.26
WI-H-47,WI,lower,47,46677.0,80.37,6.34,7.95,3.74,1.53,0.11,19.63
WI-H-48,WI,lower,48,44872.0,78.97,7.15,5.55,6.49,1.56,0.13,21.03
WI-H-49,WI,lower,49,47333.0,93.51,1.85,1.99,0.97,1.09,0.06,6.49
WI-H-50,WI,lower,50,45404.0,93.15,0.95,2.88,0.96,1.28,0.08,6.85
WI-H-51,WI,lower,51,45232.0,93.9,0.71,2.75,0.78,1.31,0.09,6.1
WI-H-52,WI,lower,52,46751.0,82.5,3.29,5.64,6.01,2.24,0.2,17.5
WI-H-53,WI,lower,53,45711.0,86.03,2.44,5.78,3.2,2.1,0.11,13.97
WI-H-54,WI,lower,54,48804.0,83.49,5.87,3.74,4.4,2.13,0.15,16.51
WI-H-55,WI,lower,55,47378.0,91.19,1.23,2.71,2.83,1.5,0.08,8.81
WI-H-56,WI,lower,56,45492.0,91.73,0.79,3.39,2.09,1.53,0.04,8.27
WI-H-57,WI,lower,57,48119.0,92.21,1.21,3.62,0.68,1.67,0.08,7.79
WI-H-58,WI,lower,58,46158.0,92.89,1.27,2.74,1.17,1.38,0.09,7.11
WI-H-59,WI,lower,59,47374.0,94.07,0.64,2.86,0.83,1.16,0.05,5.93
WI-H-60,WI,lower,60,46664.0,85.47,3.59,6.74,1.9,2.07,0.12,14.53
WI-H-61,WI,lower,61,47544.0,80.32,4.18,8.98,4.9,1.95,0.1,19.68
WI-H-62,WI,lower,62,44595.0,58.34,20.75,18.21,1.25,2.21,0.13,41.66
WI-H-63,WI,lower,63,47788.0,82.31,5.05,5.88,4.82,1.59,0.09,17.69
WI-H-64,WI,lower,64,46702.0,69.52,10.41,15.25,3.37,2.03,0.14,30.48
WI-H-65,WI,lower,65,46466.0,71.86,9.68,14.6,1.92,2.38,0.13,28.14
WI-H-66,WI,lower,66,46317.0,65.5,16.93,13.63,2.26,1.95,0.12,34.5
WI-H-67,WI,lower,67,47120.0,92.51,1.53,1.98,0.92,2.15,0.09,7.49
WI-H-68,WI,lower,68,47366.0,95.34,0.36,1.16,0.6,1.46,0.22,4.66
WI-H-69,WI,lower,69,43970.0,91.17,1.85,4.76,0.55,1.26,0.06,8.83
WI-H-70,WI,lower,70,45062.0,89.53,2.18,2.53,0.98,4.29,0.16,10.47
WI-H-71,WI,lower,71,47981.0,89.33,1.86,3.12,3.76,1.51,0.13,10.67
WI-H-72,WI,lower,72,48072.0,92.47,0.97,2.47,1.5,1.98,0.09,7.53
WI-H-73,WI,lower,73,48115.0,86.08,1.55,1.58,1.0,9.18,0.12,13.92
WI-H-74,WI,lower,74,48430.0,89.93,0.56,1.12,0.47,7.12,0.09,10.07
WI-H-75,WI,lower,75,47930.0,93.48,0.62,1.54,0.58,2.93,0.09,6.52
WI-H-76,WI,lower,76,50988.0,76.93,8.92,6.32,5.8,1.75,0.13,23.07
WI-H-77,WI,lower,77,53124.0,71.05,4.5,5.81,17.04,1.42,0.14,28.95
WI-H-78,WI,lower,78,47440.0,73.65,9.31,9.94,5.03,1.99,0.22,26.35
WI-H-79,WI,lower,79,48861.0,72.55,7.38,7.87,10.69,1.57,0.11,27.45
WI-H-80,WI,lower,80,45763.0,81.07,3.11,4.42,9.89,1.15,0.08,18.93
WI-H-81,WI,lower,81,46567.0,87.16,3.0,3.95,4.16,1.13,0.09,12.84
WI-H-82,WI,lower,82,46234.0,80.66,3.5,10.9,2.98,1.61,0.13,19.34
WI-H-83,WI,lower,83,47761.0,88.28,1.4,4.62,3.93,1.21,0.1,11.72
WI-H-84,WI,lower,84,45897.0,93.29,0.49,2.67,1.27,1.34,0.08,6.71
WI-H-85,WI,lower,85,45730.0,83.55,1.87,2.71,9.32,1.97,0.12,16.45
WI-H-86,WI,lower,86,46229.0,94.36,0.72,1.85,1.47,1.08,0.09,5.64
WI-H-87,WI,lower,87,46835.0,93.19,0.55,1.59,2.44,1.66,0.08,6.81
WI-H-88,WI,lower,88,46047.0,86.17,2.11,5.87,3.04,2.32,0.13,13.83
WI-H-89,WI,lower,89,46445.0,79.32,4.51,6.45,3.83,6.25,0.13,20.68
WI-H-1,WI,lower,1,48421.0,93.91,0.64,2.7,0.63,1.43,0.08,6.09
WI-H-2,WI,lower,2,45222.0,93.17,0.9,2.52,1.28,1.61,0.04,6.83
WI-H-3,WI,lower,3,44975.0,90.85,0.9,4.1,2.19,1.48,0.09,9.15
WI-H-4,WI,lower,4,46273.0,92.22,0.96,1.98,1.32,2.85,0.04,7.78
WI-H-5,WI,lower,5,44942.0,87.07,1.04,2.65,1.92,7.2,0.09,12.93
WI-H-6,WI,lower,6,45850.0,83.88,0.58,2.19,0.51,12.55,0.09,16.12
WI-H-7,WI,lower,7,46038.0,65.66,7.14,20.01,5.46,2.88,0.14,34.34
WI-H-8,WI,lower,8,40322.0,19.86,11.0,65.89,3.75,4.31,0.17,80.14
WI-H-9,WI,lower,9,42282.0,30.99,9.6,52.94,6.04,4.21,0.17,69.01
WI-H-90,WI,lower,90,44854.0,66.63,6.06,19.28,4.34,4.56,0.17,33.37
WI-H-91,WI,lower,91,46481.0,90.43,1.55,2.23,3.34,1.59,0.17,9.57
WI-H-92,WI,lower,92,46708.0,90.53,1.61,1.82,3.4,1.79,0.07,9.47
WI-H-93,WI,lower,93,47678.0,89.96,1.37,2.37,4.28,1.48,0.13,10.04
WI-S-4,WI,upper,4,129003.0,29.71,58.76,4.93,6.28,1.44,0.13,70.29
WI-S-27,WI,upper,27,141191.0,80.13,4.55,5.46,8.28,1.29,0.09,19.87
WI-S-5,WI,upper,5,140978.0,81.72,4.57,6.1,5.81,1.59,0.1,18.28
WI-S-6,WI,upper,6,133378.0,32.43,56.11,5.97,4.99,1.66,0.15,67.57
WI-S-28,WI,upper,28,139892.0,87.41,1.8,6.06,2.74,1.39,0.1,12.59
WI-S-29,WI,upper,29,138794.0,90.4,1.04,2.05,4.38,1.57,0.1,9.6
WI-S-7,WI,upper,7,150009.0,78.3,5.32,9.49,4.7,1.96,0.13,21.7
WI-S-8,WI,upper,8,138481.0,85.74,5.29,2.73,4.56,1.06,0.1,14.26
WI-S-9,WI,upper,9,140653.0,86.2,2.14,5.16,4.46,1.62,0.1,13.8
WI-S-30,WI,upper,30,137346.0,77.47,4.21,10.45,3.73,4.38,0.14,22.53
WI-S-31,WI,upper,31,140868.0,90.31,1.51,2.14,3.68,1.62,0.12,9.69
WI-S-10,WI,upper,10,136892.0,91.99,1.05,3.48,1.12,1.66,0.1,8.01
WI-S-32,WI,upper,32,139509.0,90.66,1.78,2.44,3.22,1.31,0.1,9.34
WI-S-33,WI,upper,33,138552.0,93.28,0.79,2.59,1.49,1.1,0.08,6.72
WI-S-11,WI,upper,11,139932.0,87.9,1.19,7.41,1.19,1.7,0.08,12.1
WI-S-12,WI,upper,12,147099.0,93.15,0.57,1.5,0.68,3.4,0.09,6.85
WI-S-13,WI,upper,13,141512.0,89.18,2.81,5.03,0.86,1.57,0.08,10.82
WI-S-14,WI,upper,14,139247.0,89.69,2.04,4.18,1.53,1.91,0.11,10.31
WI-S-15,WI,upper,15,139460.0,82.79,5.35,7.84,1.75,1.93,0.12,17.21
WI-S-16,WI,upper,16,137232.0,83.03,5.02,6.31,3.85,1.51,0.11,16.97
WI-S-17,WI,upper,17,137968.0,93.52,1.18,2.53,0.9,1.22,0.08,6.48
WI-S-18,WI,upper,18,141266.0,83.98,3.9,5.03,4.54,2.16,0.15,16.02
WI-S-19,WI,upper,19,140989.0,91.71,1.08,3.24,1.86,1.57,0.06,8.29
WI-S-20,WI,upper,20,140195.0,90.82,1.83,4.11,1.3,1.54,0.08,9.18
WI-S-21,WI,upper,21,139926.0,74.0,9.76,10.86,3.71,1.91,0.11,26.0
WI-S-22,WI,upper,22,139486.0,68.97,12.33,14.49,2.52,2.12,0.13,31.03
WI-S-23,WI,upper,23,138455.0,93.05,1.23,2.59,0.69,1.63,0.12,6.95
WI-S-1,WI,upper,1,138619.0,92.67,0.81,3.09,1.35,1.51,0.07,7.33
WI-S-24,WI,upper,24,141115.0,90.46,1.66,2.71,2.1,2.56,0.12,9.54
WI-S-2,WI,upper,2,137066.0,87.74,0.86,2.27,1.25,7.52,0.07,12.26
WI-S-25,WI,upper,25,144475.0,89.83,0.91,1.41,0.68,6.42,0.1,10.17
WI-S-3,WI,upper,3,128642.0,39.91,9.16,45.22,5.11,3.77,0.16,60.09
WI-S-26,WI,upper,26,151551.0,73.84,7.49,7.27,9.5,1.71,0.16,26.16
WV-H-52,WV,lower,52,12620.0,87.95,7.22,0.94,0.81,2.51,0.06,12.05
WV-H-64,WV,lower,64,14054.0,94.99,0.64,0.9,0.51,2.1,0.1,5.01
WV-H-67,WV,lower,67,14133.0,94.38,1.46,0.87,0.57,2.12,0.03,5.62
WV-H-70,WV,lower,70,11183.0,88.86,4.91,2.58,0.69,2.08,0.24,11.14
WV-H-72,WV,lower,72,13872.0,93.47,1.4,1.54,0.46,2.17,0.06,6.53
WV-H-78,WV,lower,78,15124.0,89.66,4.01,2.06,1.75,1.72,0.15,10.34
WV-H-80,WV,lower,80,14176.0,82.14,6.48,2.96,5.77,1.91,0.22,17.86
WV-H-82,WV,lower,82,13836.0,85.56,4.53,2.78,4.62,1.94,0.1,14.44
WV-H-85,WV,lower,85,14413.0,95.75,0.87,0.74,0.43,1.71,0.03,4.25
WV-H-87,WV,lower,87,12852.0,92.35,3.61,0.92,0.61,1.97,0.07,7.65
WV-H-92,WV,lower,92,13883.0,82.28,8.08,5.11,1.8,2.35,0.17,17.72
WV-H-95,WV,lower,95,13371.0,80.26,10.23,4.69,1.99,2.71,0.09,19.74
WV-H-97,WV,lower,97,13889.0,80.41,9.75,4.5,2.2,2.48,0.13,19.59
WV-H-99,WV,lower,99,13818.0,76.98,9.92,8.25,2.82,2.36,0.15,23.02
WV-H-100,WV,lower,100,13518.0,86.83,4.73,3.65,1.6,2.27,0.17,13.17
WV-H-98,WV,lower,98,12791.0,80.77,7.94,6.31,1.88,2.38,0.18,19.23
WV-H-86,WV,lower,86,13617.0,90.98,3.39,3.27,0.48,1.69,0.11,9.02
WV-H-96,WV,lower,96,13306.0,83.16,7.85,4.7,1.52,2.61,0.08,16.84
WV-H-81,WV,lower,81,16917.0,78.9,6.85,4.0,8.37,1.46,0.18,21.1
WV-H-68,WV,lower,68,15187.0,93.54,2.37,1.15,0.42,2.14,0.03,6.46
WV-H-71,WV,lower,71,13319.0,91.04,1.85,2.07,2.15,1.91,0.09,8.96
WV-H-73,WV,lower,73,14098.0,94.24,1.06,0.91,0.47,2.39,0.06,5.76
WV-H-84,WV,lower,84,13693.0,95.93,0.62,0.63,0.23,1.96,0.03,4.07
WV-H-89,WV,lower,89,14130.0,94.22,1.29,1.33,0.7,1.85,0.07,5.78
WV-H-91,WV,lower,91,13719.0,87.53,4.75,3.45,1.44,2.36,0.12,12.47
WV-H-77,WV,lower,77,14305.0,93.13,1.81,1.13,0.81,2.02,0.08,6.87
WV-H-4,WV,lower,4,16352.0,92.83,2.42,1.08,1.27,1.63,0.1,7.17
WV-H-27,WV,lower,27,13661.0,93.02,2.18,1.14,0.64,2.47,0.12,6.98
WV-H-83,WV,lower,83,14085.0,79.95,14.25,3.55,0.32,1.66,0.06,20.05
WV-H-93,WV,lower,93,12996.0,76.37,13.59,5.35,2.09,2.69,0.08,23.63
WV-H-59,WV,lower,59,13553.0,88.21,6.68,1.44,1.07,1.99,0.04,11.79
WV-H-53,WV,lower,53,15291.0,87.94,6.85,1.15,1.22,2.39,0.05,12.06
WV-H-36,WV,lower,36,15338.0,82.08,13.12,2.37,0.16,1.98,0.08,17.92
WV-H-63,WV,lower,63,13532.0,88.67,7.31,1.84,0.44,1.31,0.14,11.33
WV-H-57,WV,lower,57,14806.0,83.05,10.24,1.65,2.33,2.09,0.16,16.95
WV-H-60,WV,lower,60,16070.0,89.62,5.92,0.95,0.85,2.1,0.04,10.38
WV-H-76,WV,lower,76,14260.0,86.1,8.18,1.61,0.58,2.89,0.2,13.9
WV-H-46,WV,lower,46,13468.0,92.02,3.46,1.37,1.02,1.71,0.04,7.98
WV-H-54,WV,lower,54,14646.0,67.44,26.46,1.83,1.3,2.81,0.08,32.56
WV-H-55,WV,lower,55,16786.0,88.0,5.09,1.43,3.05,2.0,0.14,12.0
WV-H-43,WV,lower,43,12741.0,93.57,2.39,0.79,0.79,1.66,0.06,6.43
WV-H-47,WV,lower,47,13999.0,93.07,2.59,1.64,0.53,1.83,0.03,6.93
WV-H-58,WV,lower,58,12808.0,85.23,9.33,1.38,1.11,2.43,0.09,14.77
WV-H-9,WV,lower,9,15638.0,95.71,0.94,0.62,0.23,2.0,0.06,4.29
WV-H-41,WV,lower,41,15499.0,93.95,1.47,0.96,0.87,2.19,0.06,6.05
WV-H-66,WV,lower,66,15152.0,94.18,1.96,0.92,0.45,1.93,0.08,5.82
WV-H-17,WV,lower,17,14791.0,95.78,0.87,0.69,0.45,1.65,0.01,4.22
WV-H-69,WV,lower,69,16935.0,94.25,1.3,1.23,0.42,1.86,0.09,5.75
WV-H-79,WV,lower,79,14007.0,83.11,6.46,3.93,3.86,1.96,0.14,16.89
WV-H-65,WV,lower,65,14079.0,93.99,1.65,1.21,0.66,1.99,0.11,6.01
WV-H-90,WV,lower,90,15466.0,93.84,1.16,1.09,0.83,2.17,0.04,6.16
WV-H-22,WV,lower,22,13511.0,95.52,0.67,0.9,0.68,1.68,0.05,4.48
WV-H-74,WV,lower,74,14238.0,93.02,1.52,1.26,0.72,2.34,0.06,6.98
WV-H-94,WV,lower,94,12863.0,79.51,11.58,4.42,1.93,2.38,0.09,20.49
WV-H-42,WV,lower,42,15288.0,92.74,3.52,0.81,0.51,1.79,0.06,7.26
WV-H-62,WV,lower,62,14159.0,95.63,0.43,0.6,0.5,2.71,0.13,4.37
WV-H-75,WV,lower,75,15560.0,91.96,2.83,1.31,0.8,2.08,0.06,8.04
WV-H-44,WV,lower,44,13602.0,74.2,18.62,2.03,2.76,2.22,0.14,25.8
WV-H-61,WV,lower,61,14063.0,95.83,0.69,0.6,0.42,1.99,0.07,4.17
WV-H-50,WV,lower,50,14581.0,89.01,5.88,1.25,0.48,2.51,0.11,10.99
WV-H-88,WV,lower,88,15676.0,93.54,2.44,1.01,0.51,1.73,0.07,6.46
WV-H-51,WV,lower,51,13001.0,93.84,2.1,0.98,0.28,2.07,0.06,6.16
WV-H-45,WV,lower,45,15951.0,80.41,13.6,1.95,1.08,2.6,0.09,19.59
WV-H-56,WV,lower,56,14898.0,89.18,5.27,1.15,2.41,1.45,0.06,10.82
WV-H-30,WV,lower,30,14596.0,96.48,0.6,0.71,0.2,1.8,0.03,3.52
WV-H-20,WV,lower,20,13988.0,91.74,2.1,1.32,2.18,1.91,0.06,8.26
WV-H-7,WV,lower,7,16420.0,94.51,1.14,1.08,0.44,1.73,0.1,5.49
WV-H-19,WV,lower,19,15007.0,94.84,1.07,0.97,0.48,2.26,0.03,5.16
WV-H-28,WV,lower,28,13648.0,96.2,0.46,0.61,0.35,1.78,0.04,3.8
WV-H-16,WV,lower,16,15131.0,96.22,0.52,0.58,0.36,1.77,0.01,3.78
WV-H-15,WV,lower,15,13819.0,95.46,0.46,0.64,0.46,2.41,0.05,4.54
WV-H-26,WV,lower,26,14725.0,90.14,3.59,1.53,2.29,1.84,0.11,9.86
WV-H-29,WV,lower,29,13212.0,97.02,0.5,0.45,0.14,1.63,0.1,2.98
WV-H-1,WV,lower,1,16016.0,94.45,1.17,0.99,0.66,1.52,0.03,5.55
WV-H-34,WV,lower,34,14450.0,94.53,2.66,0.54,0.24,1.78,0.03,5.47
WV-H-6,WV,lower,6,13776.0,94.44,1.18,1.07,0.71,1.77,0.08,5.56
WV-H-18,WV,lower,18,12967.0,96.17,0.85,0.63,0.38,1.52,0.04,3.83
WV-H-3,WV,lower,3,15400.0,93.09,2.41,0.97,0.45,1.65,0.06,6.91
WV-H-21,WV,lower,21,14654.0,93.74,1.48,1.21,1.26,1.77,0.07,6.26
WV-H-23,WV,lower,23,13358.0,93.01,1.98,1.05,1.66,1.66,0.02,6.99
WV-H-32,WV,lower,32,13985.0,95.32,1.04,0.58,0.3,2.29,0.06,4.68
WV-H-10,WV,lower,10,13484.0,94.15,1.1,0.9,0.8,2.31,0.12,5.85
WV-H-39,WV,lower,39,14592.0,92.75,3.0,1.11,0.59,2.16,0.07,7.25
WV-H-13,WV,lower,13,12987.0,94.54,1.34,0.98,0.58,1.72,0.08,5.46
WV-H-14,WV,lower,14,14320.0,95.84,0.67,0.75,0.53,1.72,0.07,4.16
WV-H-25,WV,lower,25,15333.0,77.02,15.4,2.15,3.06,2.19,0.15,22.98
WV-H-24,WV,lower,24,14040.0,86.71,7.59,1.61,1.36,2.44,0.06,13.29
WV-H-12,WV,lower,12,14473.0,90.38,3.5,1.81,0.75,2.88,0.09,9.62
WV-H-38,WV,lower,38,14090.0,89.8,5.36,1.05,1.07,2.12,0.06,10.2
WV-H-35,WV,lower,35,15076.0,96.43,0.86,0.68,0.19,1.47,0.06,3.57
WV-H-11,WV,lower,11,13082.0,91.7,2.2,1.42,2.11,1.97,0.08,8.3
WV-H-37,WV,lower,37,15727.0,84.25,12.23,0.85,0.4,2.09,0.08,15.75
WV-H-5,WV,lower,5,13280.0,86.7,7.8,1.53,1.31,1.86,0.09,13.3
WV-H-49,WV,lower,49,13973.0,95.54,0.51,0.77,0.57,2.19,0.07,4.46
WV-H-33,WV,lower,33,13094.0,93.67,3.2,0.63,0.2,1.74,0.0,6.33
WV-H-8,WV,lower,8,14392.0,94.94,1.35,0.71,0.29,1.98,0.02,5.06
WV-H-40,WV,lower,40,15191.0,92.66,3.41,1.23,0.38,1.99,0.07,7.34
WV-H-2,WV,lower,2,15419.0,90.98,4.26,1.3,0.66,1.96,0.06,9.02
WV-H-31,WV,lower,31,17637.0,96.08,1.04,0.6,0.37,1.51,0.03,3.92
WV-H-48,WV,lower,48,14414.0,96.54,0.56,0.43,0.24,1.77,0.04,3.46
WV-S-6,WV,upper,6,88540.0,89.81,6.38,1.1,0.45,1.95,0.07,10.19
WV-S-12,WV,upper,12,84242.0,91.89,2.79,1.68,0.79,2.02,0.11,8.11
WV-S-17,WV,upper,17,80403.0,89.52,5.02,1.15,1.8,1.98,0.08,10.48
WV-S-14,WV,upper,14,80701.0,91.3,4.26,1.68,0.45,1.82,0.05,8.7
WV-S-13,WV,upper,13,90806.0,85.13,5.7,2.74,3.67,2.01,0.17,14.87
WV-S-3,WV,upper,3,84057.0,93.8,1.6,1.06,0.81,2.09,0.08,6.2
WV-S-15,WV,upper,15,86061.0,86.39,6.27,3.18,1.32,2.36,0.1,13.61
WV-S-10,WV,upper,10,87988.0,93.23,2.65,1.09,0.5,2.05,0.06,6.77
WV-S-5,WV,upper,5,85886.0,89.18,5.34,1.35,1.57,2.09,0.08,10.82
WV-S-4,WV,upper,4,81677.0,94.73,1.12,0.92,0.93,1.74,0.04,5.27
WV-S-11,WV,upper,11,82351.0,94.66,1.58,0.9,0.44,1.9,0.08,5.34
WV-S-16,WV,upper,16,84784.0,81.92,8.08,5.25,2.02,2.35,0.13,18.08
WV-S-9,WV,upper,9,86260.0,88.08,7.05,1.28,1.05,2.02,0.08,11.92
WV-S-1,WV,upper,1,83603.0,92.04,3.25,1.12,0.81,1.71,0.07,7.96
WV-S-2,WV,upper,2,84465.0,92.93,1.93,1.22,1.14,1.95,0.06,7.07
WV-S-7,WV,upper,7,79813.0,94.62,1.9,0.67,0.38,1.93,0.05,5.38
WV-S-8,WV,upper,8,81292.0,85.62,9.4,1.25,0.93,2.46,0.07,14.38
WY-H-52,WY,lower,52,5858.0,88.2,0.43,6.5,0.88,2.99,0.09,11.8
WY-H-4,WY,lower,4,7084.0,88.35,0.42,6.74,0.79,2.92,0.25,11.65
WY-H-27,WY,lower,27,6477.0,84.69,0.38,10.77,0.99,2.53,0.22,15.31
WY-H-59,WY,lower,59,7161.0,85.65,1.48,7.9,0.81,3.79,0.14,14.35
WY-H-53,WY,lower,53,6989.0,82.11,1.33,10.2,1.3,4.4,0.22,17.89
WY-H-36,WY,lower,36,7266.0,83.06,1.92,9.14,1.14,4.42,0.16,16.94
WY-H-57,WY,lower,57,5161.0,85.56,2.1,7.35,1.65,3.36,0.21,14.44
WY-H-60,WY,lower,60,5981.0,81.3,0.8,12.63,1.24,2.61,0.37,18.7
WY-H-46,WY,lower,46,8689.0,82.86,1.38,10.62,1.59,3.12,0.23,17.14
WY-H-54,WY,lower,54,7334.0,85.51,0.94,4.28,1.89,6.89,0.3,14.49
WY-H-55,WY,lower,55,5748.0,77.2,1.18,8.49,0.75,13.22,0.22,22.8
WY-H-43,WY,lower,43,10103.0,75.06,3.15,15.61,2.63,3.79,0.41,24.94
WY-H-47,WY,lower,47,8527.0,83.39,1.05,11.14,0.55,3.24,0.25,16.61
WY-H-58,WY,lower,58,6928.0,83.74,1.73,9.15,1.09,3.61,0.4,16.26
WY-H-9,WY,lower,9,6701.0,78.55,3.4,12.51,2.93,3.01,0.4,21.45
WY-H-41,WY,lower,41,7179.0,79.77,2.79,12.6,1.72,3.08,0.44,20.23
WY-H-17,WY,lower,17,7391.0,78.27,1.5,15.0,1.68,3.21,0.28,21.73
WY-H-22,WY,lower,22,6904.0,90.21,0.47,5.22,1.35,1.29,0.15,9.79
WY-H-42,WY,lower,42,8743.0,78.24,4.3,11.73,2.22,3.31,0.45,21.76
WY-H-62,WY,lower,62,7405.0,88.36,0.79,5.91,0.77,3.58,0.16,11.64
WY-H-44,WY,lower,44,7416.0,64.85,5.51,23.99,2.25,4.92,0.36,35.15
WY-H-61,WY,lower,61,5575.0,75.79,3.96,14.35,2.32,4.33,0.32,24.21
