code,geoid,state,chamber,district,name,pres16_total,pres16_dem,pres16_rep,pres20_total,pres20_dem,pres20_rep,pres24_total,pres24_dem,pres24_rep,margin_2016,margin_2020,margin_2024
AL-H-57,01057,AL,lower,57,State House District 57,22832.0,13675.0,8725.0,22781.0,14679.0,7862.0,20315.0,13341.0,6775.0,22.098214285714285,30.24266891442261,32.64068403261086
AL-H-61,01061,AL,lower,61,State House District 61,19397.0,4938.0,13870.0,20947.0,5831.0,14864.0,20461.0,5421.0,14794.0,-47.49042960442365,-43.64822420874607,-46.366559485530544
AL-H-64,01064,AL,lower,64,State House District 64,18403.0,3272.0,14446.0,22146.0,4610.0,17246.0,24451.0,4360.0,19831.0,-63.06580878202958,-57.81478770131771,-63.953536439171586
AL-H-65,01065,AL,lower,65,State House District 65,25144.0,8209.0,16601.0,26140.0,8258.0,17736.0,24391.0,6795.0,17456.0,-33.825070536074165,-36.46226052165885,-43.96107377015381
AL-H-67,01067,AL,lower,67,State House District 67,23029.0,15674.0,7145.0,21901.0,14949.0,6814.0,19094.0,12553.0,6401.0,37.37674744730269,37.379956807425444,32.45752875382505
AL-H-70,01070,AL,lower,70,State House District 70,15259.0,9912.0,4745.0,16145.0,11437.0,4476.0,14262.0,9758.0,4286.0,35.25278024152282,43.74410859046063,38.96325833095984
AL-H-72,01072,AL,lower,72,State House District 72,23453.0,13966.0,9123.0,24390.0,14548.0,9691.0,22389.0,12328.0,9854.0,20.97535623023951,20.03795536119477,11.153187268956811
AL-H-75,01075,AL,lower,75,State House District 75,20865.0,6072.0,13994.0,22737.0,7433.0,14987.0,24959.0,8846.0,15716.0,-39.47971693411741,-33.69313113291704,-27.97003501343539
AL-H-78,01078,AL,lower,78,State House District 78,18840.0,12137.0,6174.0,19461.0,13479.0,5764.0,16840.0,11586.0,5036.0,32.56512478837857,40.09250116925635,39.40560702683191
AL-H-80,01080,AL,lower,80,State House District 80,15890.0,4766.0,10620.0,18859.0,6288.0,12316.0,19256.0,6336.0,12717.0,-38.047575718185364,-32.401634057192005,-33.490788852149265
AL-H-82,01082,AL,lower,82,State House District 82,16175.0,10586.0,4910.0,17092.0,10949.0,5871.0,16324.0,9548.0,6507.0,36.628807434176565,30.19024970273484,18.941139831828092
AL-H-85,01085,AL,lower,85,State House District 85,17503.0,7091.0,10017.0,18978.0,7967.0,10804.0,17752.0,6478.0,11108.0,-17.103109656301147,-15.11373927867455,-26.327760718753556
AL-H-87,01087,AL,lower,87,State House District 87,21265.0,2816.0,17894.0,22809.0,3207.0,19366.0,22945.0,3107.0,19637.0,-72.80540801545148,-71.58552252691268,-72.6785086176574
AL-H-92,01092,AL,lower,92,State House District 92,19456.0,3009.0,16105.0,21219.0,3368.0,17703.0,20825.0,2878.0,17817.0,-68.51522444281677,-68.03189217407811,-72.18651848272529
AL-H-94,01094,AL,lower,94,State House District 94,22023.0,4663.0,16383.0,25047.0,6019.0,18614.0,27965.0,6324.0,21230.0,-55.68754157559631,-51.130597166402794,-54.09740872468607
AL-H-95,01095,AL,lower,95,State House District 95,19219.0,3230.0,15313.0,23437.0,4465.0,18694.0,28045.0,5010.0,22728.0,-65.16205576228226,-61.44047670452092,-63.876270819813975
AL-H-97,01097,AL,lower,97,State House District 97,19358.0,12638.0,5994.0,18940.0,12262.0,6344.0,17241.0,10792.0,6140.0,35.65908115070846,31.80694399656025,27.474604299551146
AL-H-99,01099,AL,lower,99,State House District 99,19978.0,12525.0,6955.0,20276.0,13284.0,6786.0,19706.0,12477.0,6979.0,28.593429158110883,32.37668161434978,28.25863486842105
AL-H-101,01101,AL,lower,101,State House District 101,17848.0,5278.0,11750.0,19239.0,6877.0,12036.0,18660.0,6511.0,11804.0,-38.00798684519614,-27.27753397134246,-28.8998088998089
AL-H-102,01102,AL,lower,102,State House District 102,19255.0,3732.0,15133.0,21612.0,4403.0,17028.0,21047.0,3547.0,17352.0,-60.434667373442885,-58.90999020111054,-66.05579214316475
AL-S-2,01002,AL,upper,2,State Senate District 2,60953.0,24838.0,31500.0,73444.0,35321.0,36139.0,74549.0,35867.0,36850.0,-11.825055912527956,-1.1446963336132103,-1.3518159440020903
AL-S-4,01004,AL,upper,4,State Senate District 4,61170.0,6102.0,53491.0,66942.0,6915.0,59280.0,67838.0,6120.0,61140.0,-79.521084691155,-79.10718332200317,-81.80196253345228
AL-S-7,01007,AL,upper,7,State Senate District 7,65781.0,25121.0,36578.0,78205.0,34592.0,41842.0,75770.0,32525.0,41585.0,-18.56918264477544,-9.485307585629432,-12.225070840642289
AL-S-9,01009,AL,upper,9,State Senate District 9,55096.0,9796.0,42921.0,62745.0,13196.0,48530.0,64114.0,12727.0,50561.0,-62.83551795436008,-57.243301040080354,-59.780685121982046
AL-S-11,01011,AL,upper,11,State Senate District 11,60434.0,14225.0,44547.0,67646.0,17298.0,49611.0,65752.0,16081.0,49097.0,-51.59259511331927,-48.29395148634713,-50.65512903126822
AL-S-13,01013,AL,upper,13,State Senate District 13,60419.0,16603.0,42309.0,69462.0,19803.0,48927.0,70411.0,17916.0,51824.0,-43.634573601303636,-42.37450894805762,-48.62059076570118
AL-S-18,01018,AL,upper,18,State Senate District 18,59414.0,46401.0,10088.0,62853.0,50543.0,11118.0,52748.0,40900.0,10693.0,64.28331179521678,63.93830784450463,58.54864031942317
AL-S-20,01020,AL,upper,20,State Senate District 20,57782.0,41263.0,15059.0,60951.0,46782.0,13426.0,53501.0,41127.0,11699.0,46.52533645822237,55.40127557799628,55.70741680233219
AL-S-23,01023,AL,upper,23,State Senate District 23,75496.0,42769.0,31945.0,75564.0,42251.0,32903.0,67234.0,35224.0,31577.0,14.48724469309634,12.438459696090694,5.459499109294771
AL-S-26,01026,AL,upper,26,State Senate District 26,61516.0,45085.0,14753.0,62396.0,47828.0,13791.0,53335.0,40118.0,12469.0,50.690196864868476,55.237832486732984,52.577633255367296
AL-S-27,01027,AL,upper,27,State Senate District 27,52990.0,19077.0,30973.0,60831.0,23424.0,36233.0,60589.0,21209.0,38304.0,-23.768231768231768,-21.4710763196272,-28.72481642666308
AL-S-35,01035,AL,upper,35,State Senate District 35,55843.0,14022.0,39878.0,61149.0,17750.0,42508.0,60669.0,17440.0,42479.0,-47.970315398886825,-41.086660692356205,-41.788080575443516
AL-S-25,01025,AL,upper,25,State Senate District 25,65504.0,20474.0,42893.0,70630.0,24299.0,45461.0,71013.0,24787.0,45255.0,-35.379613994665995,-30.335435779816518,-29.22246652008795
AL-S-1,01001,AL,upper,1,State Senate District 1,64618.0,14900.0,47080.0,74164.0,18802.0,54161.0,75174.0,17379.0,56759.0,-51.919974185221044,-48.46154900428984,-53.117159891014055
AL-S-10,01010,AL,upper,10,State Senate District 10,62861.0,13072.0,47943.0,68638.0,14454.0,53377.0,67741.0,12594.0,54533.0,-57.15152011800377,-57.382317819286165,-62.477095654505646
AL-S-28,01028,AL,upper,28,State Senate District 28,56420.0,31145.0,24214.0,58956.0,32785.0,25612.0,55124.0,28315.0,26290.0,12.520096100001807,12.283165231090639,3.708451606995696
AL-S-34,01034,AL,upper,34,State Senate District 34,55157.0,15149.0,38234.0,61213.0,19384.0,41049.0,59859.0,18182.0,40907.0,-43.244103928216845,-35.84961858587196,-38.458934827125184
AL-S-8,01008,AL,upper,8,State Senate District 8,59716.0,13108.0,44373.0,68343.0,15238.0,52174.0,70955.0,15907.0,54225.0,-54.39188601450914,-54.79143179255919,-54.636970284606164
AL-S-32,01032,AL,upper,32,State Senate District 32,62070.0,13002.0,46321.0,72310.0,17468.0,53758.0,83013.0,18513.0,63375.0,-56.16539959206379,-50.950495605537306,-54.78458382180539
AL-S-19,01019,AL,upper,19,State Senate District 19,63747.0,38950.0,23579.0,65119.0,41876.0,22634.0,58983.0,38036.0,20392.0,24.582193862048012,29.8279336536971,30.197850345724653
AL-S-21,01021,AL,upper,21,State Senate District 21,54102.0,17748.0,34152.0,57133.0,20790.0,35482.0,53612.0,18107.0,34785.0,-31.606936416184972,-26.10889963036679,-31.532178779399533
AL-S-17,01017,AL,upper,17,State Senate District 17,64408.0,7916.0,54713.0,71317.0,11472.0,59025.0,71295.0,12357.0,58239.0,-74.72097590573057,-67.45393420996638,-64.99235084140744
AL-S-6,01006,AL,upper,6,State Senate District 6,57715.0,14798.0,41078.0,63225.0,16082.0,46424.0,62411.0,13623.0,48168.0,-47.03271529816021,-48.542539916168046,-55.90619993202893
AL-S-29,01029,AL,upper,29,State Senate District 29,58968.0,11324.0,45972.0,63778.0,13805.0,49150.0,62599.0,12605.0,49339.0,-60.47193521362748,-56.14327694384878,-59.30195014852124
AL-S-14,01014,AL,upper,14,State Senate District 14,59026.0,13631.0,42824.0,65766.0,18546.0,46211.0,64782.0,17774.0,46135.0,-51.71021167301391,-42.72125021233226,-44.37716127618958
AL-S-33,01033,AL,upper,33,State Senate District 33,59486.0,42072.0,15636.0,58644.0,41602.0,16272.0,53965.0,36106.0,16986.0,45.80993969640258,43.7674949027197,36.012958637836206
AL-S-3,01003,AL,upper,3,State Senate District 3,60703.0,15653.0,42391.0,67220.0,19965.0,46095.0,70317.0,20714.0,48486.0,-46.06505409689201,-39.554950045413264,-40.13294797687861
AL-S-22,01022,AL,upper,22,State Senate District 22,58773.0,13379.0,43906.0,64313.0,15024.0,48633.0,63305.0,12575.0,50228.0,-53.28969189142009,-52.79702153730148,-59.95414231804214
AL-S-30,01030,AL,upper,30,State Senate District 30,57063.0,15025.0,40401.0,62062.0,17797.0,43476.0,61750.0,16635.0,44450.0,-45.78356727889438,-41.909160641718216,-45.5349103707948
AL-S-24,01024,AL,upper,24,State Senate District 24,64638.0,38939.0,24461.0,66580.0,40896.0,25152.0,59727.0,34681.0,24472.0,22.83596214511041,23.837209302325583,17.258634388788398
AL-S-12,01012,AL,upper,12,State Senate District 12,62148.0,17718.0,42350.0,66538.0,20279.0,45434.0,63453.0,17508.0,45272.0,-41.00685889325431,-38.280096784502305,-44.22427524689391
AL-S-15,01015,AL,upper,15,State Senate District 15,65812.0,15313.0,46614.0,75114.0,21646.0,52065.0,74721.0,22074.0,51034.0,-50.54499652817026,-41.267924733079184,-39.61262789298025
AL-S-5,01005,AL,upper,5,State Senate District 5,61832.0,8554.0,51860.0,67469.0,9647.0,57128.0,65469.0,8404.0,56571.0,-71.68206044956466,-71.10595282665668,-74.13158907272027
AL-S-31,01031,AL,upper,31,State Senate District 31,54815.0,12314.0,41015.0,58760.0,14157.0,43951.0,57745.0,12433.0,44832.0,-53.81874777325658,-51.273490741378126,-56.577315987077625
AL-S-16,01016,AL,upper,16,State Senate District 16,67349.0,20123.0,42577.0,73803.0,27910.0,44137.0,71566.0,25847.0,43605.0,-35.811802232854866,-22.52279761822144,-25.568738121292405
AR-H-90,05090,AR,lower,90,State House District 90,12438.0,4114.0,7603.0,12531.0,4063.0,8121.0,12218.0,3626.0,8319.0,-29.777246735512502,-33.305975049244914,-39.28840519045626
AR-H-60,05060,AR,lower,60,State House District 60,12348.0,3317.0,8449.0,13103.0,3171.0,9496.0,13776.0,3191.0,10336.0,-43.61720210776814,-49.93289650272361,-52.82028535521549
AR-H-51,05051,AR,lower,51,State House District 51,12302.0,3201.0,8169.0,13282.0,4157.0,8725.0,12655.0,4028.0,8285.0,-43.693931398416886,-35.46033224654557,-34.57321530090149
AR-H-93,05093,AR,lower,93,State House District 93,12389.0,2789.0,9149.0,13051.0,2754.0,10047.0,11856.0,2491.0,9201.0,-53.27525548668118,-56.97211155378486,-57.38966814916182
AR-H-17,05017,AR,lower,17,State House District 17,8723.0,1781.0,6148.0,10970.0,2579.0,8015.0,11831.0,2717.0,8745.0,-55.076302181864044,-51.312063432131396,-52.5911708253359
AR-H-74,05074,AR,lower,74,State House District 74,14787.0,9573.0,4129.0,15542.0,11027.0,4091.0,13727.0,9908.0,3416.0,39.73142606918698,45.8790845349914,48.724106874812364
AR-H-88,05088,AR,lower,88,State House District 88,11231.0,3861.0,6951.0,11132.0,3607.0,7165.0,9842.0,3054.0,6602.0,-28.579356270810212,-33.03007797994801,-36.74399337199669
AR-H-41,05041,AR,lower,41,State House District 41,14532.0,2738.0,11120.0,15190.0,2604.0,12177.0,15370.0,2528.0,12569.0,-60.48491845865204,-64.76557743048508,-66.50990262966152
AR-H-62,05062,AR,lower,62,State House District 62,11881.0,6727.0,4819.0,10966.0,5646.0,4903.0,9060.0,4544.0,4338.0,16.52520353369132,7.043321641861788,2.319297455528034
AR-H-20,05020,AR,lower,20,State House District 20,14429.0,7449.0,5620.0,15672.0,9236.0,5969.0,15171.0,8997.0,5648.0,13.99494988139873,21.486353173298255,22.86787299419597
AR-H-6,05006,AR,lower,6,State House District 6,12052.0,3444.0,7918.0,13247.0,4168.0,8728.0,13301.0,4004.0,9028.0,-39.37687026931878,-35.359801488833746,-38.5512584407612
AR-H-18,05018,AR,lower,18,State House District 18,10535.0,3330.0,6323.0,13140.0,5084.0,7642.0,14782.0,5585.0,8732.0,-31.005904900031076,-20.100581486720102,-21.980861912411818
AR-H-10,05010,AR,lower,10,State House District 10,12918.0,4355.0,7358.0,15384.0,6536.0,8370.0,15418.0,6714.0,8195.0,-25.638179800221977,-12.303770293841406,-9.933597156080221
AR-H-39,05039,AR,lower,39,State House District 39,9851.0,2227.0,7133.0,10473.0,2081.0,8172.0,10079.0,1870.0,8036.0,-52.414529914529915,-59.40700282844046,-62.24510397738744
AR-H-14,05014,AR,lower,14,State House District 14,8080.0,2241.0,4984.0,11632.0,4259.0,6966.0,13931.0,5098.0,8462.0,-37.96539792387543,-24.115812917594656,-24.808259587020647
AR-H-24,05024,AR,lower,24,State House District 24,11694.0,2196.0,8874.0,12729.0,2372.0,10102.0,13394.0,2447.0,10684.0,-60.32520325203252,-61.96889530222863,-62.72941893229762
AR-H-5,05005,AR,lower,5,State House District 5,13228.0,2504.0,9913.0,13930.0,2593.0,10999.0,13757.0,2399.0,11117.0,-59.66819682693082,-61.8452030606239,-64.50133175495709
AR-H-31,05031,AR,lower,31,State House District 31,9342.0,2079.0,6715.0,10437.0,2238.0,7915.0,8100.0,1746.0,6214.0,-52.71776211052991,-55.914508027184084,-56.130653266331656
AR-H-1,05001,AR,lower,1,State House District 1,10919.0,2335.0,8061.0,11361.0,1896.0,9180.0,13140.0,2154.0,10750.0,-55.07887649095806,-65.7638136511376,-66.615003099814
AR-H-3,05003,AR,lower,3,State House District 3,14385.0,3028.0,10680.0,15281.0,3399.0,11481.0,13864.0,2815.0,10815.0,-55.82141814998541,-54.314516129032256,-58.694057226705795
AR-H-8,05008,AR,lower,8,State House District 8,11515.0,3002.0,7596.0,14092.0,4472.0,9232.0,15490.0,4824.0,10273.0,-43.34780147197584,-34.7343841214244,-36.093263562297146
AR-H-11,05011,AR,lower,11,State House District 11,7215.0,2403.0,4268.0,8221.0,3337.0,4613.0,8139.0,3207.0,4707.0,-27.956828061759857,-16.050314465408803,-18.953752843062926
AR-H-13,05013,AR,lower,13,State House District 13,7856.0,2765.0,4402.0,10213.0,4420.0,5476.0,10989.0,4843.0,5833.0,-22.840798102413842,-10.670978172999192,-9.273136005994754
AR-H-16,05016,AR,lower,16,State House District 16,10698.0,2922.0,6929.0,14697.0,4990.0,9271.0,16476.0,5724.0,10370.0,-40.67607349507664,-30.01893275366384,-28.867901081148258
AR-H-19,05019,AR,lower,19,State House District 19,10297.0,3747.0,5768.0,11517.0,5188.0,5981.0,11546.0,5200.0,5980.0,-21.24014713610089,-7.10000895335303,-6.976744186046512
AR-H-21,05021,AR,lower,21,State House District 21,8798.0,5549.0,2304.0,9227.0,6677.0,2231.0,8425.0,5924.0,2197.0,41.32178785177639,49.91019308486753,45.89336288634405
AR-H-23,05023,AR,lower,23,State House District 23,11247.0,3247.0,7178.0,13826.0,4354.0,9084.0,14489.0,4522.0,9546.0,-37.70743405275779,-35.19869028129186,-35.71225476258174
AR-H-26,05026,AR,lower,26,State House District 26,11747.0,2597.0,8555.0,12488.0,2531.0,9694.0,12360.0,2334.0,9781.0,-53.42539454806313,-58.59304703476482,-61.46925299215849
AR-H-29,05029,AR,lower,29,State House District 29,10964.0,2911.0,7509.0,11442.0,2877.0,8314.0,11081.0,2675.0,8200.0,-44.12667946257198,-48.583683316951124,-50.804597701149426
AR-H-32,05032,AR,lower,32,State House District 32,9335.0,3372.0,5315.0,9914.0,3840.0,5760.0,9310.0,3627.0,5420.0,-22.36675492114654,-20.0,-19.818724439040565
AR-H-35,05035,AR,lower,35,State House District 35,10723.0,5704.0,4612.0,11258.0,5800.0,5080.0,10674.0,4909.0,5550.0,10.58549825513765,6.61764705882353,-6.128692991681805
AR-H-36,05036,AR,lower,36,State House District 36,8808.0,2750.0,5598.0,9138.0,2843.0,6037.0,8342.0,2582.0,5601.0,-34.11595591758505,-35.968468468468465,-36.89355981913723
AR-H-43,05043,AR,lower,43,State House District 43,12145.0,3542.0,7925.0,13184.0,3537.0,9172.0,12780.0,3225.0,9266.0,-38.22272608354408,-44.338657644189155,-48.362821231286524
AR-H-44,05044,AR,lower,44,State House District 44,11248.0,1906.0,8791.0,12317.0,2166.0,9913.0,12589.0,2107.0,10229.0,-64.36384032906423,-64.13610398211772,-65.83981841763944
AR-H-45,05045,AR,lower,45,State House District 45,11272.0,2761.0,7778.0,11901.0,2728.0,8831.0,11399.0,2505.0,8651.0,-47.60413701489705,-52.798685007353576,-55.09143062029401
AR-H-46,05046,AR,lower,46,State House District 46,11403.0,2398.0,8367.0,12005.0,2200.0,9474.0,12154.0,2176.0,9722.0,-55.44821179749187,-62.309405516532465,-63.4224239367961
AR-H-47,05047,AR,lower,47,State House District 47,13619.0,2213.0,10688.0,14488.0,2410.0,11737.0,14087.0,2362.0,11453.0,-65.6925819703899,-65.92917226267053,-65.80528411147304
AR-H-48,05048,AR,lower,48,State House District 48,9792.0,2447.0,6702.0,10294.0,2727.0,7293.0,9381.0,2376.0,6827.0,-46.50781506175538,-45.5688622754491,-48.36466369662067
AR-H-40,05040,AR,lower,40,State House District 40,11156.0,2344.0,8169.0,11756.0,2294.0,9105.0,11359.0,2188.0,8934.0,-55.40759060211167,-59.750855338187556,-60.65455853263801
AR-H-42,05042,AR,lower,42,State House District 42,13070.0,2385.0,9954.0,15067.0,2788.0,11904.0,15936.0,2897.0,12714.0,-61.3420860685631,-62.04737271984754,-62.88514509000064
AR-H-52,05052,AR,lower,52,State House District 52,10143.0,2018.0,7616.0,10442.0,1738.0,8382.0,10162.0,1628.0,8369.0,-58.106705418310156,-65.65217391304347,-67.43022906872062
AR-H-53,05053,AR,lower,53,State House District 53,9107.0,2737.0,5749.0,9706.0,3182.0,6244.0,9347.0,2991.0,6081.0,-35.49375441904313,-32.484617016762144,-34.06084656084656
AR-H-56,05056,AR,lower,56,State House District 56,10664.0,4572.0,5171.0,11590.0,5455.0,5704.0,10993.0,5120.0,5545.0,-6.148003694960485,-2.2313827403889235,-3.984997655883732
AR-H-57,05057,AR,lower,57,State House District 57,11823.0,1900.0,9248.0,13809.0,2238.0,11243.0,14294.0,2252.0,11746.0,-65.91316828130607,-66.79771530301906,-67.82397485355051
AR-H-61,05061,AR,lower,61,State House District 61,11647.0,4235.0,6787.0,11621.0,3677.0,7589.0,10314.0,3083.0,7043.0,-23.15369261477046,-34.72394816261317,-39.10724866679834
AR-H-64,05064,AR,lower,64,State House District 64,11346.0,8426.0,2574.0,10960.0,8041.0,2540.0,9184.0,6884.0,2157.0,53.2,51.98941498913147,52.28403937617521
AR-H-65,05065,AR,lower,65,State House District 65,9997.0,7407.0,2239.0,9032.0,6566.0,2171.0,7535.0,5402.0,1988.0,53.57661206717811,50.3033077715463,46.197564276048716
AR-H-67,05067,AR,lower,67,State House District 67,13488.0,5649.0,7082.0,14375.0,6804.0,7184.0,13047.0,6372.0,6365.0,-11.255989317414187,-2.7166142407778096,0.054957996388474525
AR-H-70,05070,AR,lower,70,State House District 70,15591.0,6310.0,8275.0,16505.0,7660.0,8438.0,16071.0,7843.0,7775.0,-13.472745971888928,-4.832898496707665,0.43539505698552955
AR-H-72,05072,AR,lower,72,State House District 72,8712.0,5918.0,2336.0,8922.0,6305.0,2330.0,7448.0,5295.0,1954.0,43.397140780227765,46.03358425014476,46.08911574010208
AR-H-75,05075,AR,lower,75,State House District 75,12777.0,5931.0,6018.0,14515.0,7712.0,6460.0,13325.0,7165.0,5738.0,-0.7280944012051218,8.83432119672594,11.059443540261954
AR-H-78,05078,AR,lower,78,State House District 78,15492.0,4577.0,10057.0,18011.0,6106.0,11539.0,18912.0,6556.0,11893.0,-37.44704113707804,-30.79059223576084,-28.928397203100438
AR-H-80,05080,AR,lower,80,State House District 80,10557.0,7926.0,2269.0,10499.0,7948.0,2293.0,8686.0,6602.0,1929.0,55.48798430603237,55.21921687335222,54.776696753018406
AR-H-82,05082,AR,lower,82,State House District 82,11934.0,3528.0,7595.0,12430.0,4079.0,8018.0,11871.0,3904.0,7671.0,-36.56387665198238,-32.561792179879305,-32.54427645788337
AR-H-85,05085,AR,lower,85,State House District 85,13059.0,3206.0,9171.0,14603.0,3834.0,10455.0,14939.0,4004.0,10655.0,-48.1942312353559,-46.33634264119252,-45.371444163994816
AR-H-87,05087,AR,lower,87,State House District 87,10236.0,2519.0,7277.0,10856.0,2389.0,8018.0,9718.0,1955.0,7610.0,-48.57084524295631,-54.08859421543192,-59.121798222686884
AR-H-92,05092,AR,lower,92,State House District 92,12412.0,2285.0,9501.0,13699.0,2303.0,11114.0,13741.0,2281.0,11216.0,-61.22518241982012,-65.67041812625773,-66.19989627324591
