race_code,poll_id,pollster,end_date,n,rating,lean,dem,rep,margin,oth,oth_party,oth_name,dem2,rep2,dem_name,rep_name
NH-SEN,595a8c5c-ca0e-46db-b6f7-75559cf68bbc,University of New Hampshire,2026-01-19,2017,1.3,,52.0,42.0,10.0,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
NH-SEN,595a8c5c-ca0e-46db-b6f7-75559cf68bbc,University of New Hampshire,2026-01-19,2038,1.3,,50.0,45.0,5.0,0.0,,,0.0,0.0,Chris Pappas,John E. Sununu
NH-SEN,302e9979-627b-4b96-8d16-f9779504f5d2,yes. every kid. foundation.,2026-01-29,563,1.3,,45.0,41.0,4.0,0.0,,,0.0,0.0,Chris Pappas,John E. Sununu
NH-SEN,34dd8f45-0aed-4e65-bb57-a284d358ecf6,St. Anselm,2026-03-18,1491,1.3,,46.0,43.0,3.0,0.0,,,0.0,0.0,Chris Pappas,Chris Sununu
NH-SEN,34dd8f45-0aed-4e65-bb57-a284d358ecf6,St. Anselm,2026-03-18,1491,1.3,,47.0,38.0,9.0,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
NH-SEN,9fc132c3-d608-47c4-b60f-9ecca73edf49,Emerson College,2026-03-23,1100,2.5,,45.4,43.7,1.7,0.0,,,0.0,0.0,Chris Pappas,John E. Sununu
NH-SEN,9fc132c3-d608-47c4-b60f-9ecca73edf49,Emerson College,2026-03-23,1100,2.5,,47.8,39.3,8.5,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
NH-SEN,cab70212-715f-4ec9-9b3b-dfc28a274f09,University of New Hampshire,2026-04-21,1115,1.3,,52.0,38.0,14.0,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
NH-SEN,cab70212-715f-4ec9-9b3b-dfc28a274f09,University of New Hampshire,2026-04-21,1130,1.3,,49.0,42.0,7.0,0.0,,,0.0,0.0,Chris Pappas,John E. Sununu
NH-SEN,efcc0bd7-9216-4651-8c14-726b8f5916bb,University of New Hampshire,2026-06-23,1980,1.3,,52.0,38.0,14.0,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
NH-SEN,efcc0bd7-9216-4651-8c14-726b8f5916bb,University of New Hampshire,2026-06-23,2157,1.3,,47.0,44.0,3.0,0.0,,,0.0,0.0,Chris Pappas,John E. Sununu
NH-SEN,323ff676-e8d3-44aa-a932-d8cb8fbc0695,St. Anselm,2026-06-25,1614,1.3,,48.0,36.0,12.0,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
NH-SEN,323ff676-e8d3-44aa-a932-d8cb8fbc0695,St. Anselm,2026-06-25,1614,1.3,,47.0,41.0,6.0,0.0,,,0.0,0.0,Chris Pappas,John E. Sununu
NJ-02,1f1d93d8-d35a-4c69-ac7d-93f2eb120b0a,Public Policy Polling,2025-05-22,505,1.8,D,36.0,46.0,-10.0,0.0,,,0.0,0.0,Generic Democrat,Jeff Van Drew
NJ-07,7cf4ffbe-1c0e-4672-a077-1f3ca0aed5ba,Z to A Research,2026-05-26,430,1.3,D,47.0,43.0,4.0,0.0,,,0.0,0.0,Rebecca Bennett,Thomas H. Kean Jr.
NJ-07,7cf4ffbe-1c0e-4672-a077-1f3ca0aed5ba,Z to A Research,2026-05-26,430,1.3,D,46.0,43.0,3.0,0.0,,,0.0,0.0,Tina Shah,Thomas H. Kean
NM-02,06bcf2dd-2622-4984-9d26-992e75d54d69,co/efficient,2026-04-28,879,1.0,R,43.0,41.0,2.0,0.0,,,0.0,0.0,Gabe Vasquez,Greg Cunningham
NM-02,06bcf2dd-2622-4984-9d26-992e75d54d69,co/efficient,2026-04-28,879,1.0,R,45.0,45.0,0.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
NV-GOV,eedcc32c-983c-4b8e-8231-f61eafbbc9ac,Noble Predictive Insights,2025-10-13,766,1.8,,37.0,40.0,-3.0,0.0,,,0.0,0.0,Aaron Ford,Joe Lombardo
NV-GOV,31a83377-2935-4ca9-aad9-54cfa7c068c3,Emerson College,2025-11-18,800,2.5,,41.1,41.1,0.0,0.0,,,0.0,0.0,Aaron Ford,Joe Lombardo
NV-GOV,ee5ae2ab-e88b-45f3-a331-b7768af93af6,Hart Research Associates,2026-02-17,800,1.8,D,43.0,46.0,-3.0,0.0,,,0.0,0.0,Aaron Ford,Joe Lombardo
NV-GOV,d318da4a-e303-4b25-a48a-9d7476525ce8,Noble Predictive Insights,2026-03-13,845,1.8,,36.0,30.0,6.0,0.0,,,0.0,0.0,Aaron Ford,Jose Zalaya
NV-GOV,d318da4a-e303-4b25-a48a-9d7476525ce8,Noble Predictive Insights,2026-03-13,845,1.8,,37.0,32.0,5.0,0.0,,,0.0,0.0,Aaron Ford,Irina Hansen
NV-GOV,d318da4a-e303-4b25-a48a-9d7476525ce8,Noble Predictive Insights,2026-03-13,845,1.8,,37.0,31.0,6.0,0.0,,,0.0,0.0,Aaron Ford,Matthew Winterhawk
NV-GOV,d318da4a-e303-4b25-a48a-9d7476525ce8,Noble Predictive Insights,2026-03-13,845,1.8,,38.0,39.0,-1.0,0.0,,,0.0,0.0,Aaron Ford,Joe Lombardo
NV-GOV,6688a39b-f0f4-4b43-a56b-028126a98357,Global Strategy Group,2026-05-11,700,1.8,D,42.0,45.0,-3.0,0.0,,,0.0,0.0,Aaron Ford,Joe Lombardo
NY-01,c4ac660b-506e-4108-8384-f898c7ca6c39,Public Policy Polling,2025-12-11,579,1.8,D,38.0,41.0,-3.0,0.0,,,0.0,0.0,Chris Gallant,Nicholas J. LaLota
NY-04,dec04d4e-6715-42f2-93cd-0974636778b2,Impact Research,2026-02-17,500,1.3,,46.0,41.0,5.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
NY-17,87e7b4ad-6a1a-42cd-b11b-a7887728daac,Impact Research,2026-02-17,500,1.3,,44.0,39.0,5.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
NY-17,e8f5db76-80c8-4a5b-bf5b-9ee27abb069f,FM3 Research,2026-07-01,509,1.3,D,51.0,45.0,6.0,0.0,,,0.0,0.0,Cait Conley,Mike Lawler
NY-18,bb45741f-850a-42f5-bf37-f067278d8a64,Impact Research,2026-02-17,500,1.3,,42.0,35.0,7.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
NY-21,17e30dbf-7008-483a-84fd-e02591081557,Impact Research,2026-05-31,500,1.3,D,44.0,45.0,-1.0,0.0,,,0.0,0.0,Blake Gendebien,Anthony Constantino
NY-GOV,123c585e-0f4c-4178-b03b-6dfb54965f4b,Citizen Data,2025-02-10,1000,1.3,,46.0,38.0,8.0,0.0,,,0.0,0.0,Kathy C. Hochul,Mike Lawler
NY-GOV,fb487d74-3abb-44dc-8102-73f71a4d5b21,GrayHouse,2025-04-24,600,1.3,,45.0,38.0,7.0,0.0,,,0.0,0.0,Kathy C. Hochul,Mike Lawler
NY-GOV,fb487d74-3abb-44dc-8102-73f71a4d5b21,GrayHouse,2025-04-24,600,1.3,,46.0,40.0,6.0,0.0,,,0.0,0.0,Kathy C. Hochul,Elise M. Stefanik
NY-GOV,fb487d74-3abb-44dc-8102-73f71a4d5b21,GrayHouse,2025-04-24,600,1.3,,44.0,36.0,8.0,0.0,,,0.0,0.0,Kathy C. Hochul,Blake Masters
NY-GOV,45da70cd-2bfa-43e5-a40d-ec5589427107,co/efficient,2025-05-02,1163,1.0,R,43.0,42.0,1.0,0.0,,,0.0,0.0,Kathy C. Hochul,Elise M. Stefanik
NY-GOV,ad1b87ac-0b02-4d40-80fb-b5a81f80d866,Harper Polling,2025-05-09,600,1.3,,50.1,38.8,11.3,0.0,,,0.0,0.0,Kathy C. Hochul,Elise M. Stefanik
NY-GOV,ad1b87ac-0b02-4d40-80fb-b5a81f80d866,Harper Polling,2025-05-09,600,1.3,,48.0,41.0,7.0,0.0,,,0.0,0.0,Kathy C. Hochul,Mike Lawler
NY-GOV,905007ec-2eb2-4980-9b1b-ffc94ea41349,Siena University,2025-06-26,800,1.3,,44.0,24.0,20.0,0.0,,,0.0,0.0,Kathy C. Hochul,Mike Lawler
NY-GOV,905007ec-2eb2-4980-9b1b-ffc94ea41349,Siena University,2025-06-26,800,1.3,,44.0,19.0,25.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,905007ec-2eb2-4980-9b1b-ffc94ea41349,Siena University,2025-06-26,800,1.3,,47.0,24.0,23.0,0.0,,,0.0,0.0,Kathy C. Hochul,Elise M. Stefanik
NY-GOV,356b8b98-85ef-43ae-8370-0853a3831429,Siena University,2025-08-07,813,1.3,,45.0,31.0,14.0,0.0,,,0.0,0.0,Kathy C. Hochul,Elise M. Stefanik
NY-GOV,6bf20b82-c88e-49e9-a145-4be574cfcc9c,Siena University,2025-09-10,802,1.3,,52.0,27.0,25.0,0.0,,,0.0,0.0,Kathy C. Hochul,Elise M. Stefanik
NY-GOV,64414a14-db3d-4b66-a17c-a7a6500fcce8,GrayHouse,2025-09-26,1250,1.3,R,48.0,43.0,5.0,0.0,,,0.0,0.0,Kathy C. Hochul,Elise M. Stefanik
NY-GOV,95446184-2eac-4658-ac89-112d27253a82,Manhattan Institute,2025-10-26,900,1.3,R,42.0,43.0,-1.0,0.0,,,0.0,0.0,Kathy C. Hochul,Elise M. Stefanik
NY-GOV,95446184-2eac-4658-ac89-112d27253a82,Manhattan Institute,2025-10-26,900,1.3,R,37.0,43.0,-6.0,0.0,,,0.0,0.0,Antonio Delgado,Elise M. Stefanik
NY-GOV,1b92bd0d-2bb8-44e3-8ed8-9fce0e0d02a0,J.L. Partners,2025-11-10,500,1.8,,45.0,42.0,3.0,0.0,,,0.0,0.0,Kathy C. Hochul,Generic Republican
NY-GOV,1b92bd0d-2bb8-44e3-8ed8-9fce0e0d02a0,J.L. Partners,2025-11-10,500,1.8,,46.0,43.0,3.0,0.0,,,0.0,0.0,Kathy C. Hochul,Elise M. Stefanik
NY-GOV,1b92bd0d-2bb8-44e3-8ed8-9fce0e0d02a0,J.L. Partners,2025-11-10,500,1.8,,47.0,36.0,11.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,343f81cd-f3af-466c-b86b-cd6699b0e9b2,Siena University,2025-11-12,802,1.3,,52.0,32.0,20.0,0.0,,,0.0,0.0,Kathy C. Hochul,Elise M. Stefanik
NY-GOV,7fcd2c58-5a88-4108-8eb7-0c17e639fce8,Siena University,2025-12-12,801,1.3,,50.0,25.0,25.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,7fcd2c58-5a88-4108-8eb7-0c17e639fce8,Siena University,2025-12-12,801,1.3,,49.0,30.0,19.0,0.0,,,0.0,0.0,Kathy C. Hochul,Elise M. Stefanik
NY-GOV,3217e4ea-de2e-4dca-9b01-b138e21c14b8,John Zogby Strategies,2026-01-08,844,1.2,,53.0,39.0,14.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,f4358d6d-f701-457f-be9e-6e78edc433ff,Siena University,2026-01-28,802,1.3,,54.0,28.0,26.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,405a023a-7bdf-44a2-b2c6-d0badfe648a7,MAD Global Strategy,2026-02-04,600,1.3,,47.0,34.0,13.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,ba386d0d-5936-421e-8973-1eb96e6ade2e,Marist University,2026-02-19,1442,2.7,,50.0,33.0,17.0,2.0,OTH,Generic Candidate,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,697f18fc-5d1b-44e7-9bf0-2f878d982007,Siena University,2026-02-26,805,1.3,,51.0,31.0,20.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,14302708-d80e-4ef3-b0e3-1ab8c3d82939,McLaughlin & Associates,2026-03-08,800,1.0,R,52.0,43.0,9.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,05fe3660-a54d-4b95-ae71-76ffcf8ab2c1,Echelon Insights,2026-03-26,500,2.0,R,55.0,40.0,15.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,9ff953c1-dc3f-4ad4-87eb-ad126f443530,Siena University,2026-03-26,804,1.3,,47.0,34.0,13.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,46acc6e1-fd8e-4bfe-9b77-9997ac2f3245,Siena University,2026-04-30,806,1.3,,49.0,33.0,16.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,a2e9cc79-0b94-46f8-9c63-f2d3dd0431d0,Siena University,2026-06-23,1120,1.3,,52.0,32.0,20.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
NY-GOV,7a9e85af-ad95-47c8-a442-282c44efe238,co/efficient,2026-07-02,1085,1.0,R,47.0,41.0,6.0,0.0,,,0.0,0.0,Kathy C. Hochul,Bruce Blakeman
OH-07,1e7dc593-8095-4a9e-9cd7-fcdd03fa26b8,GBAO,2026-06-20,500,1.7,D,43.0,44.0,-1.0,0.0,,,0.0,0.0,Brian Poindexter,Max Miller
OH-09,fd68275a-5c7e-4660-9427-3c284559935b,McLaughlin & Associates,2026-04-20,400,1.0,R,43.0,47.0,-4.0,3.0,LIB,David Gedert,0.0,0.0,Marcy Kaptur,Derek Merrin
OH-GOV,f48c4408-c612-4ed8-a111-17380a5a03ce,Public Policy Polling,2025-02-20,642,1.8,D,45.0,44.0,1.0,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,f48c4408-c612-4ed8-a111-17380a5a03ce,Public Policy Polling,2025-02-20,642,1.8,D,42.0,48.0,-6.0,0.0,,,0.0,0.0,Tim Ryan,Vivek G. Ramaswamy
OH-GOV,36ad1b65-797e-4b91-b5cb-1efc70a55299,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-04-24,800,1.3,,45.0,50.0,-5.0,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,36ad1b65-797e-4b91-b5cb-1efc70a55299,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-04-24,800,1.3,,43.0,46.0,-3.0,0.0,,,0.0,0.0,Tim Ryan,Jim Tressel
OH-GOV,36ad1b65-797e-4b91-b5cb-1efc70a55299,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-04-24,800,1.3,,44.0,46.0,-2.0,0.0,,,0.0,0.0,Tim Ryan,Dave Yost
OH-GOV,36ad1b65-797e-4b91-b5cb-1efc70a55299,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-04-24,800,1.3,,45.0,46.0,-1.0,0.0,,,0.0,0.0,Amy Acton,Dave Yost
OH-GOV,36ad1b65-797e-4b91-b5cb-1efc70a55299,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-04-24,800,1.3,,44.0,46.0,-2.0,0.0,,,0.0,0.0,Amy Acton,Jim Tressel
OH-GOV,36ad1b65-797e-4b91-b5cb-1efc70a55299,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-04-24,800,1.3,,44.0,51.0,-7.0,0.0,,,0.0,0.0,Tim Ryan,Vivek G. Ramaswamy
OH-GOV,887d5876-b487-49e7-9753-87159f2032af,Impact Research,2025-07-28,800,1.3,D,46.0,47.0,-1.0,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,4876645d-d0af-47b2-8e22-02fdee4faf0c,Emerson College,2025-08-19,1000,2.5,,41.0,48.8,-7.8,0.0,,,0.0,0.0,Tim Ryan,Vivek G. Ramaswamy
OH-GOV,4876645d-d0af-47b2-8e22-02fdee4faf0c,Emerson College,2025-08-19,1000,2.5,,39.4,48.7,-9.3,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,264fd801-0eb2-4865-8106-e96c2d48f65d,Hart Research Associates,2025-09-22,800,1.8,D,46.0,45.0,1.0,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,684724e8-ac36-4d8b-8d84-ba6fbd786ca7,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-10-14,800,1.3,,47.0,50.0,-3.0,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,684724e8-ac36-4d8b-8d84-ba6fbd786ca7,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-10-14,800,1.3,,47.0,49.0,-2.0,0.0,,,0.0,0.0,Tim Ryan,Vivek G. Ramaswamy
OH-GOV,ab841ffd-0c5c-4a2a-a036-3949bb4e6d67,Emerson College,2025-12-08,850,2.5,,45.9,45.2,0.7,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,ee8f77c2-b6e1-4d39-ba69-566cb03cef6c,Data Targeting,2025-12-08,603,1.3,,43.0,45.0,-2.0,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,750c2f24-a09b-4b31-bbc0-91918a94afd2,EMC Research,2026-02-22,1343,1.3,,53.0,43.0,10.0,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,fbfa3cb4-0981-4abe-8c3b-68a6e3863684,Quantus Insights,2026-03-14,809,1.0,R,45.9,44.9,1.0,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,4cd851f7-b47b-4f4a-a424-3670faff482a,Echelon Insights,2026-04-09,413,2.0,R,44.0,49.0,-5.0,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,b5910ed4-b6e9-4abc-a223-faf2fc268e09,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2026-04-14,1000,1.3,,47.0,48.0,-1.0,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,a7eab946-0bc0-41cb-bc12-8ae3b3f4b81c,Beacon Research/Shaw & Company Research,2026-06-01,1015,2.5,,50.0,49.0,1.0,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,3abe7c38-03f5-4972-ab6c-6562912cdf5f,Tulchin Research,2026-06-04,600,1.3,D,47.0,44.0,3.0,4.0,LIB,Donald C. Kissick,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,e7429018-12b7-482f-8c30-3efded20d842,Fabrizio Ward/Impact Research,2026-06-16,800,1.3,,47.0,44.0,3.0,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-GOV,e5903ad0-d21c-4e69-9e02-750ec22f2ad3,The New York Times/Siena University,2026-06-28,601,3.0,,46.7,46.9,-0.2,0.0,,,0.0,0.0,Amy Acton,Vivek G. Ramaswamy
OH-SEN,af7801de-ff24-4caa-b87b-bb753ab9d473,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-02-21,800,1.3,,41.0,47.0,-6.0,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,af7801de-ff24-4caa-b87b-bb753ab9d473,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-02-21,800,1.3,,38.0,45.0,-7.0,0.0,,,0.0,0.0,Tim Ryan,Jon Husted
OH-SEN,36ad1b65-797e-4b91-b5cb-1efc70a55299,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-04-24,800,1.3,,46.0,49.0,-3.0,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,36ad1b65-797e-4b91-b5cb-1efc70a55299,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-04-24,800,1.3,,44.0,50.0,-6.0,0.0,,,0.0,0.0,Tim Ryan,Jon Husted
OH-SEN,4876645d-d0af-47b2-8e22-02fdee4faf0c,Emerson College,2025-08-19,1000,2.5,,43.7,49.5,-5.8,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,684724e8-ac36-4d8b-8d84-ba6fbd786ca7,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2025-10-14,800,1.3,,49.0,48.0,1.0,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,ab841ffd-0c5c-4a2a-a036-3949bb4e6d67,Emerson College,2025-12-08,850,2.5,,46.3,48.8,-2.5,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,750c2f24-a09b-4b31-bbc0-91918a94afd2,EMC Research,2026-02-22,1343,1.3,,51.0,47.0,4.0,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,995da4b4-5913-4aa3-bada-3c00887b1851,OnMessage Inc.,2026-03-08,600,1.3,R,47.0,45.0,2.0,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,fbfa3cb4-0981-4abe-8c3b-68a6e3863684,Quantus Insights,2026-03-14,784,1.0,R,44.4,45.5,-1.1,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,4cd851f7-b47b-4f4a-a424-3670faff482a,Echelon Insights,2026-04-09,413,2.0,R,45.0,51.0,-6.0,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,b5910ed4-b6e9-4abc-a223-faf2fc268e09,Bowling Green State University Democracy and Public Policy Research Network/YouGov,2026-04-14,1000,1.3,,47.0,50.0,-3.0,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,a7eab946-0bc0-41cb-bc12-8ae3b3f4b81c,Beacon Research/Shaw & Company Research,2026-06-01,1015,2.5,,53.0,45.0,8.0,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,3abe7c38-03f5-4972-ab6c-6562912cdf5f,Tulchin Research,2026-06-04,600,1.3,D,46.0,42.0,4.0,4.0,LIB,Bill Redpath,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,e7429018-12b7-482f-8c30-3efded20d842,Fabrizio Ward/Impact Research,2026-06-16,800,1.3,,48.0,45.0,3.0,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OH-SEN,e5903ad0-d21c-4e69-9e02-750ec22f2ad3,The New York Times/Siena University,2026-06-28,601,3.0,,47.0,49.8,-2.8,0.0,,,0.0,0.0,Sherrod Brown,Jon Husted
OR-GOV,a2722ecb-81fd-4f7a-98d1-264edcfbaaca,FM3 Research,2026-02-04,1065,1.3,,45.0,35.0,10.0,0.0,,,0.0,0.0,Tina Kotek,Chris Dudley
OR-GOV,a2722ecb-81fd-4f7a-98d1-264edcfbaaca,FM3 Research,2026-02-04,1065,1.3,,45.0,40.0,5.0,0.0,,,0.0,0.0,Tina Kotek,Christine Drazan
OR-GOV,a2722ecb-81fd-4f7a-98d1-264edcfbaaca,FM3 Research,2026-02-04,1065,1.3,,43.0,37.0,6.0,0.0,,,0.0,0.0,Tina Kotek,Ed Diehl
OR-GOV,6d03f69f-26d3-44f4-9667-0cead4760720,Hoffman Research Group,2026-05-12,603,1.3,R,45.0,45.0,0.0,0.0,,,0.0,0.0,Tina Kotek,Christine Drazan
OR-GOV,6d03f69f-26d3-44f4-9667-0cead4760720,Hoffman Research Group,2026-05-12,603,1.3,R,44.0,48.0,-4.0,0.0,,,0.0,0.0,Tina Kotek,Chris Dudley
PA-01,b8d528af-4b84-445f-ad55-b588dc1734df,Public Policy Polling,2025-10-11,585,1.8,D,41.0,41.0,0.0,0.0,,,0.0,0.0,Bob Harvie,Brian Fitzpatrick
PA-01,5d96c614-598b-4b8c-8aff-d5f8fdb5edcf,Global Strategy Group,2026-03-22,400,1.8,D,42.0,48.0,-6.0,0.0,,,0.0,0.0,Bob Harvie,Brian Fitzpatrick
PA-08,8048696d-561b-4a0c-9e5b-9d98927e1a94,Public Policy Polling,2025-08-28,615,1.8,D,45.0,43.0,2.0,0.0,,,0.0,0.0,Paige Cognetti,Rob Bresnahan Jr.
PA-08,2532e8f9-f9bf-4cfa-8b5e-b03c097b3d93,Impact Research,2026-06-11,500,1.3,D,46.0,45.0,1.0,0.0,,,0.0,0.0,Paige Cognetti,Rob Bresnahan Jr.
PA-08,af754860-bd3b-457b-a877-1be608dc44ac,Lake Research Partners,2026-06-23,400,1.7,D,47.0,45.0,2.0,0.0,,,0.0,0.0,Paige Cognetti,Rob Bresnahan Jr.
PA-10,09e9ea7a-1660-4fd4-bcc9-43f9692170b8,Public Policy Polling,2025-07-11,559,1.8,D,46.0,43.0,3.0,0.0,,,0.0,0.0,Janelle Stelson,Scott Perry
PA-10,db1320e1-5ce9-4b6f-ad1f-2ea125a9b89c,Public Policy Polling,2025-11-19,549,1.8,D,48.0,44.0,4.0,0.0,,,0.0,0.0,Janelle Stelson,Scott Perry
PA-10,2313858e-5711-4c83-abf7-5a9fb713fa32,"Normington, Petts & Associates",2026-04-23,400,1.3,D,51.0,45.0,6.0,0.0,,,0.0,0.0,Janelle Stelson,Scott Perry
PA-GOV,d8049a30-a3e0-41a0-9376-3cbb90dba3e4,"Susquehanna Polling & Research, Inc.",2025-09-28,700,1.3,,54.0,36.0,18.0,0.0,,,0.0,0.0,Josh Shapiro,Stacy Garrity
PA-GOV,d8049a30-a3e0-41a0-9376-3cbb90dba3e4,"Susquehanna Polling & Research, Inc.",2025-09-28,704,1.3,,55.0,37.0,18.0,0.0,,,0.0,0.0,Josh Shapiro,Douglas V. Mastriano
PA-GOV,1a6fabc3-ebbb-4d4f-9cfc-34699a67b0a9,Quinnipiac University,2025-09-29,1579,2.7,,55.0,39.0,16.0,0.0,,,0.0,0.0,Josh Shapiro,Stacy Garrity
PA-GOV,1a6fabc3-ebbb-4d4f-9cfc-34699a67b0a9,Quinnipiac University,2025-09-29,1579,2.7,,56.0,39.0,17.0,0.0,,,0.0,0.0,Josh Shapiro,Douglas V. Mastriano
PA-GOV,4519c428-f67b-46bc-9201-df5d74ca0d8f,Quinnipiac University,2026-02-23,836,2.7,,55.0,37.0,18.0,0.0,,,0.0,0.0,Josh Shapiro,Stacy Garrity
PA-GOV,aa72a795-9afd-47e9-9acc-d1a4d4c7bea5,Franklin & Marshall College,2026-03-01,834,1.3,,48.0,28.0,20.0,0.0,,,0.0,0.0,Josh Shapiro,Stacy Garrity
PA-GOV,7097efaf-3d5a-4c01-9aa2-f49c938f6801,"Susquehanna Polling & Research, Inc.",2026-03-29,700,1.3,,58.0,36.0,22.0,0.0,,,0.0,0.0,Josh Shapiro,Stacy Garrity
PA-GOV,605876ff-2942-4ecc-90a4-3c039d0b5cff,Bravo Group,2026-05-24,684,1.3,,53.4,28.8,24.6,0.0,,,0.0,0.0,Josh Shapiro,Stacy Garrity
PA-GOV,588348cc-dde0-4938-bf24-c7c26c94e32e,MAD Global Strategy,2026-06-11,600,1.3,,48.0,31.0,17.0,0.0,,,0.0,0.0,Josh Shapiro,Stacy Garrity
PA-GOV,3493eedc-8f8c-4f18-9857-cb66de51c272,Franklin & Marshall College,2026-06-14,546,1.3,,50.0,28.0,22.0,0.0,,,0.0,0.0,Josh Shapiro,Stacy Garrity
PA-GOV,0b1dfde7-98e7-4239-a56d-7e74bb4bab3b,Bravo Group,2026-06-25,644,1.3,,53.7,29.3,24.4,0.0,,,0.0,0.0,Josh Shapiro,Stacy Garrity
RI-GOV,5e0ce830-1928-4c23-8e3b-1c25be303a9b,Opinion Diagnostics,2026-04-16,802,1.3,,33.0,16.0,17.0,18.0,IND,Ken Block,0.0,0.0,Helena Foulkes,Aaron Guckian
RI-GOV,5e0ce830-1928-4c23-8e3b-1c25be303a9b,Opinion Diagnostics,2026-04-16,802,1.3,,28.0,15.0,13.0,20.0,IND,Ken Block,0.0,0.0,Daniel McKee,Aaron Guckian
RI-GOV,cf5aecb5-692a-45ad-a9b9-35d031ac5d91,Emerson College,2026-05-16,1000,2.5,,32.6,22.5,10.1,22.1,IND,Ken Block,0.0,0.0,Daniel McKee,Generic Republican
